date,portfolio_value,cash,positions,market_regime,cum_return,max_drawdown
2023-01-03,200000.0,184383.08533069998,4,BULL,0.0,0.0
2023-01-04,200305.94233069997,161332.52383618001,9,BULL,0.001529711653499799,0.0
2023-01-05,201045.67983618,127787.73751841002,15,BULL,0.005228399180900123,0.0
2023-01-06,201741.04621841005,105780.51063040002,18,BULL,0.008705231092050125,0.0
2023-01-09,201603.27843039995,92592.95755100001,20,BULL,0.008016392151999785,-0.0006888389400503403
2023-01-10,203122.18495100003,71336.89664520003,23,BULL,0.015610924755000255,0.0
2023-01-11,201760.92194520007,58996.19554520003,25,BULL,0.00880460972600039,-0.006806315028999865
2023-01-12,203089.98214520005,29177.21333344003,29,BULL,0.015449910726000216,-0.00016101402900003947
2023-01-13,203694.53473344006,12961.532088040034,30,BULL,0.01847267366720029,0.0
2023-01-16,206508.59518804002,12961.532088040034,30,BULL,0.03254297594020006,0.0
2023-01-17,206621.57650804002,2260.919108040034,30,BULL,0.03310788254020003,0.0
2023-01-18,207369.61130804004,2260.919108040034,30,BULL,0.03684805654020029,0.0
2023-01-19,213266.12430804002,2260.919108040034,30,BULL,0.06633062154019997,0.0
2023-01-20,215431.69897698003,36846.65037178004,24,BULL,0.07715849488490023,0.0
2023-01-30,213302.69911193007,48164.929876550035,22,BULL,0.06651349555965025,-0.010644999325249982
2023-01-31,211376.50528905002,49558.29588905004,23,BULL,0.05688252644525016,-0.02027596843965007
2023-02-01,216843.1117613201,45116.87912532005,24,BULL,0.08421555880660048,0.0
2023-02-02,219194.45532532007,30178.308698260047,27,BULL,0.09597227662660046,0.0
2023-02-03,221343.39459826006,16933.375245700045,30,BULL,0.10671697299130023,0.0
2023-02-06,221991.14604570006,16933.375245700045,30,BULL,0.10995573022850036,0.0
2023-02-07,227590.34410650004,12663.412472100046,30,BULL,0.13795172053250027,0.0
2023-02-08,220592.51967210005,12663.412472100046,30,BULL,0.10296259836050026,-0.03498912217200001
2023-02-09,233844.31787210004,12663.412472100046,30,BULL,0.16922158936050025,0.0
2023-02-10,232652.4177721,12663.412472100046,30,BULL,0.16326208886049987,-0.005959500500000381
2023-02-13,237758.12577210017,12663.412472100046,30,BULL,0.1887906288605008,0.0
2023-02-14,237299.74327210002,12663.412472100046,30,BULL,0.18649871636050008,-0.0022919125000007146
2023-02-15,243048.56567210003,12663.412472100046,30,BULL,0.21524282836050013,0.0
2023-02-16,237559.74510490012,988.0573049000468,30,BULL,0.1877987255245006,-0.027444102835999518
2023-02-17,232795.74091460006,11417.103054250047,28,BULL,0.16397870457300034,-0.05126412378749978
2023-02-20,239514.31957556005,35259.13601306005,24,BULL,0.19757159787780032,-0.017671230482699807
2023-02-21,235659.45701306005,30208.62131306005,25,BULL,0.17829728506530018,-0.036945543295199945
2023-02-22,238052.5978130601,24713.555087600053,26,BULL,0.19026298906530048,-0.024979839295199646
2023-02-23,236332.33188760004,24713.555087600053,26,BULL,0.18166165943800028,-0.03358116892249985
2023-02-24,236265.87068760005,19855.51091144005,27,BULL,0.18132935343800027,-0.03391347492249985
2023-02-27,236080.62421144004,19855.51091144005,27,BULL,0.18040312105720013,-0.034839707303299994
2023-02-28,235376.26613644013,18809.05549844005,27,BULL,0.17688133068220058,-0.03836149767829955
2023-03-01,241909.31349844002,14659.306947240053,28,BULL,0.20954656749220013,-0.005696260868299996
2023-03-02,242126.60418772008,10894.371495820056,30,BULL,0.21063302093860048,-0.004609807421899648
2023-03-03,245911.32899582008,10894.371495820056,30,BULL,0.22955664497910044,0.0
2023-03-06,244557.19889582,4013.7955184400635,30,BULL,0.22278599447909997,-0.006770650500000475
2023-03-07,238276.9976417401,9281.138275140063,30,BULL,0.19138498820870042,-0.03817165677040002
2023-03-08,243320.58357514007,9281.138275140063,30,BULL,0.2166029178757003,-0.012953727103400148
2023-03-09,239698.99657514005,9281.138275140063,30,BULL,0.19849498287570033,-0.03106166210340011
2023-03-10,238529.14647928008,8203.640451280065,30,BULL,0.19264573239640037,-0.03691091258270007
2023-03-13,246339.9460512801,8203.640451280065,30,BULL,0.23169973025640056,0.0
2023-03-14,247601.10062160005,6872.7174279000665,30,BULL,0.23800550310800017,0.0
2023-03-15,245340.0144279001,6872.7174279000665,30,BULL,0.2267000721395005,-0.011305430968499675
2023-03-16,251798.18600150006,6576.346982540069,30,BULL,0.2589909300075002,0.0
