代码,名称,行业,买入日期,买入价,卖出日期,卖出价,股数,盈亏金额,盈亏比例,持有天数,买入信号,买入原因,卖出信号,卖出原因,市场状态,股票池
688629,华丰科技,元器件,20250304,56.88,20250325,53.0,100,-395.7,-6.82%,21,Rank 2.86%,"Rank 2.86%, Score 0.0264, BULL",BULL trailing stop (18.4%),BULL trailing stop (18.4%),BULL,csi500
688005,容百科技,电气设备,20250307,24.85,20250325,23.82,100,-160.8,-4.14%,18,Rank 4.38%,"Rank 4.38%, Score 0.0097, BULL",BULL rank exit (46.4%),BULL rank exit (46.4%),BULL,csi500
002195,岩山科技,软件服务,20250214,4.99,20250326,5.82,100,2494.9,16.63%,40,Rank 0.51%,"Rank 0.51%, Score 0.0464, BEAR",BULL trailing stop (18.0%),BULL trailing stop (18.0%),BULL,csi500
688347,华虹公司,半导体,20250305,52.77,20250326,47.1,100,-575.4,-10.74%,21,Rank 2.35%,"Rank 2.35%, Score 0.0196, BULL",BULL Hard stop (-10.7%),BULL Hard stop (-10.7%),BULL,csi500
600126,杭钢股份,普钢,20250325,11.05,20250326,9.94,100,-668.4,-10.05%,1,Rank 1.01%,"Rank 1.01%, Score 0.0226, BULL",BULL Hard stop (-10.0%),BULL Hard stop (-10.0%),BULL,csi500
301358,湖南裕能,电气设备,20250310,42.38,20250327,37.31,100,-522.6,-11.96%,17,Rank 1.52%,"Rank 1.52%, Score 0.0134, BULL",BULL Hard stop (-12.0%),BULL Hard stop (-12.0%),BULL,csi500
002851,麦格米特,电气设备,20250320,62.15,20250327,55.62,100,-1540.5,-10.51%,7,Rank 0.67%,"Rank 0.67%, Score 0.0285, BULL",BULL Hard stop (-10.5%),BULL Hard stop (-10.5%),BULL,csi500
601933,永辉超市,超市连锁,20250227,5.13,20250328,4.58,100,-509.8,-10.72%,29,Rank 2.69%,"Rank 2.69%, Score 0.0166, BULL",BULL Hard stop (-10.7%),BULL Hard stop (-10.7%),BULL,csi500
002773,康弘药业,化学制药,20250312,22.7,20250331,25.0,100,469.1,10.13%,19,Rank 2.02%,"Rank 2.02%, Score 0.0157, BULL",BULL rank exit (57.2%),BULL rank exit (57.2%),BULL,csi500
603707,健友股份,生物制药,20250312,13.03,20250331,14.31,100,487.1,9.82%,19,Rank 3.36%,"Rank 3.36%, Score 0.0130, BULL",BULL rank exit (79.3%),BULL rank exit (79.3%),BULL,csi500
300888,稳健医疗,医疗保健,20250313,40.91,20250331,45.03,100,620.7,10.07%,18,Rank 3.53%,"Rank 3.53%, Score 0.0118, BULL",BULL rank exit (96.5%),BULL rank exit (96.5%),BULL,csi500
688521,芯原股份,半导体,20250313,90.01,20250401,106.0,100,1585.2,17.76%,19,Rank 2.52%,"Rank 2.52%, Score 0.0142, BULL",BULL rank exit (43.0%),BULL rank exit (43.0%),BULL,csi500
002265,建设工业,专用机械,20250303,23.62,20250402,21.15,200,-501.0,-10.46%,30,Rank 4.71%,"Rank 4.71%, Score 0.0252, BULL",BULL Hard stop (-10.5%),BULL Hard stop (-10.5%),BULL,csi500
688561,奇安信-U,软件服务,20250313,37.34,20250402,33.44,200,-788.7,-10.44%,20,Rank 3.70%,"Rank 3.70%, Score 0.0111, BULL",BULL Hard stop (-10.4%),BULL Hard stop (-10.4%),BULL,csi500
002558,巨人网络,互联网,20250311,15.32,20250403,13.66,100,-748.5,-10.84%,23,Rank 3.03%,"Rank 3.03%, Score 0.0116, BULL",BULL Hard stop (-10.8%),BULL Hard stop (-10.8%),BULL,csi500
300100,双林股份,汽车配件,20250217,35.4,20250407,56.65,100,7689.1,60.03%,49,Rank 0.67%,"Rank 0.67%, Score 0.0466, BEAR",BULL trailing stop (20.2%),BULL trailing stop (20.2%),BULL,csi500
688183,生益电子,元器件,20250305,27.39,20250407,21.86,200,-1175.0,-20.19%,33,Rank 0.67%,"Rank 0.67%, Score 0.0448, BULL",BULL Hard stop (-20.2%),BULL Hard stop (-20.2%),BULL,csi500
600967,内蒙一机,运输设备,20250306,10.21,20250407,10.28,100,32.5,0.69%,32,Rank 3.87%,"Rank 3.87%, Score 0.0150, BULL",BULL trailing stop (19.7%),BULL trailing stop (19.7%),BULL,csi500
002155,湖南黄金,黄金,20250310,22.49,20250407,19.5,100,-828.6,-13.29%,28,Rank 1.68%,"Rank 1.68%, Score 0.0133, BULL",BULL Hard stop (-13.3%),BULL Hard stop (-13.3%),BULL,csi500
688567,孚能科技,电气设备,20250312,15.18,20250407,12.45,400,-1098.5,-17.98%,26,Rank 4.03%,"Rank 4.03%, Score 0.0109, BULL",BULL Hard stop (-18.0%),BULL Hard stop (-18.0%),BULL,csi500
000657,中钨高新,小金属,20250313,10.82,20250407,9.5,100,-760.0,-12.20%,25,Rank 4.54%,"Rank 4.54%, Score 0.0089, BULL",BULL Hard stop (-12.2%),BULL Hard stop (-12.2%),BULL,csi500
000032,深桑达Ａ,建筑工程,20250321,24.4,20250407,21.0,100,-1449.7,-13.93%,17,Rank 1.01%,"Rank 1.01%, Score 0.0282, BULL",BULL Hard stop (-13.9%),BULL Hard stop (-13.9%),BULL,csi500
300735,光弘科技,元器件,20250324,28.88,20250407,24.14,100,-964.8,-16.41%,14,Rank 1.35%,"Rank 1.35%, Score 0.0222, BULL",BULL Hard stop (-16.4%),BULL Hard stop (-16.4%),BULL,csi500
688322,奥比中光-UW,元器件,20250327,56.27,20250407,48.88,100,-745.4,-13.13%,11,Rank 4.22%,"Rank 4.22%, Score 0.0156, BULL",BULL Hard stop (-13.1%),BULL Hard stop (-13.1%),BULL,csi500
300748,金力永磁,矿物制品,20250304,21.16,20250408,18.87,100,-626.2,-10.82%,35,Rank 4.37%,"Rank 4.37%, Score 0.0213, BULL",BULL Hard stop (-10.8%),BULL Hard stop (-10.8%),BULL,csi500
000959,首钢股份,普钢,20250311,3.51,20250408,3.01,900,-1065.5,-14.25%,28,Rank 4.71%,"Rank 4.71%, Score 0.0095, BULL",BULL Hard stop (-14.2%),BULL Hard stop (-14.2%),BULL,csi500
600580,卧龙电驱,电气设备,20250314,25.75,20250408,21.58,100,-3151.7,-16.19%,25,Rank 0.17%,"Rank 0.17%, Score 0.0572, BULL",BULL Hard stop (-16.2%),BULL Hard stop (-16.2%),BULL,csi500
688629,华丰科技,元器件,20250326,50.7,20250408,41.8,100,-897.2,-17.55%,13,Rank 0.17%,"Rank 0.17%, Score 0.0454, BULL",BULL Hard stop (-17.6%),BULL Hard stop (-17.6%),BULL,csi500
603979,金诚信,铜,20250327,42.7,20250408,34.16,100,-1404.9,-20.00%,12,Rank 1.35%,"Rank 1.35%, Score 0.0227, BULL",BULL Hard stop (-20.0%),BULL Hard stop (-20.0%),BULL,csi500
688347,华虹公司,半导体,20250328,47.3,20250408,40.76,100,-661.9,-13.83%,11,Rank 4.71%,"Rank 4.71%, Score 0.0133, BULL",BULL Hard stop (-13.8%),BULL Hard stop (-13.8%),BULL,csi500
301536,星宸科技,半导体,20250331,58.0,20250408,48.72,100,-937.1,-16.00%,8,Rank 0.17%,"Rank 0.17%, Score 0.0434, BULL",BULL Hard stop (-16.0%),BULL Hard stop (-16.0%),BULL,csi500
600208,衢州发展,全国地产,20250401,3.05,20250408,2.61,500,-1553.6,-14.43%,7,Rank 2.52%,"Rank 2.52%, Score 0.0182, BULL",BULL Hard stop (-14.4%),BULL Hard stop (-14.4%),BULL,csi500
002265,建设工业,专用机械,20250402,21.15,20250408,17.3,300,-1165.2,-18.20%,6,Rank 2.02%,"Rank 2.02%, Score 0.0172, BULL",BULL Hard stop (-18.2%),BULL Hard stop (-18.2%),BULL,csi500
002131,利欧股份,互联网,20250403,3.51,20250408,2.92,100,-2657.4,-16.81%,5,Rank 0.17%,"Rank 0.17%, Score 0.0371, BULL",BULL Hard stop (-16.8%),BULL Hard stop (-16.8%),BULL,csi500
300735,光弘科技,元器件,20250407,24.14,20250408,21.63,100,-513.2,-10.40%,1,Rank 1.01%,"Rank 1.01%, Score 0.0219, BULL",BULL Hard stop (-10.4%),BULL Hard stop (-10.4%),BULL,csi500
688772,珠海冠宇,电气设备,20250407,13.82,20250408,12.16,300,-517.9,-12.01%,1,Rank 3.03%,"Rank 3.03%, Score 0.0158, BULL",BULL Hard stop (-12.0%),BULL Hard stop (-12.0%),BULL,csi500
603766,隆鑫通用,摩托车,20250103,8.28,20250409,9.4,100,355.0,13.53%,96,Rank 4.38%,"Rank 4.38%, Score 0.0240, BULL",BULL trailing stop (21.7%),BULL trailing stop (21.7%),BULL,csi500
688166,博瑞医药,化学制药,20250303,35.17,20250409,34.7,100,-52.4,-1.34%,37,Rank 3.87%,"Rank 3.87%, Score 0.0267, BULL",BULL trailing stop (20.3%),BULL trailing stop (20.3%),BULL,csi500
001389,广合科技,元器件,20250407,45.54,20250409,39.78,100,-584.4,-12.65%,2,Rank 4.03%,"Rank 4.03%, Score 0.0132, BULL",BULL Hard stop (-12.6%),BULL Hard stop (-12.6%),BULL,csi500
688676,金盘科技,电气设备,20250407,34.01,20250409,29.5,100,-473.0,-13.26%,2,Rank 4.20%,"Rank 4.20%, Score 0.0129, BULL",BULL Hard stop (-13.3%),BULL Hard stop (-13.3%),BULL,csi500
002563,森马服饰,服饰,20250324,6.61,20250411,7.26,100,426.9,9.83%,18,Rank 4.55%,"Rank 4.55%, Score 0.0127, BULL",BULL rank exit (42.7%),BULL rank exit (42.7%),BULL,csi500
601399,国机重装,工程机械,20250331,3.04,20250414,2.92,2500,-309.5,-3.95%,14,Rank 4.38%,"Rank 4.38%, Score 0.0128, BULL",BEAR rank exit (62.4%),BEAR rank exit (62.4%),BEAR,csi500
603228,景旺电子,元器件,20250407,28.24,20250415,28.38,100,22.5,0.50%,8,Rank 2.02%,"Rank 2.02%, Score 0.0181, BULL",BEAR rank exit (59.2%),BEAR rank exit (59.2%),BEAR,csi500
688297,中无人机,航空,20250408,33.2,20250416,38.57,100,538.4,16.17%,8,Rank 2.02%,"Rank 2.02%, Score 0.0644, BULL",BEAR rank exit (24.0%),BEAR rank exit (24.0%),BEAR,csi500
688563,航材股份,航空,20250408,47.75,20250416,53.76,100,600.8,12.59%,8,Rank 2.35%,"Rank 2.35%, Score 0.0628, BULL",BEAR rank exit (51.9%),BEAR rank exit (51.9%),BEAR,csi500
301200,大族数控,专用机械,20250408,33.01,20250416,36.17,100,336.5,9.57%,8,Rank 3.53%,"Rank 3.53%, Score 0.0584, BULL",BEAR rank exit (41.2%),BEAR rank exit (41.2%),BEAR,csi500
688349,三一重能,电气设备,20250408,23.55,20250416,24.04,100,47.6,2.08%,8,Rank 4.03%,"Rank 4.03%, Score 0.0577, BULL",BEAR rank exit (64.2%),BEAR rank exit (64.2%),BEAR,csi500
600126,杭钢股份,普钢,20250326,9.94,20250417,10.81,100,509.5,8.75%,22,Rank 2.02%,"Rank 2.02%, Score 0.0253, BULL",BEAR trailing stop (11.1%),BEAR trailing stop (11.1%),BEAR,csi500
600095,湘财股份,证券,20250402,7.43,20250417,7.92,100,166.2,6.59%,15,Rank 2.52%,"Rank 2.52%, Score 0.0157, BULL",BEAR trailing stop (10.0%),BEAR trailing stop (10.0%),BEAR,csi500
688819,天能股份,电气设备,20250408,23.36,20250417,24.86,100,157.9,6.42%,9,Rank 4.71%,"Rank 4.71%, Score 0.0539, BULL",BEAR rank exit (25.5%),BEAR rank exit (25.5%),BEAR,csi500
002436,兴森科技,元器件,20250409,9.85,20250417,10.88,100,1365.6,10.46%,8,Rank 1.01%,"Rank 1.01%, Score 0.0756, BULL",BEAR rank exit (69.7%),BEAR rank exit (69.7%),BEAR,csi500
000034,神州数码,软件服务,20250409,33.31,20250417,36.12,100,888.9,8.44%,8,Rank 1.34%,"Rank 1.34%, Score 0.0726, BULL",BEAR rank exit (65.0%),BEAR rank exit (65.0%),BEAR,csi500
603486,科沃斯,家用电器,20250409,44.97,20250417,47.09,100,300.2,4.71%,8,Rank 2.18%,"Rank 2.18%, Score 0.0628, BULL",BEAR rank exit (33.3%),BEAR rank exit (33.3%),BEAR,csi500
601866,中远海发,水运,20250408,2.12,20250418,2.25,1900,291.1,6.13%,10,Rank 3.87%,"Rank 3.87%, Score 0.0578, BULL",BEAR rank exit (20.5%),BEAR rank exit (20.5%),BEAR,csi500
300570,太辰光,通信设备,20250411,67.47,20250418,64.66,100,-587.8,-4.16%,7,Rank 0.50%,"Rank 0.50%, Score 0.0723, BULL",BEAR trailing stop (10.2%),BEAR trailing stop (10.2%),BEAR,csi500
601933,永辉超市,超市连锁,20250328,4.58,20250421,5.44,200,1564.1,18.78%,24,Rank 3.37%,"Rank 3.37%, Score 0.0163, BULL",BEAR trailing stop (11.7%),BEAR trailing stop (11.7%),BEAR,csi500
603688,石英股份,矿物制品,20250402,30.73,20250421,37.97,100,1909.8,23.56%,19,Rank 1.85%,"Rank 1.85%, Score 0.0176, BULL",BEAR trailing stop (11.9%),BEAR trailing stop (11.9%),BEAR,csi500
301358,湖南裕能,电气设备,20250408,28.51,20250422,30.38,200,373.8,6.56%,14,Rank 0.50%,"Rank 0.50%, Score 0.1061, BULL",BEAR rank exit (54.5%),BEAR rank exit (54.5%),BEAR,csi500
688599,天合光能,电气设备,20250408,13.4,20250422,13.64,300,71.0,1.79%,14,Rank 2.86%,"Rank 2.86%, Score 0.0610, BULL",BEAR rank exit (40.7%),BEAR rank exit (40.7%),BEAR,csi500
601155,新城控股,区域地产,20250401,12.31,20250423,13.92,300,754.6,13.08%,22,Rank 3.36%,"Rank 3.36%, Score 0.0156, BULL",BEAR rank exit (20.9%),BEAR rank exit (20.9%),BEAR,csi500
300735,光弘科技,元器件,20250408,21.63,20250423,24.7,100,614.3,14.19%,15,Rank 2.69%,"Rank 2.69%, Score 0.0610, BULL",BEAR rank exit (22.2%),BEAR rank exit (22.2%),BEAR,csi500
301536,星宸科技,半导体,20250408,48.72,20250424,56.79,100,802.0,16.56%,16,Rank 0.17%,"Rank 0.17%, Score 0.1456, BULL",BEAR rank exit (23.1%),BEAR rank exit (23.1%),BEAR,csi500
688336,三生国健,生物制药,20250227,25.4,20250425,30.28,200,971.7,19.21%,57,Rank 0.84%,"Rank 0.84%, Score 0.0296, BULL",BEAR rank exit (55.6%),BEAR rank exit (55.6%),BEAR,csi500
002155,湖南黄金,黄金,20250407,19.5,20250425,23.42,100,1068.8,20.10%,18,Rank 2.18%,"Rank 2.18%, Score 0.0178, BULL",BEAR trailing stop (11.3%),BEAR trailing stop (11.3%),BEAR,csi500
002156,通富微电,半导体,20250409,22.2,20250425,25.3,100,862.5,13.96%,16,Rank 1.68%,"Rank 1.68%, Score 0.0665, BULL",BEAR rank exit (25.6%),BEAR rank exit (25.6%),BEAR,csi500
688469,芯联集成-U,半导体,20250408,4.19,20250428,4.52,900,291.7,7.88%,20,Rank 4.54%,"Rank 4.54%, Score 0.0549, BULL",BEAR rank exit (21.3%),BEAR rank exit (21.3%),BEAR,csi500
688331,荣昌生物,生物制药,20250306,31.77,20250508,46.65,200,2963.9,46.84%,63,Rank 1.51%,"Rank 1.51%, Score 0.0189, BULL",BEAR trailing stop (13.0%),BEAR trailing stop (13.0%),BEAR,csi500
688629,华丰科技,元器件,20250408,41.8,20250516,52.02,100,1017.3,24.45%,38,Rank 4.20%,"Rank 4.20%, Score 0.0563, BULL",BEAR trailing stop (15.0%),BEAR trailing stop (15.0%),BEAR,csi500
688322,奥比中光-UW,元器件,20250508,58.37,20250520,53.97,300,-1341.0,-7.54%,12,Rank 0.51%,"Rank 0.51%, Score 0.0430, BEAR",BEAR trailing stop (11.0%),BEAR trailing stop (11.0%),BEAR,csi500
002131,利欧股份,互联网,20250428,3.38,20250526,3.56,100,784.8,5.33%,28,Rank 0.67%,"Rank 0.67%, Score 0.0294, BEAR",BEAR trailing stop (11.0%),BEAR trailing stop (11.0%),BEAR,csi500
688582,芯动联科,元器件,20250409,53.86,20250527,61.0,100,731.0,13.64%,48,Rank 3.03%,"Rank 3.03%, Score 0.0594, BULL",BEAR trailing stop (10.5%),BEAR trailing stop (10.5%),BEAR,csi500
300570,太辰光,通信设备,20250516,73.82,20250527,69.1,100,-977.0,-6.39%,11,Rank 0.34%,"Rank 0.34%, Score 0.0581, BEAR",BEAR rank exit (87.4%),BEAR rank exit (87.4%),BEAR,csi500
603920,世运电路,元器件,20250520,26.0,20250528,25.72,500,-252.8,-1.08%,8,Rank 0.17%,"Rank 0.17%, Score 0.0607, BEAR",BEAR rank exit (25.5%),BEAR rank exit (25.5%),BEAR,csi500
688819,天能股份,电气设备,20250529,26.96,20250616,25.7,100,-95.5,-3.17%,18,Rank 4.20%,"Rank 4.20%, Score 0.0111, BULL",BULL rank exit (65.0%),BULL rank exit (65.0%),BULL,csi500
000062,深圳华强,元器件,20250527,25.93,20250617,25.07,100,-720.3,-3.32%,21,Rank 0.50%,"Rank 0.50%, Score 0.0196, BEAR",BULL rank exit (52.4%),BULL rank exit (52.4%),BULL,csi500
688276,百克生物,生物制药,20250530,21.17,20250617,21.16,200,-7.6,-0.05%,18,Rank 1.68%,"Rank 1.68%, Score 0.0146, BULL",BULL rank exit (73.6%),BULL rank exit (73.6%),BULL,csi500
601333,广深铁路,铁路,20250530,3.05,20250617,2.91,1000,-197.0,-4.59%,18,Rank 4.20%,"Rank 4.20%, Score 0.0096, BULL",BULL rank exit (72.6%),BULL rank exit (72.6%),BULL,csi500
300735,光弘科技,元器件,20250528,25.63,20250618,24.35,400,-865.3,-4.05%,21,Rank 0.17%,"Rank 0.17%, Score 0.0341, BEAR",BULL rank exit (35.1%),BULL rank exit (35.1%),BULL,csi500
600361,创新新材,铝,20250530,3.9,20250619,3.82,200,-18.6,-0.29%,20,Rank 2.18%,"Rank 2.18%, Score 0.0124, BULL",BULL rank exit (38.8%),BULL rank exit (38.8%),BULL,csi500
603766,隆鑫通用,摩托车,20250605,13.95,20250619,12.5,100,-483.5,-10.39%,14,Rank 1.68%,"Rank 1.68%, Score 0.0099, BULL",BULL Hard stop (-10.4%),BULL Hard stop (-10.4%),BULL,csi500
600126,杭钢股份,普钢,20250527,9.46,20250623,8.45,300,-1823.1,-10.68%,27,Rank 0.67%,"Rank 0.67%, Score 0.0190, BEAR",BULL Hard stop (-10.7%),BULL Hard stop (-10.7%),BULL,csi500
002240,盛新锂能,小金属,20250529,11.28,20250623,12.22,200,309.4,8.33%,25,Rank 4.54%,"Rank 4.54%, Score 0.0105, BULL",BULL rank exit (85.2%),BULL rank exit (85.2%),BULL,csi500
002867,周大生,服饰,20250603,15.0,20250623,13.19,100,-357.1,-7.89%,20,Rank 3.03%,"Rank 3.03%, Score 0.0092, BULL",BULL rank exit (90.8%),BULL rank exit (90.8%),BULL,csi500
301536,星宸科技,半导体,20250604,60.51,20250623,55.9,100,-471.4,-7.62%,19,Rank 1.51%,"Rank 1.51%, Score 0.0099, BULL",BULL rank exit (82.7%),BULL rank exit (82.7%),BULL,csi500
688728,格科微,半导体,20250604,15.11,20250623,14.57,300,-168.2,-3.57%,19,Rank 4.87%,"Rank 4.87%, Score 0.0072, BULL",BULL rank exit (42.2%),BULL rank exit (42.2%),BULL,csi500
600707,彩虹股份,元器件,20250605,6.32,20250623,6.22,300,-73.7,-1.58%,18,Rank 4.37%,"Rank 4.37%, Score 0.0065, BULL",BULL rank exit (35.6%),BULL rank exit (35.6%),BULL,csi500
002265,建设工业,专用机械,20250529,20.7,20250625,24.02,200,659.7,16.04%,27,Rank 2.35%,"Rank 2.35%, Score 0.0144, BULL",BULL rank exit (44.5%),BULL rank exit (44.5%),BULL,csi500
600808,马钢股份,普钢,20250530,3.43,20250626,3.55,500,145.3,3.50%,27,Rank 3.53%,"Rank 3.53%, Score 0.0102, BULL",BULL rank exit (36.5%),BULL rank exit (36.5%),BULL,csi500
600977,中国电影,影视音像,20250605,10.5,20250626,10.55,700,27.8,0.48%,21,Rank 0.84%,"Rank 0.84%, Score 0.0117, BULL",BULL rank exit (42.0%),BULL rank exit (42.0%),BULL,csi500
600208,衢州发展,全国地产,20250604,2.64,20250630,2.98,200,471.1,12.88%,26,Rank 2.18%,"Rank 2.18%, Score 0.0087, BULL",BULL rank exit (63.2%),BULL rank exit (63.2%),BULL,csi500
688599,天合光能,电气设备,20250530,13.4,20250701,14.41,200,211.1,7.54%,32,Rank 4.37%,"Rank 4.37%, Score 0.0094, BULL",BULL rank exit (45.5%),BULL rank exit (45.5%),BULL,csi500
001203,大中矿业,普钢,20250603,8.84,20250703,9.78,500,600.7,12.93%,30,Rank 3.53%,"Rank 3.53%, Score 0.0084, BULL",BULL rank exit (38.8%),BULL rank exit (38.8%),BULL,csi500
600927,永安期货,多元金融,20250616,14.26,20250704,14.08,1100,-146.1,-0.77%,18,Rank 0.50%,"Rank 0.50%, Score 0.0241, BULL",BULL rank exit (79.5%),BULL rank exit (79.5%),BULL,csi500
601928,凤凰传媒,出版业,20250619,11.33,20250707,11.57,300,103.9,2.12%,18,Rank 1.18%,"Rank 1.18%, Score 0.0131, BULL",BULL rank exit (55.5%),BULL rank exit (55.5%),BULL,csi500
688567,孚能科技,电气设备,20250530,12.95,20250708,13.88,300,273.6,7.18%,39,Rank 3.70%,"Rank 3.70%, Score 0.0101, BULL",BULL rank exit (39.5%),BULL rank exit (39.5%),BULL,csi500
688772,珠海冠宇,电气设备,20250603,13.44,20250708,13.67,400,209.2,3.91%,35,Rank 1.01%,"Rank 1.01%, Score 0.0136, BULL",BULL rank exit (36.1%),BULL rank exit (36.1%),BULL,csi500
603920,世运电路,元器件,20250530,26.6,20250709,30.79,100,785.6,18.46%,40,Rank 2.52%,"Rank 2.52%, Score 0.0111, BULL",BULL rank exit (55.8%),BULL rank exit (55.8%),BULL,csi500
002624,完美世界,互联网,20250605,14.66,20250709,15.22,100,287.6,5.50%,34,Rank 2.02%,"Rank 2.02%, Score 0.0098, BULL",BULL rank exit (39.0%),BULL rank exit (39.0%),BULL,csi500
603766,隆鑫通用,摩托车,20250623,12.19,20250711,12.85,100,212.1,5.41%,18,Rank 4.03%,"Rank 4.03%, Score 0.0102, BULL",BULL rank exit (41.3%),BULL rank exit (41.3%),BULL,csi500
000683,博源化工,化工原料,20250625,4.78,20250714,5.05,200,455.0,5.65%,19,Rank 2.86%,"Rank 2.86%, Score 0.0140, BULL",BULL rank exit (50.3%),BULL rank exit (50.3%),BULL,csi500
688525,佰维存储,半导体,20250617,59.11,20250715,66.43,100,723.4,12.38%,28,Rank 2.86%,"Rank 2.86%, Score 0.0121, BULL",BULL rank exit (36.6%),BULL rank exit (36.6%),BULL,csi500
000783,长江证券,证券,20250626,7.14,20250715,7.14,100,-5.9,0.00%,19,Rank 3.70%,"Rank 3.70%, Score 0.0130, BULL",BULL rank exit (47.7%),BULL rank exit (47.7%),BULL,csi500
688172,燕东微,半导体,20250530,19.26,20250718,18.72,200,-113.1,-2.80%,49,Rank 4.54%,"Rank 4.54%, Score 0.0092, BULL",BULL rank exit (45.8%),BULL rank exit (45.8%),BULL,csi500
