代码,名称,行业,买入日期,买入价,卖出日期,卖出价,股数,盈亏金额,盈亏比例,持有天数,买入信号,买入原因,卖出信号,卖出原因,市场状态,股票池
600816,建元信托,多元金融,20210105,1.45,20210126,1.48,100,87.0,2.07%,21,Rank 2.94%,"Rank 2.94%, Score 0.0185, BULL",BULL rank exit (63.1%),BULL rank exit (63.1%),BULL,csi500
601168,西部矿业,铜,20210111,15.0,20210127,13.4,400,-735.6,-10.67%,16,Rank 1.76%,"Rank 1.76%, Score 0.0227, BULL",BULL Hard stop (-10.7%),BULL Hard stop (-10.7%),BULL,csi500
300857,协创数据,IT设备,20210108,26.27,20210128,28.5,200,438.6,8.49%,20,Rank 2.54%,"Rank 2.54%, Score 0.0199, BULL",BULL rank exit (75.7%),BULL rank exit (75.7%),BULL,csi500
600157,永泰能源,火力发电,20210120,1.51,20210128,1.32,200,-1946.3,-12.58%,8,Rank 0.20%,"Rank 0.20%, Score 0.0774, BULL",BULL Hard stop (-12.6%),BULL Hard stop (-12.6%),BULL,csi500
002472,双环传动,汽车配件,20210105,7.55,20210129,8.45,100,457.0,11.93%,24,Rank 4.31%,"Rank 4.31%, Score 0.0154, BULL",BULL rank exit (41.7%),BULL rank exit (41.7%),BULL,csi500
300570,太辰光,通信设备,20210108,14.38,20210129,14.87,200,179.6,3.41%,21,Rank 4.70%,"Rank 4.70%, Score 0.0144, BULL",BULL rank exit (37.8%),BULL rank exit (37.8%),BULL,csi500
300140,节能环境,环境保护,20210108,5.22,20210201,4.52,300,-886.4,-13.41%,24,Rank 0.20%,"Rank 0.20%, Score 0.0915, BULL",BULL Hard stop (-13.4%),BULL Hard stop (-13.4%),BULL,csi500
601608,中信重工,专用机械,20210113,3.67,20210201,3.41,1400,-585.7,-7.08%,19,Rank 2.74%,"Rank 2.74%, Score 0.0170, BULL",BULL rank exit (46.1%),BULL rank exit (46.1%),BULL,csi500
688567,孚能科技,电气设备,20210114,37.99,20210201,37.08,200,-191.6,-2.40%,18,Rank 0.78%,"Rank 0.78%, Score 0.0415, BULL",BULL rank exit (96.9%),BULL rank exit (96.9%),BULL,csi500
601568,北元集团,化工原料,20210114,8.25,20210201,8.91,800,518.7,8.00%,18,Rank 4.10%,"Rank 4.10%, Score 0.0204, BULL",BULL rank exit (88.5%),BULL rank exit (88.5%),BULL,csi500
002608,江苏国信,火力发电,20210118,7.01,20210201,6.19,400,-862.5,-11.70%,14,Rank 2.95%,"Rank 2.95%, Score 0.0205, BULL",BULL Hard stop (-11.7%),BULL Hard stop (-11.7%),BULL,csi500
000519,中兵红箭,专用机械,20210119,10.59,20210201,9.09,100,-1199.9,-14.16%,13,Rank 3.55%,"Rank 3.55%, Score 0.0187, BULL",BULL Hard stop (-14.2%),BULL Hard stop (-14.2%),BULL,csi500
600956,新天绿能,供气供热,20210114,8.31,20210202,7.43,800,-721.7,-10.59%,19,Rank 1.17%,"Rank 1.17%, Score 0.0307, BULL",BULL Hard stop (-10.6%),BULL Hard stop (-10.6%),BULL,csi500
002738,中矿资源,小金属,20210115,29.98,20210202,30.5,100,73.5,1.73%,18,Rank 0.98%,"Rank 0.98%, Score 0.0389, BULL",BULL rank exit (84.4%),BULL rank exit (84.4%),BULL,csi500
300118,东方日升,电气设备,20210118,25.66,20210202,15.64,100,-3400.7,-39.05%,15,Rank 2.36%,"Rank 2.36%, Score 0.0236, BULL",BULL Hard stop (-39.0%),BULL Hard stop (-39.0%),BULL,csi500
300100,双林股份,汽车配件,20210113,10.14,20210203,9.34,200,-544.8,-7.89%,21,Rank 3.52%,"Rank 3.52%, Score 0.0158, BULL",BULL trailing stop (18.3%),BULL trailing stop (18.3%),BULL,csi500
600546,山煤国际,煤炭开采,20210115,6.84,20210203,6.36,100,-397.5,-7.02%,19,Rank 2.54%,"Rank 2.54%, Score 0.0244, BULL",BULL trailing stop (18.1%),BULL trailing stop (18.1%),BULL,csi500
300002,神州泰岳,互联网,20210115,4.41,20210203,4.56,100,221.7,3.40%,19,Rank 3.91%,"Rank 3.91%, Score 0.0193, BULL",BULL rank exit (42.5%),BULL rank exit (42.5%),BULL,csi500
300573,兴齐眼药,化学制药,20210129,94.15,20210204,83.1,100,-1139.2,-11.74%,6,Rank 1.57%,"Rank 1.57%, Score 0.0331, BULL",BULL Hard stop (-11.7%),BULL Hard stop (-11.7%),BULL,csi500
000818,航锦科技,化工原料,20210105,20.56,20210205,20.56,100,-5.1,0.01%,31,Rank 4.50%,"Rank 4.50%, Score 0.0152, BULL",BULL rank exit (65.7%),BULL rank exit (65.7%),BULL,csi500
601456,国联民生,证券,20210118,17.39,20210205,15.62,300,-537.1,-10.18%,18,Rank 4.72%,"Rank 4.72%, Score 0.0143, BULL",BULL Hard stop (-10.2%),BULL Hard stop (-10.2%),BULL,csi500
600707,彩虹股份,元器件,20210119,7.21,20210205,7.19,600,-40.0,-0.28%,17,Rank 4.14%,"Rank 4.14%, Score 0.0163, BULL",BULL trailing stop (20.2%),BULL trailing stop (20.2%),BULL,csi500
300803,指南针,软件服务,20210126,33.0,20210205,28.55,100,-449.6,-13.48%,10,Rank 3.92%,"Rank 3.92%, Score 0.0186, BULL",BULL Hard stop (-13.5%),BULL Hard stop (-13.5%),BULL,csi500
002240,盛新锂能,小金属,20210128,29.0,20210205,24.75,100,-692.4,-14.66%,8,Rank 0.59%,"Rank 0.59%, Score 0.0570, BULL",BULL Hard stop (-14.7%),BULL Hard stop (-14.7%),BULL,csi500
601016,节能风电,新型电力,20210127,3.61,20210208,3.19,700,-634.2,-11.63%,12,Rank 0.78%,"Rank 0.78%, Score 0.0419, BULL",BULL Hard stop (-11.6%),BULL Hard stop (-11.6%),BULL,csi500
000738,航发控制,航空,20210128,22.35,20210208,19.83,100,-458.0,-11.28%,11,Rank 4.12%,"Rank 4.12%, Score 0.0177, BULL",BULL Hard stop (-11.3%),BULL Hard stop (-11.3%),BULL,csi500
300118,东方日升,电气设备,20210202,15.64,20210208,13.62,100,-690.2,-12.92%,6,Rank 0.39%,"Rank 0.39%, Score 0.1161, BULL",BULL Hard stop (-12.9%),BULL Hard stop (-12.9%),BULL,csi500
600095,湘财股份,证券,20210203,11.17,20210208,9.9,100,-428.5,-11.37%,5,Rank 2.14%,"Rank 2.14%, Score 0.0312, BULL",BULL Hard stop (-11.4%),BULL Hard stop (-11.4%),BULL,csi500
002797,第一创业,证券,20210118,8.07,20210210,7.79,500,-235.1,-3.47%,23,Rank 4.32%,"Rank 4.32%, Score 0.0148, BULL",BULL rank exit (52.4%),BULL rank exit (52.4%),BULL,csi500
603565,中谷物流,水运,20210129,28.67,20210218,30.49,100,178.0,6.35%,20,Rank 2.94%,"Rank 2.94%, Score 0.0279, BULL",BULL rank exit (74.9%),BULL rank exit (74.9%),BULL,csi500
601099,太平洋,证券,20210128,3.28,20210219,3.22,700,-128.1,-1.83%,22,Rank 2.94%,"Rank 2.94%, Score 0.0241, BULL",BULL rank exit (42.9%),BULL rank exit (42.9%),BULL,csi500
300100,双林股份,汽车配件,20210203,9.34,20210222,9.46,100,36.1,1.28%,19,Rank 3.51%,"Rank 3.51%, Score 0.0230, BULL",BULL rank exit (59.5%),BULL rank exit (59.5%),BULL,csi500
601001,晋控煤业,煤炭开采,20210203,4.64,20210222,4.91,500,282.9,5.82%,19,Rank 4.48%,"Rank 4.48%, Score 0.0194, BULL",BULL rank exit (71.2%),BULL rank exit (71.2%),BULL,csi500
688005,容百科技,电气设备,20210108,49.0,20210223,61.6,100,1255.7,25.71%,46,Rank 0.98%,"Rank 0.98%, Score 0.0319, BULL",BULL trailing stop (18.2%),BULL trailing stop (18.2%),BULL,csi500
600546,山煤国际,煤炭开采,20210203,6.36,20210223,6.93,100,456.7,8.96%,20,Rank 2.34%,"Rank 2.34%, Score 0.0298, BULL",BULL rank exit (73.3%),BULL rank exit (73.3%),BULL,csi500
603728,鸣志电器,电气设备,20210205,13.89,20210223,14.34,300,169.8,3.24%,18,Rank 2.92%,"Rank 2.92%, Score 0.0257, BULL",BULL rank exit (45.0%),BULL rank exit (45.0%),BULL,csi500
601696,中银证券,证券,20210205,19.78,20210223,18.9,200,-181.1,-4.45%,18,Rank 3.12%,"Rank 3.12%, Score 0.0256, BULL",BULL rank exit (37.8%),BULL rank exit (37.8%),BULL,csi500
000155,川能动力,新型电力,20210107,9.77,20210224,13.3,400,2203.2,36.13%,48,Rank 0.98%,"Rank 0.98%, Score 0.0363, BULL",BULL trailing stop (20.9%),BULL trailing stop (20.9%),BULL,csi500
688521,芯原股份,半导体,20210112,69.0,20210226,71.0,100,190.8,2.90%,45,Rank 1.76%,"Rank 1.76%, Score 0.0227, BULL",BULL trailing stop (20.5%),BULL trailing stop (20.5%),BULL,csi500
601016,节能风电,新型电力,20210208,3.19,20210226,3.34,1000,311.1,4.70%,18,Rank 2.92%,"Rank 2.92%, Score 0.0313, BULL",BULL rank exit (82.7%),BULL rank exit (82.7%),BULL,csi500
601399,国机重装,工程机械,20210205,3.32,20210301,3.68,2200,781.5,10.84%,24,Rank 2.14%,"Rank 2.14%, Score 0.0287, BULL",BULL rank exit (39.8%),BULL rank exit (39.8%),BULL,csi500
601611,中国核建,建筑工程,20210210,6.73,20210301,7.1,2700,1002.3,5.50%,19,Rank 0.39%,"Rank 0.39%, Score 0.0444, BULL",BULL rank exit (49.9%),BULL rank exit (49.9%),BULL,csi500
601168,西部矿业,铜,20210224,17.7,20210301,15.7,100,-229.7,-11.30%,5,Rank 4.48%,"Rank 4.48%, Score 0.0259, BULL",BULL Hard stop (-11.3%),BULL Hard stop (-11.3%),BULL,csi500
000960,锡业股份,小金属,20210112,10.18,20210302,15.24,200,3411.2,49.71%,49,Rank 1.37%,"Rank 1.37%, Score 0.0255, BULL",BULL trailing stop (18.5%),BULL trailing stop (18.5%),BULL,csi500
600956,新天绿能,供气供热,20210203,7.29,20210304,7.84,700,383.2,7.54%,29,Rank 4.29%,"Rank 4.29%, Score 0.0202, BULL",BULL rank exit (64.0%),BULL rank exit (64.0%),BULL,csi500
600363,联创光电,元器件,20210209,19.8,20210304,23.48,100,1183.2,18.59%,23,Rank 0.78%,"Rank 0.78%, Score 0.0460, BULL",BULL rank exit (39.9%),BULL rank exit (39.9%),BULL,csi500
000878,云南铜业,铜,20210224,16.8,20210305,14.85,100,-549.8,-11.61%,9,Rank 0.97%,"Rank 0.97%, Score 0.0451, BULL",BULL Hard stop (-11.6%),BULL Hard stop (-11.6%),BULL,csi500
600398,海澜之家,服饰,20210204,6.76,20210308,6.97,100,167.3,3.11%,32,Rank 4.48%,"Rank 4.48%, Score 0.0196, BULL",BULL rank exit (39.2%),BULL rank exit (39.2%),BULL,csi500
300573,兴齐眼药,化学制药,20210204,83.1,20210310,89.9,100,682.3,8.18%,34,Rank 1.17%,"Rank 1.17%, Score 0.0342, BULL",BULL trailing stop (19.9%),BULL trailing stop (19.9%),BULL,csi500
603920,世运电路,元器件,20210205,20.49,20210310,17.88,300,-862.7,-12.74%,33,Rank 0.19%,"Rank 0.19%, Score 0.0411, BULL",BULL Hard stop (-12.7%),BULL Hard stop (-12.7%),BULL,csi500
601666,平煤股份,煤炭开采,20210203,4.68,20210311,5.08,300,320.8,8.55%,36,Rank 4.68%,"Rank 4.68%, Score 0.0194, BULL",BULL rank exit (72.7%),BULL rank exit (72.7%),BULL,csi500
600095,湘财股份,证券,20210208,9.9,20210311,8.74,100,-391.2,-11.72%,31,Rank 3.51%,"Rank 3.51%, Score 0.0295, BULL",BULL Hard stop (-11.7%),BULL Hard stop (-11.7%),BULL,csi500
002128,电投能源,煤炭开采,20210209,8.64,20210311,9.91,200,709.8,14.70%,30,Rank 1.56%,"Rank 1.56%, Score 0.0377, BULL",BULL rank exit (46.4%),BULL rank exit (46.4%),BULL,csi500
600096,云天化,农药化肥,20210301,8.49,20210311,7.51,400,-976.7,-11.54%,10,Rank 0.97%,"Rank 0.97%, Score 0.0460, BULL",BULL Hard stop (-11.5%),BULL Hard stop (-11.5%),BULL,csi500
002265,建设工业,专用机械,20210222,6.54,20210315,6.91,600,217.3,5.66%,21,Rank 2.53%,"Rank 2.53%, Score 0.0210, BULL",BULL rank exit (60.9%),BULL rank exit (60.9%),BULL,csi500
603650,彤程新材,化工原料,20210223,36.63,20210315,34.8,100,-193.9,-5.00%,20,Rank 4.48%,"Rank 4.48%, Score 0.0228, BULL",BULL rank exit (36.2%),BULL rank exit (36.2%),BULL,csi500
600871,石化油服,石油开采,20210224,2.09,20210315,2.05,900,-94.6,-1.91%,19,Rank 2.14%,"Rank 2.14%, Score 0.0337, BULL",BULL rank exit (74.5%),BULL rank exit (74.5%),BULL,csi500
600968,海油发展,石油开采,20210224,2.46,20210316,2.61,1200,178.6,6.10%,20,Rank 4.87%,"Rank 4.87%, Score 0.0253, BULL",BULL rank exit (37.9%),BULL rank exit (37.9%),BULL,csi500
000009,中国宝安,电气设备,20210226,9.79,20210316,8.94,100,-765.2,-8.68%,18,Rank 0.58%,"Rank 0.58%, Score 0.0686, BULL",BULL rank exit (94.0%),BULL rank exit (94.0%),BULL,csi500
300118,东方日升,电气设备,20210226,13.98,20210316,15.53,100,518.1,11.09%,18,Rank 0.97%,"Rank 0.97%, Score 0.0488, BULL",BULL rank exit (58.6%),BULL rank exit (58.6%),BULL,csi500
000723,美锦能源,焦炭加工,20210113,6.11,20210318,7.55,100,958.7,23.57%,64,Rank 4.70%,"Rank 4.70%, Score 0.0144, BULL",BEAR trailing stop (10.7%),BEAR trailing stop (10.7%),BEAR,csi500
300748,金力永磁,矿物制品,20210209,32.0,20210318,38.0,100,599.8,18.75%,37,Rank 3.71%,"Rank 3.71%, Score 0.0267, BULL",BEAR trailing stop (11.7%),BEAR trailing stop (11.7%),BEAR,csi500
000683,博源化工,化工原料,20210219,2.24,20210318,2.68,400,1319.3,19.64%,27,Rank 1.95%,"Rank 1.95%, Score 0.0271, BULL",BEAR trailing stop (11.3%),BEAR trailing stop (11.3%),BEAR,csi500
002408,齐翔腾达,化工原料,20210301,8.92,20210318,9.91,200,1204.2,11.10%,17,Rank 0.39%,"Rank 0.39%, Score 0.0522, BULL",BEAR rank exit (81.4%),BEAR rank exit (81.4%),BEAR,csi500
000155,川能动力,新型电力,20210301,12.01,20210318,11.61,300,-195.3,-3.33%,17,Rank 2.73%,"Rank 2.73%, Score 0.0331, BULL",BEAR rank exit (74.1%),BEAR rank exit (74.1%),BEAR,csi500
600516,方大炭素,矿物制品,20210302,8.48,20210318,9.3,100,1014.6,9.67%,16,Rank 2.14%,"Rank 2.14%, Score 0.0278, BULL",BEAR rank exit (92.6%),BEAR rank exit (92.6%),BEAR,csi500
600808,马钢股份,普钢,20210304,2.9,20210318,3.01,2300,536.3,3.79%,14,Rank 0.97%,"Rank 0.97%, Score 0.0371, BULL",BEAR rank exit (27.3%),BEAR rank exit (27.3%),BEAR,csi500
601918,新集能源,煤炭开采,20210304,3.1,20210318,3.21,1600,258.4,3.55%,14,Rank 1.56%,"Rank 1.56%, Score 0.0311, BULL",BEAR rank exit (58.0%),BEAR rank exit (58.0%),BEAR,csi500
002756,永兴材料,小金属,20210305,39.01,20210318,43.9,100,1004.3,12.54%,13,Rank 1.17%,"Rank 1.17%, Score 0.0317, BULL",BEAR rank exit (95.4%),BEAR rank exit (95.4%),BEAR,csi500
603077,和邦生物,化工原料,20210308,1.63,20210318,1.56,400,-401.8,-4.29%,10,Rank 0.39%,"Rank 0.39%, Score 0.0422, BULL",BEAR rank exit (22.2%),BEAR rank exit (22.2%),BEAR,csi500
000831,中国稀土,小金属,20210125,17.54,20210319,19.2,100,654.0,9.46%,53,Rank 0.78%,"Rank 0.78%, Score 0.0383, BULL",BEAR trailing stop (12.8%),BEAR trailing stop (12.8%),BEAR,csi500
000933,神火股份,铝,20210204,6.32,20210319,9.93,100,4474.4,57.12%,43,Rank 0.39%,"Rank 0.39%, Score 0.0434, BULL",BEAR trailing stop (10.6%),BEAR trailing stop (10.6%),BEAR,csi500
000932,华菱钢铁,普钢,20210224,5.8,20210319,7.4,300,1028.7,27.59%,23,Rank 2.53%,"Rank 2.53%, Score 0.0322, BULL",BEAR trailing stop (11.9%),BEAR trailing stop (11.9%),BEAR,csi500
603893,瑞芯微,半导体,20210204,54.9,20210323,62.1,100,715.5,13.11%,47,Rank 3.12%,"Rank 3.12%, Score 0.0240, BULL",BEAR trailing stop (10.4%),BEAR trailing stop (10.4%),BEAR,csi500
603920,世运电路,元器件,20210311,17.68,20210323,16.71,300,-324.9,-5.49%,12,Rank 1.74%,"Rank 1.74%, Score 0.0428, BULL",BEAR rank exit (38.1%),BEAR rank exit (38.1%),BEAR,csi500
600416,湘电股份,电气设备,20210312,17.46,20210323,19.45,100,673.5,11.40%,11,Rank 2.71%,"Rank 2.71%, Score 0.0269, BULL",BEAR rank exit (32.3%),BEAR rank exit (32.3%),BEAR,csi500
002195,岩山科技,软件服务,20210201,1.71,20210324,1.89,100,528.2,10.53%,51,Rank 2.15%,"Rank 2.15%, Score 0.0268, BULL",BEAR trailing stop (10.0%),BEAR trailing stop (10.0%),BEAR,csi500
600141,兴发集团,农药化肥,20210113,11.77,20210325,13.48,100,565.1,14.53%,71,Rank 4.89%,"Rank 4.89%, Score 0.0140, BULL",BEAR trailing stop (11.4%),BEAR trailing stop (11.4%),BEAR,csi500
601865,福莱特,玻璃,20210310,27.26,20210325,25.53,200,-355.8,-6.35%,15,Rank 2.71%,"Rank 2.71%, Score 0.0374, BULL",BEAR trailing stop (10.1%),BEAR trailing stop (10.1%),BEAR,csi500
600095,湘财股份,证券,20210316,8.55,20210326,8.99,100,143.1,5.15%,10,Rank 3.68%,"Rank 3.68%, Score 0.0239, BULL",BEAR rank exit (33.4%),BEAR rank exit (33.4%),BEAR,csi500
300140,节能环境,环境保护,20210201,4.52,20210330,7.3,400,4638.9,61.50%,57,Rank 0.78%,"Rank 0.78%, Score 0.0406, BULL",BEAR trailing stop (11.0%),BEAR trailing stop (11.0%),BEAR,csi500
000933,神火股份,铝,20210325,8.88,20210402,10.11,100,1513.6,13.85%,8,Rank 0.78%,"Rank 0.78%, Score 0.0718, BEAR",BEAR rank exit (34.5%),BEAR rank exit (34.5%),BEAR,csi500
688567,孚能科技,电气设备,20210326,24.7,20210407,26.97,800,1788.0,9.19%,12,Rank 0.39%,"Rank 0.39%, Score 0.0647, BEAR",BEAR trailing stop (10.1%),BEAR trailing stop (10.1%),BEAR,csi500
603893,瑞芯微,半导体,20210402,68.0,20210412,76.3,300,2472.5,12.21%,10,Rank 1.54%,"Rank 1.54%, Score 0.0236, BEAR",BEAR rank exit (26.7%),BEAR rank exit (26.7%),BEAR,csi500
300207,欣旺达,电气设备,20210330,19.6,20210413,19.46,100,-113.6,-0.71%,14,Rank 0.58%,"Rank 0.58%, Score 0.0485, BEAR",BEAR rank exit (21.1%),BEAR rank exit (21.1%),BEAR,csi500
000883,湖北能源,水力发电,20210407,5.8,20210414,5.53,700,-1044.3,-4.66%,7,Rank 0.38%,"Rank 0.38%, Score 0.0341, BEAR",BEAR trailing stop (10.1%),BEAR trailing stop (10.1%),BEAR,csi500
688122,西部超导,小金属,20210310,47.0,20210421,49.91,100,287.1,6.19%,42,Rank 0.19%,"Rank 0.19%, Score 0.0662, BULL",BEAR rank exit (31.4%),BEAR rank exit (31.4%),BEAR,csi500
688390,固德威,电气设备,20210412,193.08,20210421,202.0,100,865.7,4.62%,9,Rank 0.38%,"Rank 0.38%, Score 0.0498, BEAR",BEAR rank exit (83.7%),BEAR rank exit (83.7%),BEAR,csi500
600699,均胜电子,汽车配件,20210414,18.14,20210422,18.75,200,476.9,3.36%,8,Rank 0.58%,"Rank 0.58%, Score 0.0539, BEAR",BEAR rank exit (64.8%),BEAR rank exit (64.8%),BEAR,csi500
000825,太钢不锈,特种钢,20210413,5.72,20210426,6.1,500,1353.8,6.64%,13,Rank 0.19%,"Rank 0.19%, Score 0.0600, BEAR",BEAR rank exit (31.4%),BEAR rank exit (31.4%),BEAR,csi500
603707,健友股份,生物制药,20210421,39.3,20210429,44.0,200,2067.0,11.96%,8,Rank 0.96%,"Rank 0.96%, Score 0.0316, BEAR",BEAR rank exit (49.9%),BEAR rank exit (49.9%),BEAR,csi500
000883,湖北能源,水力发电,20210421,5.08,20210507,4.74,800,-1490.4,-6.69%,16,Rank 0.77%,"Rank 0.77%, Score 0.0343, BEAR",BEAR rank exit (94.6%),BEAR rank exit (94.6%),BEAR,csi500
688516,奥特维,专用机械,20210426,80.1,20210507,85.15,200,992.8,6.30%,11,Rank 0.57%,"Rank 0.57%, Score 0.0292, BEAR",BEAR rank exit (53.2%),BEAR rank exit (53.2%),BEAR,csi500
300395,菲利华,玻璃,20210422,36.53,20210511,37.75,100,553.1,3.34%,19,Rank 0.38%,"Rank 0.38%, Score 0.0560, BEAR",BEAR trailing stop (11.6%),BEAR trailing stop (11.6%),BEAR,csi500
688019,安集科技,半导体,20210507,177.75,20210517,193.0,100,1501.4,8.58%,10,Rank 0.19%,"Rank 0.19%, Score 0.0447, BEAR",BEAR rank exit (26.8%),BEAR rank exit (26.8%),BEAR,csi500
688516,奥特维,专用机械,20210511,72.77,20210519,72.66,300,-61.6,-0.15%,8,Rank 1.72%,"Rank 1.72%, Score 0.0355, BEAR",BEAR rank exit (22.8%),BEAR rank exit (22.8%),BEAR,csi500
000959,首钢股份,普钢,20210218,3.68,20210520,5.35,500,1864.3,45.38%,91,Rank 1.17%,"Rank 1.17%, Score 0.0316, BULL",BEAR trailing stop (15.1%),BEAR trailing stop (15.1%),BEAR,csi500
601699,潞安环能,煤炭开采,20210507,9.29,20210520,9.5,400,478.4,2.26%,13,Rank 1.15%,"Rank 1.15%, Score 0.0283, BEAR",BEAR trailing stop (13.9%),BEAR trailing stop (13.9%),BEAR,csi500
600157,永泰能源,火力发电,20210430,1.81,20210521,1.6,200,-2153.0,-11.60%,21,Rank 0.19%,"Rank 0.19%, Score 0.0389, BEAR",BEAR Hard stop (-11.6%),BEAR Hard stop (-11.6%),BEAR,csi500
000519,中兵红箭,专用机械,20210520,12.38,20210604,11.0,200,-2213.3,-11.15%,15,Rank 0.38%,"Rank 0.38%, Score 0.0338, BEAR",BULL Hard stop (-11.1%),BULL Hard stop (-11.1%),BULL,csi500
003022,联泓新科,化工原料,20210526,25.65,20210604,22.6,100,-402.5,-11.89%,9,Rank 4.21%,"Rank 4.21%, Score 0.0164, BULL",BULL Hard stop (-11.9%),BULL Hard stop (-11.9%),BULL,csi500
600007,中国国贸,园区开发,20210601,21.91,20210604,19.16,100,-428.7,-10.75%,3,Rank 1.91%,"Rank 1.91%, Score 0.0236, BULL",BULL Hard stop (-10.8%),BULL Hard stop (-10.8%),BULL,csi500
002517,恺英网络,互联网,20210520,4.14,20210608,4.54,800,1965.4,9.66%,19,Rank 0.57%,"Rank 0.57%, Score 0.0308, BEAR",BULL rank exit (43.9%),BULL rank exit (43.9%),BULL,csi500
000066,中国长城,IT设备,20210521,15.26,20210608,14.96,100,-347.5,-1.97%,18,Rank 0.19%,"Rank 0.19%, Score 0.0496, BEAR",BULL rank exit (90.3%),BULL rank exit (90.3%),BULL,csi500
601666,平煤股份,煤炭开采,20210527,6.7,20210615,7.52,200,635.7,17.61%,19,Rank 0.95%,"Rank 0.95%, Score 0.0288, BULL",BULL rank exit (81.7%),BULL rank exit (81.7%),BULL,csi500
600808,马钢股份,普钢,20210526,3.79,20210617,3.7,500,-104.2,-2.37%,22,Rank 1.53%,"Rank 1.53%, Score 0.0259, BULL",BULL rank exit (38.5%),BULL rank exit (38.5%),BULL,csi500
000155,川能动力,新型电力,20210603,14.19,20210617,12.48,200,-541.3,-12.05%,14,Rank 2.68%,"Rank 2.68%, Score 0.0252, BULL",BULL Hard stop (-12.1%),BULL Hard stop (-12.1%),BULL,csi500
002080,中材科技,玻璃,20210608,22.5,20210617,20.2,100,-1146.1,-10.22%,9,Rank 3.24%,"Rank 3.24%, Score 0.0225, BULL",BULL Hard stop (-10.2%),BULL Hard stop (-10.2%),BULL,csi500
300735,光弘科技,元器件,20210526,10.4,20210618,11.92,200,578.3,14.62%,23,Rank 4.59%,"Rank 4.59%, Score 0.0140, BULL",BULL rank exit (42.5%),BULL rank exit (42.5%),BULL,csi500
000893,亚钾国际,农药化肥,20210601,15.61,20210621,16.1,100,95.5,3.14%,20,Rank 4.77%,"Rank 4.77%, Score 0.0143, BULL",BULL rank exit (75.2%),BULL rank exit (75.2%),BULL,csi500
688166,博瑞医药,化学制药,20210602,44.83,20210621,43.83,100,-106.1,-2.23%,19,Rank 4.58%,"Rank 4.58%, Score 0.0146, BULL",BULL rank exit (77.1%),BULL rank exit (77.1%),BULL,csi500
601918,新集能源,煤炭开采,20210603,4.07,20210621,4.38,900,417.9,7.62%,18,Rank 3.44%,"Rank 3.44%, Score 0.0235, BULL",BULL rank exit (75.0%),BULL rank exit (75.0%),BULL,csi500
603688,石英股份,矿物制品,20210603,20.1,20210621,23.46,100,529.1,16.72%,18,Rank 4.97%,"Rank 4.97%, Score 0.0177, BULL",BULL rank exit (50.0%),BULL rank exit (50.0%),BULL,csi500
600546,山煤国际,煤炭开采,20210604,7.32,20210622,7.99,100,537.0,9.15%,18,Rank 1.34%,"Rank 1.34%, Score 0.0319, BULL",BULL rank exit (93.7%),BULL rank exit (93.7%),BULL,csi500
