date,portfolio_value,cash,positions,market_regime,cum_return,max_drawdown
2025-01-02,200000.0,88688.36252149724,30,BULL,0.0,0.0
2025-01-03,195770.7379317761,90821.58572149723,29,BEAR,-0.02114631034111958,-0.02114631034111958
2025-01-06,194516.09144223784,113463.7749569782,23,BEAR,-0.027419542788810758,-0.027419542788810758
2025-01-07,196606.4792407405,129130.3818569782,18,BEAR,-0.01696760379629747,-0.01696760379629747
2025-01-08,196500.16990407355,142656.0017083549,14,BEAR,-0.01749915047963224,-0.01749915047963224
2025-01-09,197220.25656615305,148014.02720835488,13,BEAR,-0.013898717169234742,-0.013898717169234742
2025-01-10,195734.07630468518,98557.9700046852,9,BEAR,-0.021329618476574108,-0.021329618476574108
2025-01-13,197790.9700046852,98557.9700046852,9,BEAR,-0.01104514997657402,-0.01104514997657402
2025-01-14,205450.9700046852,98557.9700046852,9,BEAR,0.02725485002342598,0.0
2025-01-15,205059.0625046852,104526.7411046852,9,BEAR,0.025295312523425872,-0.001959537500000108
2025-01-16,206867.69910468522,108646.24330468521,9,BEAR,0.03433849552342605,0.0
2025-01-17,205475.24330468522,108646.24330468521,9,BEAR,0.027376216523426145,-0.006962278999999905
2025-01-20,207670.2433046852,108646.24330468521,9,BEAR,0.03835121652342588,0.0
2025-01-21,214277.67090468522,90519.42100468522,9,BEAR,0.07138835452342618,0.0
2025-01-22,211410.2845046852,59822.05140468522,9,BEAR,0.05705142252342599,-0.014336932000000191
2025-01-23,209400.66260468523,42345.419604685216,9,BEAR,0.047003313023426196,-0.024385041499999982
2025-01-24,210497.03860468522,46104.166104685224,9,BEAR,0.052485193023426024,-0.018903161500000154
2025-01-27,204589.56270468523,43996.972504685225,9,BEAR,0.02294781352342623,-0.04844054099999995
2025-02-05,206259.94940468523,44392.842004685226,9,BEAR,0.031299747023426194,-0.040088607499999984
2025-02-06,211131.8950046852,42621.61600468523,9,BEAR,0.05565947502342605,-0.015728879500000126
2025-02-07,212801.61600468523,42621.61600468523,9,BEAR,0.06400808002342617,-0.007380274500000006
2025-02-10,216064.53600468524,42987.17600468523,9,BEAR,0.08032268002342624,0.0
2025-02-11,213406.27280468523,44887.41380468523,9,BEAR,0.06703136402342613,-0.013291316000000108
2025-02-12,218017.41380468523,44887.41380468523,9,BEAR,0.09008706902342611,0.0
2025-02-13,219458.37130468525,41811.139704685236,9,BEAR,0.0972918565234262,0.0
2025-02-14,221944.27250468524,24283.894504685235,9,BEAR,0.10972136252342612,0.0
2025-02-17,221295.07880468524,22481.82080468524,9,BEAR,0.1064753940234262,-0.0032459684999999183
2025-02-18,218557.73720468523,23362.30040468524,9,BEAR,0.09278868602342616,-0.016932676499999966
2025-02-19,223480.30040468526,23362.30040468524,9,BEAR,0.11740150202342625,0.0
2025-02-20,221766.88480468525,32802.345004685245,9,BEAR,0.10883442402342625,-0.008567078000000006
2025-02-21,225172.34500468522,32802.345004685245,9,BEAR,0.12586172502342619,0.0
2025-02-24,223130.90140468525,30322.295404685246,9,BEAR,0.11565450702342628,-0.010207217999999907
2025-02-25,224598.16140468523,31637.61300468525,9,BEAR,0.12299080702342624,-0.0028709179999999446
2025-02-26,226169.61300468526,23362.131104685242,18,BULL,0.13084806502342627,0.0
2025-02-27,226700.79690468524,30181.44676115511,30,BULL,0.13350398452342627,0.0
2025-02-28,218164.87714064508,19259.42056748257,30,BULL,0.09082438570322537,-0.04267959882020089
2025-03-03,217012.09367374808,19259.42056748257,30,BULL,0.08506046836874037,-0.048443516154685895
2025-03-04,223799.71256561598,19259.42056748257,30,BULL,0.11899856282807986,-0.01450542169534641
2025-03-05,225691.8384440738,22757.793367482573,30,BULL,0.12845919222036906,-0.005044792303057211
2025-03-06,229803.28841504408,22757.793367482573,30,BULL,0.14901644207522047,0.0
2025-03-07,228598.4794918237,22757.793367482573,30,BULL,0.14299239745911851,-0.006024044616101953
2025-03-10,229694.56148656594,30135.5801778301,30,BULL,0.14847280743282965,-0.0005436346423908223
2025-03-11,228801.78852015643,10825.575077830097,30,BULL,0.14400894260078223,-0.005007499474438237
2025-03-12,231189.20810266287,10825.575077830097,30,BULL,0.1559460405133144,0.0
2025-03-13,226499.3695554257,6078.8644699721435,30,BULL,0.13249684777712867,-0.02344919273618573
2025-03-14,228143.75521417646,6078.8644699721435,30,BULL,0.14071877607088235,-0.015227264442432054
2025-03-17,228388.69970052762,6937.7606699721455,30,BULL,0.1419434985026382,-0.014002542010676189
2025-03-18,231855.45350380772,14426.959625828913,30,BULL,0.1592772675190386,0.0
2025-03-19,227237.67390341312,3434.9854258289142,30,BULL,0.1361883695170656,-0.023088898001973
2025-03-20,226740.5378928859,15192.433704765463,30,BULL,0.13370268946442954,-0.025574578054609054
2025-03-21,221144.25552092277,7137.429419805132,30,BULL,0.10572127760461392,-0.05355598991442467
2025-03-24,219936.7110485451,7851.097798189983,30,BULL,0.09968355524272554,-0.05959371227631305
2025-03-25,217514.0687840393,7994.5848981899835,30,BULL,0.08757034392019647,-0.07170692359884212
2025-03-26,218141.86801967557,4019.935798189985,30,BULL,0.09070934009837783,-0.06856792742066076
2025-03-27,220565.8754081767,6360.574698189985,30,BULL,0.10282937704088346,-0.05644789047815513
2025-03-28,218094.98776762077,16629.426182132218,30,BULL,0.09047493883810387,-0.06880232868093472
2025-03-31,217616.65690408173,9839.721718871964,30,BULL,0.0880832845204087,-0.07119398299862989
2025-04-01,220554.99047860276,15649.166118871974,30,BULL,0.10277495239301371,-0.05650231512602488
2025-04-02,222156.75550460382,2578.9602188719746,30,BULL,0.11078377752301916,-0.048493489996019434
2025-04-03,217520.40219503205,1353.9542188719743,30,BULL,0.0876020109751603,-0.0716752565438783
2025-04-07,184750.0374376287,71467.78300680287,30,BULL,-0.0762498128118565,-0.2355270803308951
2025-04-08,188330.29862410374,39390.06270680288,30,BULL,-0.05834850687948123,-0.21762577439851982
2025-04-09,193759.01204265727,39390.06270680288,30,BULL,-0.03120493978671368,-0.19048220730575227
2025-04-10,200108.41142814534,39390.06270680288,30,BULL,0.0005420571407266372,-0.15873521037831195
2025-04-11,202756.86796797047,39390.06270680288,30,BEAR,0.013784339839852278,-0.1454929276791863
2025-04-14,206086.69393348403,50708.36975480287,27,BEAR,0.03043346966742022,-0.12884379785161837
2025-04-15,205006.7652648714,75998.44985480288,23,BEAR,0.025033826324357022,-0.13424344119468157
2025-04-16,201352.91863620206,81943.71095480288,21,BEAR,0.006764593181010303,-0.1525126743380283
2025-04-17,200699.09092452636,91757.93585480288,20,BEAR,0.0034954546226317884,-0.1557818128964068
2025-04-18,200596.17568626118,99325.08575480289,18,BEAR,0.0029808784313059,-0.1562963890877327
2025-04-21,204201.0324190903,111187.64435480289,15,BEAR,0.021005162095451446,-0.13827210542358714
2025-04-22,203051.08002013026,111187.64435480289,15,BEAR,0.015255400100651295,-0.1440218674183873
2025-04-23,205860.573514576,131910.6693548029,13,BEAR,0.029302867572880142,-0.12997439994615845
2025-04-24,202528.76696399695,150271.7688548029,12,BEAR,0.012643834819984878,-0.1466334326990537
2025-04-25,202582.7982804706,150271.7688548029,12,BEAR,0.012913991402353053,-0.14636327611668554
2025-04-28,201890.79659018462,155437.0452548029,11,BEAR,0.009453982950923034,-0.14982328456811556
2025-04-29,203561.4231024076,159167.1897548029,10,BEAR,0.017807115512038063,-0.14147015200700053
2025-04-30,205014.81424879242,159167.1897548029,10,BEAR,0.025074071243962104,-0.1342031962750765
2025-05-06,207896.9206602351,159167.1897548029,10,BEAR,0.039484603301175536,-0.11979266421786305
2025-05-07,208612.424047437,159167.1897548029,10,BEAR,0.04306212023718503,-0.11621514728185356
2025-05-08,208040.43281846147,165652.06141690156,9,BEAR,0.04020216409230737,-0.11907510342673122
2025-05-09,207476.25494089117,165652.06141690156,9,BEAR,0.03738127470445596,-0.12189599281458263
2025-05-12,209878.43782909727,165652.06141690156,9,BEAR,0.049392189145486265,-0.10988507837355233
2025-05-13,209383.34763765315,165652.06141690156,9,BEAR,0.046916738188265805,-0.11236052933077278
2025-05-14,209605.31005788478,165652.06141690156,9,BEAR,0.04802655028942393,-0.11125071722961466
2025-05-15,208864.67320366594,139676.58171690156,9,BEAR,0.04432336601832976,-0.11495390150070883
2025-05-16,209340.87044297106,139676.58171690156,9,BEAR,0.04670435221485536,-0.11257291530418323
2025-05-19,208259.593605344,139676.58171690156,9,BEAR,0.04129796802672003,-0.11797929949231856
2025-05-20,206398.15297290724,123061.48397290724,9,BEAR,0.031990764864536114,-0.12728650265450248
2025-05-21,207110.31297290724,96363.81067290725,9,BEAR,0.035551564864536145,-0.12372570265450245
2025-05-22,208287.34917290724,96337.24447290724,9,BEAR,0.04143674586453616,-0.11784052165450243
2025-05-23,205646.65287290723,80254.77167290724,9,BEAR,0.028233264364536215,-0.13104400315450238
2025-05-26,207332.66284542397,71795.03707290725,9,BEAR,0.03666331422711977,-0.12261395329191882
2025-05-27,205516.81415865093,77537.17139486453,9,BEAR,0.027584070793254645,-0.13169319672578395
2025-05-28,206221.1218725833,44317.65194057006,30,BULL,0.03110560936291651,-0.12817165815612208
2025-05-29,209645.54006504602,44317.65194057006,30,BULL,0.04822770032523005,-0.11104956719380854
2025-05-30,211242.75980316708,34616.683444085,30,BULL,0.05621379901583534,-0.10306346850320325
2025-06-03,217749.9326994946,30804.369344085004,30,BULL,0.08874966349747293,-0.07052760402156566
2025-06-04,221061.80618515235,30508.379744085007,30,BULL,0.10530903092576183,-0.053968236593276764
2025-06-05,230204.41552884484,30508.379744085007,30,BULL,0.15102207764422415,-0.00825518987481444
2025-06-06,232719.609454336,30508.379744085007,30,BULL,0.16359804727168004,0.0
2025-06-09,241178.43114176244,15898.029655425213,30,BULL,0.20589215570881225,0.0
2025-06-10,241900.08647524347,12906.12479961901,30,BULL,0.2095004323762173,0.0
2025-06-11,244348.61022328387,2291.3894434442846,30,BULL,0.22174305111641934,0.0
2025-06-12,244937.30269916978,1162.8717455246265,30,BULL,0.2246865134958489,0.0
2025-06-13,244639.88575112482,1162.8717455246265,30,BULL,0.22319942875562404,-0.0014870847402248533
2025-06-16,250789.60654047353,209.5322694696706,30,BULL,0.25394803270236754,0.0
2025-06-17,250563.77499931096,20372.477882355655,30,BULL,0.25281887499655475,-0.0011291577058127888
