代码,名称,行业,买入日期,买入价,卖出日期,卖出价,股数,盈亏金额,盈亏比例,持有天数,买入信号,买入原因,卖出信号,卖出原因,市场状态,股票池
002212,天融信,软件服务,20250102,6.32,20250110,5.71,400,-247.7,-9.68%,8,Rank 2.90%,"Rank 2.90%, Score 0.0319, BULL",BEAR Hard stop (-9.7%),BEAR Hard stop (-9.7%),BEAR,csi1000
002373,千方科技,软件服务,20250102,9.58,20250110,8.75,300,-252.4,-8.66%,8,Rank 3.08%,"Rank 3.08%, Score 0.0316, BULL",BEAR Hard stop (-8.7%),BEAR Hard stop (-8.7%),BEAR,csi1000
002354,天娱数科,互联网,20250110,5.83,20250115,6.55,3300,2347.9,12.35%,5,Rank 0.28%,"Rank 0.28%, Score 0.0728, BEAR",BEAR rank exit (94.0%),BEAR rank exit (94.0%),BEAR,csi1000
300276,三丰智能,专用机械,20250110,9.62,20250115,11.08,2000,2891.2,15.18%,5,Rank 0.56%,"Rank 0.56%, Score 0.0559, BEAR",BEAR rank exit (93.3%),BEAR rank exit (93.3%),BEAR,csi1000
301316,慧博云通,软件服务,20250110,19.26,20250116,22.34,1000,3051.0,15.99%,6,Rank 0.37%,"Rank 0.37%, Score 0.0671, BEAR",BEAR rank exit (33.5%),BEAR rank exit (33.5%),BEAR,csi1000
002815,崇达技术,元器件,20250102,9.75,20250121,10.91,400,458.3,11.90%,19,Rank 1.40%,"Rank 1.40%, Score 0.0352, BULL",BEAR rank exit (25.5%),BEAR rank exit (25.5%),BEAR,csi1000
300085,银之杰,软件服务,20250115,43.33,20250121,45.96,400,1028.1,6.07%,6,Rank 0.28%,"Rank 0.28%, Score 0.0662, BEAR",BEAR rank exit (93.2%),BEAR rank exit (93.2%),BEAR,csi1000
301487,盟固利,化工原料,20250102,20.46,20250122,18.92,200,-312.9,-7.53%,20,Rank 0.28%,"Rank 0.28%, Score 0.0512, BULL",BEAR rank exit (25.5%),BEAR rank exit (25.5%),BEAR,csi1000
688660,电气风电,电气设备,20250102,8.11,20250122,9.03,700,635.8,11.34%,20,Rank 0.56%,"Rank 0.56%, Score 0.0439, BULL",BEAR rank exit (20.2%),BEAR rank exit (20.2%),BEAR,csi1000
300777,中简科技,化纤,20250102,27.68,20250123,28.74,100,102.3,3.83%,21,Rank 1.87%,"Rank 1.87%, Score 0.0348, BULL",BEAR rank exit (22.8%),BEAR rank exit (22.8%),BEAR,csi1000
301000,肇民科技,汽车配件,20250116,30.31,20250123,34.17,600,2289.3,12.74%,7,Rank 0.46%,"Rank 0.46%, Score 0.0522, BEAR",BEAR trailing stop (9.6%),BEAR trailing stop (9.6%),BEAR,csi1000
000620,盈新发展,全国地产,20250115,1.79,20250124,2.05,11400,2933.6,14.53%,9,Rank 0.37%,"Rank 0.37%, Score 0.0647, BEAR",BEAR rank exit (44.8%),BEAR rank exit (44.8%),BEAR,csi1000
600246,万通发展,区域地产,20250110,6.22,20250127,5.47,3100,-2347.0,-12.06%,17,Rank 0.09%,"Rank 0.09%, Score 0.1099, BEAR",BEAR Hard stop (-12.1%),BEAR Hard stop (-12.1%),BEAR,csi1000
300705,九典制药,化学制药,20250121,15.6,20250127,15.53,1300,-117.2,-0.45%,6,Rank 0.46%,"Rank 0.46%, Score 0.0380, BEAR",BEAR rank exit (25.0%),BEAR rank exit (25.0%),BEAR,csi1000
300127,银河磁体,矿物制品,20250122,25.82,20250127,24.34,800,-1209.3,-5.73%,5,Rank 0.55%,"Rank 0.55%, Score 0.0302, BEAR",BEAR trailing stop (9.3%),BEAR trailing stop (9.3%),BEAR,csi1000
688062,迈威生物-U,生物制药,20250121,15.81,20250205,15.99,1300,207.0,1.14%,15,Rank 0.28%,"Rank 0.28%, Score 0.0538, BEAR",BEAR rank exit (78.5%),BEAR rank exit (78.5%),BEAR,csi1000
002068,黑猫股份,化工原料,20250122,10.59,20250206,10.1,1900,-955.9,-4.63%,15,Rank 0.18%,"Rank 0.18%, Score 0.0386, BEAR",BEAR rank exit (21.3%),BEAR rank exit (21.3%),BEAR,csi1000
300170,汉得信息,软件服务,20250127,19.59,20250210,21.6,1000,1981.9,10.26%,14,Rank 0.18%,"Rank 0.18%, Score 0.0901, BEAR",BEAR rank exit (95.9%),BEAR rank exit (95.9%),BEAR,csi1000
300127,银河磁体,矿物制品,20250127,24.34,20250211,26.83,800,1964.1,10.23%,15,Rank 0.46%,"Rank 0.46%, Score 0.0484, BEAR",BEAR rank exit (21.0%),BEAR rank exit (21.0%),BEAR,csi1000
300827,上能电气,电气设备,20250124,39.15,20250213,35.45,500,-1873.0,-9.45%,20,Rank 0.18%,"Rank 0.18%, Score 0.0367, BEAR",BEAR Hard stop (-9.5%),BEAR Hard stop (-9.5%),BEAR,csi1000
688591,泰凌微,半导体,20250102,29.46,20250214,37.44,100,793.1,27.09%,43,Rank 2.24%,"Rank 2.24%, Score 0.0342, BULL",BEAR trailing stop (10.7%),BEAR trailing stop (10.7%),BEAR,csi1000
300170,汉得信息,软件服务,20250213,23.08,20250217,21.21,900,-1707.8,-8.10%,4,Rank 0.18%,"Rank 0.18%, Score 0.0460, BEAR",BEAR Hard stop (-8.1%),BEAR Hard stop (-8.1%),BEAR,csi1000
300068,南都电源,电气设备,20250127,13.98,20250218,15.98,1400,2770.9,14.31%,22,Rank 0.55%,"Rank 0.55%, Score 0.0411, BEAR",BEAR rank exit (43.7%),BEAR rank exit (43.7%),BEAR,csi1000
301511,德福科技,电气设备,20250123,14.31,20250220,14.99,1400,924.7,4.75%,28,Rank 0.09%,"Rank 0.09%, Score 0.0406, BEAR",BEAR rank exit (20.3%),BEAR rank exit (20.3%),BEAR,csi1000
600759,洲际油气,石油开采,20250123,2.12,20250220,2.17,9800,462.4,2.36%,28,Rank 0.18%,"Rank 0.18%, Score 0.0363, BEAR",BEAR rank exit (20.3%),BEAR rank exit (20.3%),BEAR,csi1000
688158,优刻得-W,软件服务,20250211,27.9,20250220,36.8,700,6196.5,31.90%,9,Rank 0.37%,"Rank 0.37%, Score 0.0446, BEAR",BEAR trailing stop (8.0%),BEAR trailing stop (8.0%),BEAR,csi1000
688158,优刻得-W,软件服务,20250220,36.8,20250224,32.62,600,-2533.4,-11.36%,4,Rank 0.18%,"Rank 0.18%, Score 0.0921, BEAR",BEAR Hard stop (-11.4%),BEAR Hard stop (-11.4%),BEAR,csi1000
000727,冠捷科技,元器件,20250220,2.88,20250225,3.05,7600,1261.9,5.90%,5,Rank 1.29%,"Rank 1.29%, Score 0.0257, BEAR",BEAR rank exit (42.0%),BEAR rank exit (42.0%),BEAR,csi1000
688331,荣昌生物,生物制药,20250217,29.8,20250227,33.62,700,2643.4,12.82%,10,Rank 0.37%,"Rank 0.37%, Score 0.0510, BEAR",BULL rank exit (87.1%),BULL rank exit (87.1%),BULL,csi1000
002364,中恒电气,电气设备,20250225,18.19,20250227,16.5,1200,-2053.7,-9.29%,2,Rank 0.09%,"Rank 0.09%, Score 0.0515, BEAR",BULL Hard stop (-9.3%),BULL Hard stop (-9.3%),BULL,csi1000
300276,三丰智能,专用机械,20250224,14.68,20250228,13.16,1500,-2305.7,-10.35%,4,Rank 0.18%,"Rank 0.18%, Score 0.0478, BEAR",BULL Hard stop (-10.4%),BULL Hard stop (-10.4%),BULL,csi1000
300065,海兰信,船舶,20250226,12.37,20250228,11.29,100,-109.5,-8.73%,2,Rank 0.74%,"Rank 0.74%, Score 0.0293, BULL",BULL Hard stop (-8.7%),BULL Hard stop (-8.7%),BULL,csi1000
300101,振芯科技,通信设备,20250218,17.88,20250305,20.15,1200,2692.6,12.70%,15,Rank 0.18%,"Rank 0.18%, Score 0.0421, BEAR",BULL rank exit (74.8%),BULL rank exit (74.8%),BULL,csi1000
601515,衢州东峰,广告包装,20250206,3.22,20250310,3.14,6500,-546.5,-2.48%,32,Rank 0.74%,"Rank 0.74%, Score 0.0399, BEAR",BULL rank exit (42.5%),BULL rank exit (42.5%),BULL,csi1000
300180,华峰超纤,化纤,20250220,6.59,20250310,7.2,2200,1321.4,9.26%,18,Rank 1.38%,"Rank 1.38%, Score 0.0256, BEAR",BULL rank exit (69.7%),BULL rank exit (69.7%),BULL,csi1000
002183,怡亚通,仓储物流,20250226,4.79,20250310,5.2,200,80.6,8.56%,12,Rank 0.83%,"Rank 0.83%, Score 0.0288, BULL",BULL rank exit (62.4%),BULL rank exit (62.4%),BULL,csi1000
301487,盟固利,化工原料,20250227,23.2,20250310,22.94,100,-29.0,-1.12%,11,Rank 2.39%,"Rank 2.39%, Score 0.0221, BULL",BULL rank exit (75.0%),BULL rank exit (75.0%),BULL,csi1000
300446,航天智造,汽车配件,20250227,18.4,20250310,19.66,100,123.4,6.85%,11,Rank 2.48%,"Rank 2.48%, Score 0.0219, BULL",BULL rank exit (66.5%),BULL rank exit (66.5%),BULL,csi1000
000555,神州信息,软件服务,20250227,12.92,20250310,13.09,200,30.6,1.32%,11,Rank 2.58%,"Rank 2.58%, Score 0.0216, BULL",BULL rank exit (40.7%),BULL rank exit (40.7%),BULL,csi1000
000969,安泰科技,小金属,20250227,12.61,20250310,12.87,200,48.7,2.06%,11,Rank 3.22%,"Rank 3.22%, Score 0.0205, BULL",BULL rank exit (55.9%),BULL rank exit (55.9%),BULL,csi1000
300593,新雷能,电气设备,20250227,13.91,20250310,15.95,100,201.9,14.67%,11,Rank 3.59%,"Rank 3.59%, Score 0.0191, BULL",BULL rank exit (87.1%),BULL rank exit (87.1%),BULL,csi1000
002373,千方科技,软件服务,20250227,10.57,20250310,10.55,200,-6.7,-0.19%,11,Rank 3.68%,"Rank 3.68%, Score 0.0188, BULL",BULL rank exit (59.5%),BULL rank exit (59.5%),BULL,csi1000
601200,上海环境,环境保护,20250226,8.43,20250311,8.1,100,-34.1,-3.91%,13,Rank 1.47%,"Rank 1.47%, Score 0.0238, BULL",BULL rank exit (41.5%),BULL rank exit (41.5%),BULL,csi1000
688313,仕佳光子,通信设备,20250227,18.83,20250311,18.5,200,-70.8,-1.75%,12,Rank 1.20%,"Rank 1.20%, Score 0.0274, BULL",BULL rank exit (45.6%),BULL rank exit (45.6%),BULL,csi1000
300008,天海防务,船舶,20250226,4.89,20250313,5.53,200,126.6,13.09%,15,Rank 4.70%,"Rank 4.70%, Score 0.0163, BULL",BULL rank exit (81.2%),BULL rank exit (81.2%),BULL,csi1000
688306,均普智能,专用机械,20250310,13.42,20250313,11.82,400,-646.1,-11.92%,3,Rank 1.29%,"Rank 1.29%, Score 0.0254, BULL",BULL Hard stop (-11.9%),BULL Hard stop (-11.9%),BULL,csi1000
300378,鼎捷数智,软件服务,20250227,36.76,20250317,37.68,100,87.1,2.50%,18,Rank 1.75%,"Rank 1.75%, Score 0.0234, BULL",BULL trailing stop (15.5%),BULL trailing stop (15.5%),BULL,csi1000
688433,华曙高科,专用机械,20250311,48.34,20250317,44.46,300,-1181.3,-8.03%,6,Rank 0.46%,"Rank 0.46%, Score 0.0264, BULL",BULL Hard stop (-8.0%),BULL Hard stop (-8.0%),BULL,csi1000
600246,万通发展,区域地产,20250205,5.22,20250318,6.07,3900,3284.2,16.28%,41,Rank 0.37%,"Rank 0.37%, Score 0.0775, BEAR",BULL trailing stop (15.2%),BULL trailing stop (15.2%),BULL,csi1000
300007,汉威科技,电器仪表,20250228,43.25,20250318,49.57,300,1876.0,14.61%,18,Rank 0.28%,"Rank 0.28%, Score 0.0548, BULL",BULL rank exit (82.6%),BULL rank exit (82.6%),BULL,csi1000
300406,九强生物,医疗保健,20250227,16.92,20250319,16.74,100,-20.2,-1.06%,20,Rank 3.77%,"Rank 3.77%, Score 0.0188, BULL",BULL rank exit (74.7%),BULL rank exit (74.7%),BULL,csi1000
300718,长盛轴承,机械基件,20250228,93.89,20250320,96.57,200,510.5,2.85%,20,Rank 0.09%,"Rank 0.09%, Score 0.0686, BULL",BULL rank exit (49.7%),BULL rank exit (49.7%),BULL,csi1000
300827,上能电气,电气设备,20250310,31.94,20250320,31.71,200,-54.2,-0.72%,10,Rank 0.74%,"Rank 0.74%, Score 0.0296, BULL",BULL rank exit (70.9%),BULL rank exit (70.9%),BULL,csi1000
688519,南亚新材,元器件,20250318,38.22,20250320,35.07,300,-958.7,-8.24%,2,Rank 0.46%,"Rank 0.46%, Score 0.0290, BULL",BULL Hard stop (-8.2%),BULL Hard stop (-8.2%),BULL,csi1000
300127,银河磁体,矿物制品,20250227,26.42,20250321,23.97,100,-248.1,-9.27%,22,Rank 2.85%,"Rank 2.85%, Score 0.0213, BULL",BULL Hard stop (-9.3%),BULL Hard stop (-9.3%),BULL,csi1000
002345,潮宏基,服饰,20250313,9.23,20250321,8.33,800,-726.5,-9.72%,8,Rank 0.28%,"Rank 0.28%, Score 0.0375, BULL",BULL Hard stop (-9.7%),BULL Hard stop (-9.7%),BULL,csi1000
300170,汉得信息,软件服务,20250227,18.88,20250324,18.97,200,13.1,0.48%,25,Rank 0.28%,"Rank 0.28%, Score 0.0404, BULL",BULL trailing stop (18.1%),BULL trailing stop (18.1%),BULL,csi1000
600967,内蒙一机,运输设备,20250227,10.13,20250324,11.24,400,438.3,10.96%,25,Rank 0.92%,"Rank 0.92%, Score 0.0293, BULL",BULL trailing stop (15.6%),BULL trailing stop (15.6%),BULL,csi1000
600012,皖通高速,路桥,20250310,16.08,20250324,16.15,200,9.8,0.44%,14,Rank 2.30%,"Rank 2.30%, Score 0.0182, BULL",BULL rank exit (53.6%),BULL rank exit (53.6%),BULL,csi1000
300456,赛微电子,半导体,20250311,18.61,20250325,16.95,500,-841.0,-8.92%,14,Rank 0.83%,"Rank 0.83%, Score 0.0208, BULL",BULL Hard stop (-8.9%),BULL Hard stop (-8.9%),BULL,csi1000
301600,慧翰股份,通信设备,20250318,195.3,20250326,177.91,100,-1762.1,-8.90%,8,Rank 0.28%,"Rank 0.28%, Score 0.0301, BULL",BULL Hard stop (-8.9%),BULL Hard stop (-8.9%),BULL,csi1000
002174,游族网络,互联网,20250226,10.04,20250327,9.48,100,-57.2,-5.58%,29,Rank 0.55%,"Rank 0.55%, Score 0.0314, BULL",BULL rank exit (51.1%),BULL rank exit (51.1%),BULL,csi1000
601208,东材科技,化工原料,20250310,9.32,20250327,9.35,400,7.1,0.32%,17,Rank 2.12%,"Rank 2.12%, Score 0.0189, BULL",BULL rank exit (65.7%),BULL rank exit (65.7%),BULL,csi1000
300775,三角防务,航空,20250320,26.55,20250327,24.1,300,-744.4,-9.23%,7,Rank 0.46%,"Rank 0.46%, Score 0.0294, BULL",BULL Hard stop (-9.2%),BULL Hard stop (-9.2%),BULL,csi1000
600366,宁波韵升,矿物制品,20250226,8.97,20250328,8.24,100,-74.1,-8.14%,30,Rank 1.01%,"Rank 1.01%, Score 0.0272, BULL",BULL Hard stop (-8.1%),BULL Hard stop (-8.1%),BULL,csi1000
688800,瑞可达,元器件,20250305,51.61,20250328,49.6,400,-829.8,-3.89%,23,Rank 0.46%,"Rank 0.46%, Score 0.0404, BULL",BULL trailing stop (16.0%),BULL trailing stop (16.0%),BULL,csi1000
603127,昭衍新药,医疗保健,20250310,21.29,20250328,21.24,200,-15.5,-0.23%,18,Rank 1.38%,"Rank 1.38%, Score 0.0241, BULL",BULL rank exit (71.1%),BULL rank exit (71.1%),BULL,csi1000
300548,长芯博创,通信设备,20250320,42.04,20250328,38.38,100,-371.0,-8.71%,8,Rank 0.92%,"Rank 0.92%, Score 0.0241, BULL",BULL Hard stop (-8.7%),BULL Hard stop (-8.7%),BULL,csi1000
688182,灿勤科技,通信设备,20250324,29.77,20250328,27.19,100,-261.5,-8.67%,4,Rank 0.09%,"Rank 0.09%, Score 0.0521, BULL",BULL Hard stop (-8.7%),BULL Hard stop (-8.7%),BULL,csi1000
300130,新国都,IT设备,20250227,22.48,20250331,20.27,100,-223.5,-9.83%,32,Rank 2.67%,"Rank 2.67%, Score 0.0215, BULL",BULL Hard stop (-9.8%),BULL Hard stop (-9.8%),BULL,csi1000
301177,迪阿股份,服饰,20250320,30.49,20250331,28.36,400,-866.7,-6.99%,11,Rank 0.28%,"Rank 0.28%, Score 0.0347, BULL",BULL rank exit (65.8%),BULL rank exit (65.8%),BULL,csi1000
605099,共创草坪,文教休闲,20250210,21.2,20250401,20.94,1000,-287.2,-1.23%,50,Rank 1.38%,"Rank 1.38%, Score 0.0312, BEAR",BULL rank exit (40.8%),BULL rank exit (40.8%),BULL,csi1000
688205,德科立,通信设备,20250319,63.3,20250401,58.78,200,-919.3,-7.14%,13,Rank 0.09%,"Rank 0.09%, Score 0.0425, BULL",BULL rank exit (51.2%),BULL rank exit (51.2%),BULL,csi1000
600595,中孚实业,铝,20250226,3.64,20250402,4.02,200,75.0,10.44%,35,Rank 4.88%,"Rank 4.88%, Score 0.0163, BULL",BULL rank exit (68.3%),BULL rank exit (68.3%),BULL,csi1000
688141,杰华特,半导体,20250324,29.25,20250403,29.0,100,-28.8,-0.85%,10,Rank 0.46%,"Rank 0.46%, Score 0.0343, BULL",BULL rank exit (85.7%),BULL rank exit (85.7%),BULL,csi1000
300102,乾照光电,半导体,20250214,10.63,20250407,9.19,2000,-2903.9,-13.55%,52,Rank 0.37%,"Rank 0.37%, Score 0.0299, BEAR",BULL Hard stop (-13.5%),BULL Hard stop (-13.5%),BULL,csi1000
601003,柳钢股份,普钢,20250226,3.11,20250407,2.78,300,-100.1,-10.61%,40,Rank 3.41%,"Rank 3.41%, Score 0.0181, BULL",BULL Hard stop (-10.6%),BULL Hard stop (-10.6%),BULL,csi1000
300773,拉卡拉,软件服务,20250227,18.23,20250407,14.45,100,-379.9,-20.74%,39,Rank 3.04%,"Rank 3.04%, Score 0.0208, BULL",BULL Hard stop (-20.7%),BULL Hard stop (-20.7%),BULL,csi1000
000766,通化金马,化学制药,20250310,18.34,20250407,16.79,400,-628.7,-8.45%,28,Rank 0.64%,"Rank 0.64%, Score 0.0329, BULL",BULL Hard stop (-8.5%),BULL Hard stop (-8.5%),BULL,csi1000
688005,容百科技,电气设备,20250310,35.89,20250407,26.76,100,-916.6,-25.44%,28,Rank 1.57%,"Rank 1.57%, Score 0.0226, BULL",BULL Hard stop (-25.4%),BULL Hard stop (-25.4%),BULL,csi1000
603119,浙江荣泰,汽车配件,20250313,31.88,20250407,35.08,100,315.4,10.04%,25,Rank 0.55%,"Rank 0.55%, Score 0.0297, BULL",BULL trailing stop (16.5%),BULL trailing stop (16.5%),BULL,csi1000
000420,吉林化纤,化纤,20250317,3.65,20250407,3.37,3000,-853.1,-7.67%,21,Rank 0.37%,"Rank 0.37%, Score 0.0335, BULL",BULL trailing stop (16.2%),BULL trailing stop (16.2%),BULL,csi1000
600775,南京熊猫,通信设备,20250317,10.54,20250407,8.73,500,-910.7,-17.17%,21,Rank 0.55%,"Rank 0.55%, Score 0.0291, BULL",BULL Hard stop (-17.2%),BULL Hard stop (-17.2%),BULL,csi1000
002345,潮宏基,服饰,20250321,8.33,20250407,8.09,1300,-331.8,-2.94%,17,Rank 0.28%,"Rank 0.28%, Score 0.0409, BULL",BULL rank exit (71.9%),BULL rank exit (71.9%),BULL,csi1000
300457,赢合科技,专用机械,20250321,20.9,20250407,15.38,300,-1662.0,-26.41%,17,Rank 0.46%,"Rank 0.46%, Score 0.0277, BULL",BULL Hard stop (-26.4%),BULL Hard stop (-26.4%),BULL,csi1000
600619,海立股份,家用电器,20250324,12.22,20250407,11.66,400,-230.1,-4.58%,14,Rank 0.18%,"Rank 0.18%, Score 0.0383, BULL",BULL trailing stop (18.5%),BULL trailing stop (18.5%),BULL,csi1000
688313,仕佳光子,通信设备,20250326,16.72,20250407,13.8,1300,-3819.3,-17.46%,12,Rank 0.46%,"Rank 0.46%, Score 0.0308, BULL",BULL Hard stop (-17.5%),BULL Hard stop (-17.5%),BULL,csi1000
002544,普天科技,通信设备,20250327,22.04,20250407,19.58,200,-497.1,-11.16%,11,Rank 0.46%,"Rank 0.46%, Score 0.0278, BULL",BULL Hard stop (-11.2%),BULL Hard stop (-11.2%),BULL,csi1000
688158,优刻得-W,软件服务,20250327,24.81,20250407,19.43,100,-540.5,-21.68%,11,Rank 1.19%,"Rank 1.19%, Score 0.0233, BULL",BULL Hard stop (-21.7%),BULL Hard stop (-21.7%),BULL,csi1000
300185,通裕重工,工程机械,20250327,2.67,20250407,2.11,1000,-562.7,-20.97%,11,Rank 1.38%,"Rank 1.38%, Score 0.0227, BULL",BULL Hard stop (-21.0%),BULL Hard stop (-21.0%),BULL,csi1000
300548,长芯博创,通信设备,20250328,38.38,20250407,29.91,100,-850.9,-22.07%,10,Rank 0.09%,"Rank 0.09%, Score 0.0379, BULL",BULL Hard stop (-22.1%),BULL Hard stop (-22.1%),BULL,csi1000
002251,步步高,超市连锁,20250328,3.97,20250407,3.84,1600,-216.0,-3.27%,10,Rank 0.55%,"Rank 0.55%, Score 0.0311, BULL",BULL rank exit (48.0%),BULL rank exit (48.0%),BULL,csi1000
300593,新雷能,电气设备,20250328,14.59,20250407,12.3,300,-691.8,-15.70%,10,Rank 0.92%,"Rank 0.92%, Score 0.0291, BULL",BULL Hard stop (-15.7%),BULL Hard stop (-15.7%),BULL,csi1000
002324,普利特,塑料,20250328,9.96,20250407,8.58,400,-557.8,-13.88%,10,Rank 1.01%,"Rank 1.01%, Score 0.0289, BULL",BULL Hard stop (-13.9%),BULL Hard stop (-13.9%),BULL,csi1000
300047,天源迪科,软件服务,20250328,13.0,20250407,10.22,200,-558.7,-21.38%,10,Rank 1.19%,"Rank 1.19%, Score 0.0254, BULL",BULL Hard stop (-21.4%),BULL Hard stop (-21.4%),BULL,csi1000
300007,汉威科技,电器仪表,20250331,37.61,20250407,29.06,300,-2576.5,-22.74%,7,Rank 0.18%,"Rank 0.18%, Score 0.0340, BULL",BULL Hard stop (-22.7%),BULL Hard stop (-22.7%),BULL,csi1000
688800,瑞可达,元器件,20250401,48.58,20250407,37.16,400,-4587.3,-23.51%,6,Rank 0.18%,"Rank 0.18%, Score 0.0413, BULL",BULL Hard stop (-23.5%),BULL Hard stop (-23.5%),BULL,csi1000
301091,深城交,建筑工程,20250401,37.02,20250407,29.65,200,-1481.7,-19.91%,6,Rank 0.28%,"Rank 0.28%, Score 0.0333, BULL",BULL Hard stop (-19.9%),BULL Hard stop (-19.9%),BULL,csi1000
