代码,名称,行业,买入日期,买入价,卖出日期,卖出价,股数,盈亏金额,盈亏比例,持有天数,买入信号,买入原因,卖出信号,卖出原因,市场状态,股票池
300098,高新兴,软件服务,20250102,5.47,20250106,4.95,600,-315.9,-9.51%,4,Rank 1.96%,"Rank 1.96%, Score 0.0346, BULL",BEAR Hard stop (-9.5%),BEAR Hard stop (-9.5%),BEAR,csi1000
300047,天源迪科,软件服务,20250102,11.75,20250106,10.73,200,-206.8,-8.68%,4,Rank 2.15%,"Rank 2.15%, Score 0.0343, BULL",BEAR Hard stop (-8.7%),BEAR Hard stop (-8.7%),BEAR,csi1000
300378,鼎捷数智,软件服务,20250102,26.2,20250106,23.07,100,-316.0,-11.95%,4,Rank 2.52%,"Rank 2.52%, Score 0.0327, BULL",BEAR Hard stop (-11.9%),BEAR Hard stop (-11.9%),BEAR,csi1000
688158,优刻得-W,软件服务,20250102,14.02,20250106,12.71,200,-265.3,-9.34%,4,Rank 2.71%,"Rank 2.71%, Score 0.0326, BULL",BEAR Hard stop (-9.3%),BEAR Hard stop (-9.3%),BEAR,csi1000
688206,概伦电子,半导体,20250102,19.0,20250106,17.34,100,-168.3,-8.74%,4,Rank 2.80%,"Rank 2.80%, Score 0.0324, BULL",BEAR Hard stop (-8.7%),BEAR Hard stop (-8.7%),BEAR,csi1000
002373,千方科技,软件服务,20250102,10.15,20250106,9.03,200,-226.3,-11.03%,4,Rank 3.08%,"Rank 3.08%, Score 0.0316, BULL",BEAR Hard stop (-11.0%),BEAR Hard stop (-11.0%),BEAR,csi1000
688306,均普智能,专用机械,20250102,7.8,20250106,7.04,300,-230.7,-9.74%,4,Rank 3.18%,"Rank 3.18%, Score 0.0316, BULL",BEAR Hard stop (-9.7%),BEAR Hard stop (-9.7%),BEAR,csi1000
603300,海南华铁,多元金融,20250102,5.75,20250107,5.15,800,-485.4,-10.43%,5,Rank 1.12%,"Rank 1.12%, Score 0.0362, BULL",BEAR Hard stop (-10.4%),BEAR Hard stop (-10.4%),BEAR,csi1000
300007,汉威科技,电器仪表,20250102,20.43,20250107,18.67,200,-355.3,-8.58%,5,Rank 1.59%,"Rank 1.59%, Score 0.0348, BULL",BEAR Hard stop (-8.6%),BEAR Hard stop (-8.6%),BEAR,csi1000
688591,泰凌微,半导体,20250102,31.1,20250107,28.3,100,-283.7,-9.00%,5,Rank 2.24%,"Rank 2.24%, Score 0.0342, BULL",BEAR Hard stop (-9.0%),BEAR Hard stop (-9.0%),BEAR,csi1000
002212,天融信,软件服务,20250102,6.46,20250107,5.88,400,-235.8,-9.01%,5,Rank 2.90%,"Rank 2.90%, Score 0.0319, BULL",BEAR Hard stop (-9.0%),BEAR Hard stop (-9.0%),BEAR,csi1000
002276,万马股份,电气设备,20250102,8.52,20250113,7.68,600,-510.0,-9.86%,11,Rank 0.65%,"Rank 0.65%, Score 0.0421, BULL",BEAR Hard stop (-9.9%),BEAR Hard stop (-9.9%),BEAR,csi1000
300182,捷成股份,影视音像,20250102,5.88,20250113,5.23,800,-525.4,-11.05%,11,Rank 0.84%,"Rank 0.84%, Score 0.0403, BULL",BEAR Hard stop (-11.1%),BEAR Hard stop (-11.1%),BEAR,csi1000
300777,中简科技,化纤,20250102,28.57,20250113,26.12,100,-248.4,-8.58%,11,Rank 1.87%,"Rank 1.87%, Score 0.0348, BULL",BEAR Hard stop (-8.6%),BEAR Hard stop (-8.6%),BEAR,csi1000
300438,鹏辉能源,电气设备,20250102,28.1,20250113,25.45,100,-268.3,-9.43%,11,Rank 2.06%,"Rank 2.06%, Score 0.0345, BULL",BEAR Hard stop (-9.4%),BEAR Hard stop (-9.4%),BEAR,csi1000
301000,肇民科技,汽车配件,20250113,30.05,20250124,33.5,600,2043.9,11.48%,11,Rank 0.37%,"Rank 0.37%, Score 0.0459, BEAR",BEAR trailing stop (9.9%),BEAR trailing stop (9.9%),BEAR,csi1000
600548,深高速,路桥,20250102,13.42,20250127,11.9,300,-460.6,-11.33%,25,Rank 1.21%,"Rank 1.21%, Score 0.0361, BULL",BEAR Hard stop (-11.3%),BEAR Hard stop (-11.3%),BEAR,csi1000
002583,海能达,通信设备,20250113,12.49,20250205,11.96,1500,-818.3,-4.24%,23,Rank 0.28%,"Rank 0.28%, Score 0.0506, BEAR",BEAR trailing stop (14.1%),BEAR trailing stop (14.1%),BEAR,csi1000
688660,电气风电,电气设备,20250102,8.73,20250206,8.2,600,-324.4,-6.07%,35,Rank 0.56%,"Rank 0.56%, Score 0.0439, BULL",BEAR trailing stop (13.1%),BEAR trailing stop (13.1%),BEAR,csi1000
600246,万通发展,区域地产,20250113,6.14,20250206,5.21,3100,-2904.0,-15.15%,24,Rank 0.09%,"Rank 0.09%, Score 0.0862, BEAR",BEAR Hard stop (-15.1%),BEAR Hard stop (-15.1%),BEAR,csi1000
300170,汉得信息,软件服务,20250127,21.52,20250206,18.8,900,-2470.0,-12.64%,10,Rank 0.18%,"Rank 0.18%, Score 0.0901, BEAR",BEAR Hard stop (-12.6%),BEAR Hard stop (-12.6%),BEAR,csi1000
300827,上能电气,电气设备,20250124,38.48,20250214,35.21,500,-1657.9,-8.50%,21,Rank 0.18%,"Rank 0.18%, Score 0.0367, BEAR",BEAR Hard stop (-8.5%),BEAR Hard stop (-8.5%),BEAR,csi1000
300337,银邦股份,铝,20250102,11.14,20250219,11.81,200,130.9,6.01%,48,Rank 2.99%,"Rank 2.99%, Score 0.0316, BULL",BEAR trailing stop (8.3%),BEAR trailing stop (8.3%),BEAR,csi1000
301316,慧博云通,软件服务,20250113,18.91,20250219,24.09,1000,5148.7,27.39%,37,Rank 0.19%,"Rank 0.19%, Score 0.0770, BEAR",BEAR trailing stop (8.8%),BEAR trailing stop (8.8%),BEAR,csi1000
688313,仕佳光子,通信设备,20250227,20.1,20250228,18.45,200,-334.8,-8.21%,1,Rank 1.20%,"Rank 1.20%, Score 0.0274, BULL",BULL Hard stop (-8.2%),BULL Hard stop (-8.2%),BULL,csi1000
300065,海兰信,船舶,20250226,12.69,20250303,11.2,100,-150.5,-11.74%,5,Rank 0.74%,"Rank 0.74%, Score 0.0293, BULL",BULL Hard stop (-11.7%),BULL Hard stop (-11.7%),BULL,csi1000
300718,长盛轴承,机械基件,20250228,103.61,20250303,95.3,100,-844.2,-8.03%,3,Rank 0.09%,"Rank 0.09%, Score 0.0686, BULL",BULL Hard stop (-8.0%),BULL Hard stop (-8.0%),BULL,csi1000
002611,东方精工,轻工机械,20250102,9.75,20250304,11.25,500,742.7,15.38%,61,Rank 0.93%,"Rank 0.93%, Score 0.0386, BULL",BULL trailing stop (17.6%),BULL trailing stop (17.6%),BULL,csi1000
300170,汉得信息,软件服务,20250226,19.39,20250311,21.02,100,160.3,8.41%,13,Rank 0.46%,"Rank 0.46%, Score 0.0331, BULL",BULL trailing stop (15.9%),BULL trailing stop (15.9%),BULL,csi1000
688433,华曙高科,专用机械,20250311,48.01,20250319,43.2,100,-486.6,-10.02%,8,Rank 0.46%,"Rank 0.46%, Score 0.0264, BULL",BULL Hard stop (-10.0%),BULL Hard stop (-10.0%),BULL,csi1000
600246,万通发展,区域地产,20250206,5.21,20250320,5.98,3600,2744.0,14.78%,42,Rank 0.37%,"Rank 0.37%, Score 0.0759, BEAR",BULL trailing stop (15.9%),BULL trailing stop (15.9%),BULL,csi1000
002183,怡亚通,仓储物流,20250226,4.8,20250324,4.96,400,61.4,3.33%,26,Rank 0.83%,"Rank 0.83%, Score 0.0288, BULL",BULL trailing stop (15.6%),BULL trailing stop (15.6%),BULL,csi1000
001287,中电港,元器件,20250319,21.8,20250324,19.4,200,-485.0,-11.01%,5,Rank 0.18%,"Rank 0.18%, Score 0.0276, BULL",BULL Hard stop (-11.0%),BULL Hard stop (-11.0%),BULL,csi1000
300068,南都电源,电气设备,20250205,14.1,20250325,17.88,1300,4883.8,26.81%,48,Rank 1.10%,"Rank 1.10%, Score 0.0382, BEAR",BULL trailing stop (15.3%),BULL trailing stop (15.3%),BULL,csi1000
301487,盟固利,化工原料,20250227,22.5,20250325,21.01,100,-151.7,-6.62%,26,Rank 2.39%,"Rank 2.39%, Score 0.0221, BULL",BULL trailing stop (16.0%),BULL trailing stop (16.0%),BULL,csi1000
600619,海立股份,家用电器,20250324,13.16,20250325,12.05,200,-225.1,-8.43%,1,Rank 0.18%,"Rank 0.18%, Score 0.0383, BULL",BULL Hard stop (-8.4%),BULL Hard stop (-8.4%),BULL,csi1000
000555,神州信息,软件服务,20250227,13.32,20250326,12.55,200,-157.3,-5.78%,27,Rank 2.58%,"Rank 2.58%, Score 0.0216, BULL",BULL trailing stop (21.4%),BULL trailing stop (21.4%),BULL,csi1000
300130,新国都,IT设备,20250227,23.1,20250327,21.1,100,-203.4,-8.69%,28,Rank 2.67%,"Rank 2.67%, Score 0.0215, BULL",BULL Hard stop (-8.7%),BULL Hard stop (-8.7%),BULL,csi1000
688182,灿勤科技,通信设备,20250324,30.9,20250327,27.71,100,-322.6,-10.32%,3,Rank 0.09%,"Rank 0.09%, Score 0.0521, BULL",BULL Hard stop (-10.3%),BULL Hard stop (-10.3%),BULL,csi1000
300101,振芯科技,通信设备,20250227,19.05,20250328,18.85,100,-22.5,-1.05%,29,Rank 1.66%,"Rank 1.66%, Score 0.0240, BULL",BULL trailing stop (15.1%),BULL trailing stop (15.1%),BULL,csi1000
600640,国脉文化,影视音像,20250303,13.41,20250328,12.19,500,-617.9,-9.10%,25,Rank 0.28%,"Rank 0.28%, Score 0.0483, BULL",BULL Hard stop (-9.1%),BULL Hard stop (-9.1%),BULL,csi1000
300008,天海防务,船舶,20250226,4.87,20250331,6.03,200,230.4,23.82%,33,Rank 4.70%,"Rank 4.70%, Score 0.0163, BULL",BULL trailing stop (17.2%),BULL trailing stop (17.2%),BULL,csi1000
600967,内蒙一机,运输设备,20250102,8.48,20250401,10.91,400,967.4,28.69%,89,Rank 1.78%,"Rank 1.78%, Score 0.0348, BULL",BULL trailing stop (15.5%),BULL trailing stop (15.5%),BULL,csi1000
301511,德福科技,电气设备,20250206,13.2,20250401,13.99,1400,1080.5,5.98%,54,Rank 1.10%,"Rank 1.10%, Score 0.0345, BEAR",BULL trailing stop (15.1%),BULL trailing stop (15.1%),BULL,csi1000
002174,游族网络,互联网,20250226,10.15,20250401,9.32,200,-168.4,-8.18%,34,Rank 0.55%,"Rank 0.55%, Score 0.0314, BULL",BULL Hard stop (-8.2%),BULL Hard stop (-8.2%),BULL,csi1000
603197,保隆科技,汽车配件,20250304,48.0,20250402,43.6,200,-891.3,-9.17%,29,Rank 0.18%,"Rank 0.18%, Score 0.0483, BULL",BULL Hard stop (-9.2%),BULL Hard stop (-9.2%),BULL,csi1000
688800,瑞可达,元器件,20250325,52.98,20250402,48.5,100,-454.3,-8.46%,8,Rank 0.18%,"Rank 0.18%, Score 0.0428, BULL",BULL Hard stop (-8.5%),BULL Hard stop (-8.5%),BULL,csi1000
688205,德科立,通信设备,20250320,63.7,20250403,58.13,300,-1693.7,-8.74%,14,Rank 0.18%,"Rank 0.18%, Score 0.0527, BULL",BULL Hard stop (-8.7%),BULL Hard stop (-8.7%),BULL,csi1000
600366,宁波韵升,矿物制品,20250226,8.81,20250407,7.68,200,-228.0,-12.83%,40,Rank 1.01%,"Rank 1.01%, Score 0.0272, BULL",BULL Hard stop (-12.8%),BULL Hard stop (-12.8%),BULL,csi1000
000636,风华高科,元器件,20250226,15.41,20250407,13.33,100,-209.7,-13.50%,40,Rank 3.04%,"Rank 3.04%, Score 0.0187, BULL",BULL Hard stop (-13.5%),BULL Hard stop (-13.5%),BULL,csi1000
600621,华鑫股份,证券,20250226,14.8,20250407,13.36,100,-146.0,-9.75%,40,Rank 3.22%,"Rank 3.22%, Score 0.0181, BULL",BULL Hard stop (-9.7%),BULL Hard stop (-9.7%),BULL,csi1000
600595,中孚实业,铝,20250226,3.65,20250407,3.54,300,-34.4,-3.01%,40,Rank 4.88%,"Rank 4.88%, Score 0.0163, BULL",BULL trailing stop (18.1%),BULL trailing stop (18.1%),BULL,csi1000
300327,中颖电子,半导体,20250303,25.25,20250407,22.0,100,-327.9,-12.87%,35,Rank 0.64%,"Rank 0.64%, Score 0.0362, BULL",BULL Hard stop (-12.9%),BULL Hard stop (-12.9%),BULL,csi1000
300548,长芯博创,通信设备,20250325,40.25,20250407,31.82,100,-847.1,-20.94%,13,Rank 0.37%,"Rank 0.37%, Score 0.0390, BULL",BULL Hard stop (-20.9%),BULL Hard stop (-20.9%),BULL,csi1000
002544,普天科技,通信设备,20250327,22.7,20250407,19.71,100,-301.6,-13.17%,11,Rank 0.46%,"Rank 0.46%, Score 0.0278, BULL",BULL Hard stop (-13.2%),BULL Hard stop (-13.2%),BULL,csi1000
600775,南京熊猫,通信设备,20250327,10.01,20250407,8.8,100,-122.1,-12.09%,11,Rank 0.92%,"Rank 0.92%, Score 0.0248, BULL",BULL Hard stop (-12.1%),BULL Hard stop (-12.1%),BULL,csi1000
300185,通裕重工,工程机械,20250328,2.65,20250407,2.43,1000,-223.2,-8.30%,10,Rank 0.64%,"Rank 0.64%, Score 0.0310, BULL",BULL Hard stop (-8.3%),BULL Hard stop (-8.3%),BULL,csi1000
300007,汉威科技,电器仪表,20250331,38.35,20250407,32.34,100,-605.0,-15.67%,7,Rank 0.18%,"Rank 0.18%, Score 0.0340, BULL",BULL Hard stop (-15.7%),BULL Hard stop (-15.7%),BULL,csi1000
301091,深城交,建筑工程,20250401,37.37,20250407,33.0,200,-882.6,-11.69%,6,Rank 0.28%,"Rank 0.28%, Score 0.0333, BULL",BULL Hard stop (-11.7%),BULL Hard stop (-11.7%),BULL,csi1000
300457,赢合科技,专用机械,20250401,19.75,20250407,17.4,200,-474.5,-11.90%,6,Rank 0.46%,"Rank 0.46%, Score 0.0280, BULL",BULL Hard stop (-11.9%),BULL Hard stop (-11.9%),BULL,csi1000
688800,瑞可达,元器件,20250402,48.5,20250407,41.01,200,-1508.7,-15.44%,5,Rank 0.18%,"Rank 0.18%, Score 0.0315, BULL",BULL Hard stop (-15.4%),BULL Hard stop (-15.4%),BULL,csi1000
300620,光库科技,通信设备,20250402,46.4,20250407,39.99,100,-646.2,-13.81%,5,Rank 0.28%,"Rank 0.28%, Score 0.0306, BULL",BULL Hard stop (-13.8%),BULL Hard stop (-13.8%),BULL,csi1000
688433,华曙高科,专用机械,20250403,44.78,20250407,37.92,400,-2763.7,-15.32%,4,Rank 0.28%,"Rank 0.28%, Score 0.0359, BULL",BULL Hard stop (-15.3%),BULL Hard stop (-15.3%),BULL,csi1000
300102,乾照光电,半导体,20250214,10.79,20250408,9.3,1800,-2703.8,-13.81%,53,Rank 0.37%,"Rank 0.37%, Score 0.0299, BEAR",BULL Hard stop (-13.8%),BULL Hard stop (-13.8%),BULL,csi1000
600864,哈投股份,证券,20250219,6.46,20250408,5.67,3000,-2392.1,-12.23%,48,Rank 1.01%,"Rank 1.01%, Score 0.0267, BEAR",BULL Hard stop (-12.2%),BULL Hard stop (-12.2%),BULL,csi1000
300180,华峰超纤,化纤,20250226,6.67,20250408,5.99,200,-137.6,-10.19%,41,Rank 4.14%,"Rank 4.14%, Score 0.0170, BULL",BULL Hard stop (-10.2%),BULL Hard stop (-10.2%),BULL,csi1000
603588,高能环境,环境保护,20250401,6.09,20250408,5.38,900,-648.2,-11.71%,7,Rank 0.37%,"Rank 0.37%, Score 0.0300, BULL",BULL Hard stop (-11.7%),BULL Hard stop (-11.7%),BULL,csi1000
301018,申菱环境,专用机械,20250407,34.0,20250408,30.5,100,-354.0,-10.29%,1,Rank 0.37%,"Rank 0.37%, Score 0.0990, BULL",BULL Hard stop (-10.3%),BULL Hard stop (-10.3%),BULL,csi1000
300493,润欣科技,元器件,20250407,19.5,20250408,17.27,100,-225.2,-11.44%,1,Rank 0.55%,"Rank 0.55%, Score 0.0877, BULL",BULL Hard stop (-11.4%),BULL Hard stop (-11.4%),BULL,csi1000
300607,拓斯达,专用机械,20250407,25.85,20250408,23.44,100,-244.0,-9.32%,1,Rank 0.64%,"Rank 0.64%, Score 0.0843, BULL",BULL Hard stop (-9.3%),BULL Hard stop (-9.3%),BULL,csi1000
688327,云从科技-UW,软件服务,20250407,13.5,20250408,12.3,200,-243.2,-8.89%,1,Rank 0.83%,"Rank 0.83%, Score 0.0823, BULL",BULL Hard stop (-8.9%),BULL Hard stop (-8.9%),BULL,csi1000
300047,天源迪科,软件服务,20250407,11.64,20250408,10.51,200,-228.7,-9.71%,1,Rank 1.20%,"Rank 1.20%, Score 0.0798, BULL",BULL Hard stop (-9.7%),BULL Hard stop (-9.7%),BULL,csi1000
300065,海兰信,船舶,20250407,13.32,20250408,12.02,100,-131.6,-9.76%,1,Rank 1.93%,"Rank 1.93%, Score 0.0704, BULL",BULL Hard stop (-9.8%),BULL Hard stop (-9.8%),BULL,csi1000
300080,易成新能,电气设备,20250407,3.58,20250408,3.13,500,-227.0,-12.57%,1,Rank 2.30%,"Rank 2.30%, Score 0.0644, BULL",BULL Hard stop (-12.6%),BULL Hard stop (-12.6%),BULL,csi1000
601515,衢州东峰,广告包装,20250206,3.15,20250409,2.85,6000,-1822.2,-9.52%,62,Rank 0.74%,"Rank 0.74%, Score 0.0399, BEAR",BULL Hard stop (-9.5%),BULL Hard stop (-9.5%),BULL,csi1000
601200,上海环境,环境保护,20250226,8.3,20250409,7.52,200,-158.0,-9.40%,42,Rank 1.47%,"Rank 1.47%, Score 0.0238, BULL",BULL Hard stop (-9.4%),BULL Hard stop (-9.4%),BULL,csi1000
000969,安泰科技,小金属,20250226,12.34,20250409,10.69,100,-166.4,-13.37%,42,Rank 2.21%,"Rank 2.21%, Score 0.0207, BULL",BULL Hard stop (-13.4%),BULL Hard stop (-13.4%),BULL,csi1000
601003,柳钢股份,普钢,20250226,2.86,20250409,2.7,500,-81.8,-5.59%,42,Rank 3.41%,"Rank 3.41%, Score 0.0181, BULL",BULL trailing stop (16.9%),BULL trailing stop (16.9%),BULL,csi1000
300446,航天智造,汽车配件,20250227,18.81,20250409,17.1,100,-173.2,-9.09%,41,Rank 2.48%,"Rank 2.48%, Score 0.0219, BULL",BULL Hard stop (-9.1%),BULL Hard stop (-9.1%),BULL,csi1000
688068,热景生物,医疗保健,20250325,88.39,20250409,91.02,100,251.2,2.98%,15,Rank 0.09%,"Rank 0.09%, Score 0.0442, BULL",BULL trailing stop (17.6%),BULL trailing stop (17.6%),BULL,csi1000
300548,长芯博创,通信设备,20250407,31.82,20250409,29.2,100,-265.8,-8.23%,2,Rank 0.28%,"Rank 0.28%, Score 0.1312, BULL",BULL Hard stop (-8.2%),BULL Hard stop (-8.2%),BULL,csi1000
688612,威迈斯,汽车配件,20250407,24.24,20250409,22.22,100,-204.9,-8.33%,2,Rank 0.46%,"Rank 0.46%, Score 0.0882, BULL",BULL Hard stop (-8.3%),BULL Hard stop (-8.3%),BULL,csi1000
688549,中巨芯-U,元器件,20250407,7.4,20250409,6.75,300,-197.6,-8.78%,2,Rank 1.01%,"Rank 1.01%, Score 0.0813, BULL",BULL Hard stop (-8.8%),BULL Hard stop (-8.8%),BULL,csi1000
300348,长亮科技,软件服务,20250407,12.05,20250409,11.08,100,-98.4,-8.05%,2,Rank 1.84%,"Rank 1.84%, Score 0.0712, BULL",BULL Hard stop (-8.0%),BULL Hard stop (-8.0%),BULL,csi1000
300296,利亚德,元器件,20250407,5.8,20250409,5.2,300,-182.0,-10.34%,2,Rank 2.21%,"Rank 2.21%, Score 0.0654, BULL",BULL Hard stop (-10.3%),BULL Hard stop (-10.3%),BULL,csi1000
603516,淳中科技,IT设备,20250408,38.0,20250409,33.16,100,-488.3,-12.74%,1,Rank 0.18%,"Rank 0.18%, Score 0.1379, BULL",BULL Hard stop (-12.7%),BULL Hard stop (-12.7%),BULL,csi1000
002194,武汉凡谷,通信设备,20250408,10.1,20250409,9.25,500,-431.0,-8.42%,1,Rank 0.83%,"Rank 0.83%, Score 0.1034, BULL",BULL Hard stop (-8.4%),BULL Hard stop (-8.4%),BULL,csi1000
601595,上海电影,影视音像,20250219,25.41,20250414,28.67,700,2257.2,12.84%,54,Rank 1.10%,"Rank 1.10%, Score 0.0266, BEAR",BEAR trailing stop (9.0%),BEAR trailing stop (9.0%),BEAR,csi1000
300657,弘信电子,元器件,20250408,26.81,20250416,27.0,100,15.5,0.71%,8,Rank 0.92%,"Rank 0.92%, Score 0.1014, BULL",BEAR trailing stop (8.2%),BEAR trailing stop (8.2%),BEAR,csi1000
002345,潮宏基,服饰,20250326,8.14,20250418,8.72,1700,968.7,7.14%,23,Rank 0.18%,"Rank 0.18%, Score 0.0373, BULL",BEAR trailing stop (10.3%),BEAR trailing stop (10.3%),BEAR,csi1000
603516,淳中科技,IT设备,20250409,33.16,20250424,36.77,100,356.2,10.89%,15,Rank 1.74%,"Rank 1.74%, Score 0.1084, BULL",BEAR trailing stop (8.5%),BEAR trailing stop (8.5%),BEAR,csi1000
002335,科华数据,电气设备,20250409,34.2,20250425,37.38,100,313.1,9.30%,16,Rank 2.29%,"Rank 2.29%, Score 0.1021, BULL",BEAR trailing stop (10.1%),BEAR trailing stop (10.1%),BEAR,csi1000
002251,步步高,超市连锁,20250328,4.14,20250429,6.52,1200,2845.8,57.49%,32,Rank 0.55%,"Rank 0.55%, Score 0.0311, BULL",BEAR trailing stop (13.2%),BEAR trailing stop (13.2%),BEAR,csi1000
301078,孩子王,其他商业,20250407,11.12,20250429,12.82,200,336.7,15.29%,22,Rank 0.74%,"Rank 0.74%, Score 0.0834, BULL",BEAR trailing stop (11.6%),BEAR trailing stop (11.6%),BEAR,csi1000
002194,武汉凡谷,通信设备,20250409,9.25,20250429,12.9,500,1816.6,39.46%,20,Rank 1.38%,"Rank 1.38%, Score 0.1128, BULL",BEAR trailing stop (10.4%),BEAR trailing stop (10.4%),BEAR,csi1000
002104,恒宝股份,通信设备,20250226,6.99,20250516,7.54,200,108.0,7.87%,79,Rank 3.59%,"Rank 3.59%, Score 0.0176, BULL",BEAR trailing stop (9.9%),BEAR trailing stop (9.9%),BEAR,csi1000
300493,润欣科技,元器件,20250408,17.27,20250516,19.29,400,798.0,11.70%,38,Rank 0.46%,"Rank 0.46%, Score 0.1308, BULL",BEAR trailing stop (8.3%),BEAR trailing stop (8.3%),BEAR,csi1000
688158,优刻得-W,软件服务,20250408,19.43,20250516,21.58,300,636.6,11.07%,38,Rank 0.64%,"Rank 0.64%, Score 0.1093, BULL",BEAR trailing stop (8.4%),BEAR trailing stop (8.4%),BEAR,csi1000
301018,申菱环境,专用机械,20250408,30.5,20250516,36.86,100,631.2,20.85%,38,Rank 1.29%,"Rank 1.29%, Score 0.0873, BULL",BEAR trailing stop (10.8%),BEAR trailing stop (10.8%),BEAR,csi1000
300548,长芯博创,通信设备,20250409,29.2,20250516,49.03,200,3953.3,67.91%,37,Rank 0.18%,"Rank 0.18%, Score 0.1745, BULL",BEAR trailing stop (8.5%),BEAR trailing stop (8.5%),BEAR,csi1000
688205,德科立,通信设备,20250409,45.62,20250516,61.02,100,1532.1,33.76%,37,Rank 0.55%,"Rank 0.55%, Score 0.1334, BULL",BEAR trailing stop (9.8%),BEAR trailing stop (9.8%),BEAR,csi1000
002045,国光电器,元器件,20250409,12.34,20250516,14.61,200,450.2,18.40%,37,Rank 2.48%,"Rank 2.48%, Score 0.1019, BULL",BEAR trailing stop (8.6%),BEAR trailing stop (8.6%),BEAR,csi1000
688165,埃夫特-U,专用机械,20250407,21.93,20250520,26.81,100,484.5,22.25%,43,Rank 0.09%,"Rank 0.09%, Score 0.1489, BULL",BEAR trailing stop (8.8%),BEAR trailing stop (8.8%),BEAR,csi1000
300007,汉威科技,电器仪表,20250408,29.02,20250521,39.05,100,998.2,34.58%,43,Rank 0.73%,"Rank 0.73%, Score 0.1048, BULL",BEAR trailing stop (9.4%),BEAR trailing stop (9.4%),BEAR,csi1000
300607,拓斯达,专用机械,20250409,23.4,20250521,35.14,200,2338.9,50.17%,42,Rank 1.01%,"Rank 1.01%, Score 0.1201, BULL",BEAR trailing stop (9.8%),BEAR trailing stop (9.8%),BEAR,csi1000
301171,易点天下,互联网,20250409,20.81,20250522,25.36,100,451.0,21.83%,43,Rank 2.20%,"Rank 2.20%, Score 0.1033, BULL",BEAR trailing stop (9.5%),BEAR trailing stop (9.5%),BEAR,csi1000
603305,旭升集团,汽车配件,20250409,10.9,20250523,12.78,400,745.4,17.25%,44,Rank 1.47%,"Rank 1.47%, Score 0.1116, BULL",BEAR trailing stop (8.7%),BEAR trailing stop (8.7%),BEAR,csi1000
688313,仕佳光子,通信设备,20250409,13.8,20250523,29.05,200,3042.4,110.51%,44,Rank 2.39%,"Rank 2.39%, Score 0.1020, BULL",BEAR trailing stop (8.1%),BEAR trailing stop (8.1%),BEAR,csi1000
688209,英集芯,半导体,20250407,16.83,20250526,17.76,100,90.7,5.53%,49,Rank 1.38%,"Rank 1.38%, Score 0.0765, BULL",BEAR trailing stop (8.5%),BEAR trailing stop (8.5%),BEAR,csi1000
300827,上能电气,电气设备,20250408,25.93,20250526,27.7,100,173.4,6.83%,48,Rank 1.56%,"Rank 1.56%, Score 0.0809, BULL",BEAR trailing stop (9.2%),BEAR trailing stop (9.2%),BEAR,csi1000
