代码,名称,行业,买入日期,买入价,卖出日期,卖出价,股数,盈亏金额,盈亏比例,持有天数,买入信号,买入原因,卖出信号,卖出原因,市场状态,股票池
600096,云天化,农药化肥,20220803,25.95,20220811,27.01,100,252.8,4.08%,8,Rank 2.50%,"Rank 2.50%, Score 0.0158, BULL",BEAR rank exit (59.6%),BEAR rank exit (59.6%),BEAR,csi500
605589,圣泉集团,化工原料,20220801,24.43,20220812,20.18,300,-1291.9,-17.40%,11,Rank 2.15%,"Rank 2.15%, Score 0.0183, BULL",BEAR Hard stop (-17.4%),BEAR Hard stop (-17.4%),BEAR,csi500
688180,君实生物-U,生物制药,20220804,58.25,20220812,60.21,100,188.2,3.36%,8,Rank 0.54%,"Rank 0.54%, Score 0.0419, BULL",BEAR rank exit (66.1%),BEAR rank exit (66.1%),BEAR,csi500
000951,中国重汽,汽车整车,20220804,11.64,20220812,11.89,100,112.1,2.15%,8,Rank 0.72%,"Rank 0.72%, Score 0.0371, BULL",BEAR rank exit (81.5%),BEAR rank exit (81.5%),BEAR,csi500
600416,湘电股份,电气设备,20220704,19.09,20220815,23.3,100,1432.8,22.05%,42,Rank 1.44%,"Rank 1.44%, Score 0.0284, BULL",BEAR trailing stop (13.7%),BEAR trailing stop (13.7%),BEAR,csi500
603728,鸣志电器,电气设备,20220712,19.46,20220815,40.01,100,2708.0,105.60%,34,Rank 1.44%,"Rank 1.44%, Score 0.0283, BULL",BEAR trailing stop (16.2%),BEAR trailing stop (16.2%),BEAR,csi500
600546,山煤国际,煤炭开采,20220805,14.11,20220815,16.92,100,2492.1,19.91%,10,Rank 0.54%,"Rank 0.54%, Score 0.0309, BULL",BEAR rank exit (22.4%),BEAR rank exit (22.4%),BEAR,csi500
601567,三星医疗,电气设备,20220805,11.91,20220815,11.91,100,-8.2,0.00%,10,Rank 1.61%,"Rank 1.61%, Score 0.0224, BULL",BEAR rank exit (96.4%),BEAR rank exit (96.4%),BEAR,csi500
002444,巨星科技,轻工机械,20220808,21.51,20220816,23.9,100,1035.3,11.11%,8,Rank 0.72%,"Rank 0.72%, Score 0.0277, BULL",BEAR rank exit (91.8%),BEAR rank exit (91.8%),BEAR,csi500
603927,中科软,软件服务,20220808,24.2,20220816,23.75,100,-70.5,-1.86%,8,Rank 2.68%,"Rank 2.68%, Score 0.0179, BULL",BEAR rank exit (55.5%),BEAR rank exit (55.5%),BEAR,csi500
300718,长盛轴承,机械基件,20220627,14.5,20220822,20.19,100,1840.7,39.24%,56,Rank 3.99%,"Rank 3.99%, Score 0.0169, BULL",BEAR trailing stop (14.3%),BEAR trailing stop (14.3%),BEAR,csi500
002430,杭氧股份,化工机械,20220630,30.47,20220822,36.99,100,1464.6,21.40%,53,Rank 2.53%,"Rank 2.53%, Score 0.0232, BULL",BEAR trailing stop (13.5%),BEAR trailing stop (13.5%),BEAR,csi500
002156,通富微电,半导体,20220725,16.05,20220822,20.25,100,1168.6,26.17%,28,Rank 3.04%,"Rank 3.04%, Score 0.0130, BULL",BEAR trailing stop (12.0%),BEAR trailing stop (12.0%),BEAR,csi500
002773,康弘药业,化学制药,20220808,14.27,20220826,15.32,200,416.2,7.36%,18,Rank 1.79%,"Rank 1.79%, Score 0.0204, BULL",BEAR rank exit (96.1%),BEAR rank exit (96.1%),BEAR,csi500
688390,固德威,电气设备,20220426,168.3,20220829,388.76,100,37899.6,224.49%,125,Rank 0.18%,"Rank 0.18%, Score 0.1256, BEAR",BEAR trailing stop (13.3%),BEAR trailing stop (13.3%),BEAR,csi500
688819,天能股份,电气设备,20220711,35.23,20220829,43.99,100,898.6,24.87%,49,Rank 4.32%,"Rank 4.32%, Score 0.0195, BULL",BEAR trailing stop (10.2%),BEAR trailing stop (10.2%),BEAR,csi500
600062,华润双鹤,化学制药,20220804,19.51,20220829,18.1,100,-1182.5,-7.23%,25,Rank 0.18%,"Rank 0.18%, Score 0.0724, BULL",BEAR trailing stop (12.9%),BEAR trailing stop (12.9%),BEAR,csi500
600685,中船防务,船舶,20220715,17.66,20220901,20.25,100,526.5,14.67%,48,Rank 1.44%,"Rank 1.44%, Score 0.0226, BULL",BEAR trailing stop (12.7%),BEAR trailing stop (12.7%),BEAR,csi500
000034,神州数码,软件服务,20220722,17.08,20220901,17.15,200,29.8,0.41%,41,Rank 0.36%,"Rank 0.36%, Score 0.0243, BULL",BEAR trailing stop (19.0%),BEAR trailing stop (19.0%),BEAR,csi500
002335,科华数据,电气设备,20220829,36.24,20220901,34.8,100,-873.3,-3.97%,3,Rank 0.18%,"Rank 0.18%, Score 0.0590, BEAR",BEAR trailing stop (11.2%),BEAR trailing stop (11.2%),BEAR,csi500
600418,江淮汽车,汽车整车,20220829,16.7,20220902,15.31,300,-2684.5,-8.32%,4,Rank 0.54%,"Rank 0.54%, Score 0.0304, BEAR",BEAR trailing stop (11.6%),BEAR trailing stop (11.6%),BEAR,csi500
600763,通策医疗,医疗保健,20220826,118.0,20220905,113.8,100,-1050.0,-3.56%,10,Rank 0.36%,"Rank 0.36%, Score 0.0279, BEAR",BEAR rank exit (72.2%),BEAR rank exit (72.2%),BEAR,csi500
688266,泽璟制药-U,生物制药,20220829,30.2,20220906,30.0,1000,-239.0,-0.66%,8,Rank 0.36%,"Rank 0.36%, Score 0.0331, BEAR",BEAR rank exit (24.4%),BEAR rank exit (24.4%),BEAR,csi500
688772,珠海冠宇,电气设备,20220901,30.99,20220909,28.3,1000,-2745.9,-8.68%,8,Rank 0.18%,"Rank 0.18%, Score 0.0558, BEAR",BEAR rank exit (83.6%),BEAR rank exit (83.6%),BEAR,csi500
002850,科达利,电气设备,20220901,112.73,20220913,119.51,100,1024.8,6.01%,12,Rank 0.36%,"Rank 0.36%, Score 0.0428, BEAR",BEAR rank exit (35.5%),BEAR rank exit (35.5%),BEAR,csi500
002531,天顺风能,电气设备,20220905,13.74,20220913,14.75,200,1625.5,7.35%,8,Rank 0.89%,"Rank 0.89%, Score 0.0300, BEAR",BEAR rank exit (35.8%),BEAR rank exit (35.8%),BEAR,csi500
688052,纳芯微,半导体,20220906,307.59,20220914,315.52,100,753.6,2.58%,8,Rank 0.71%,"Rank 0.71%, Score 0.0288, BEAR",BEAR trailing stop (10.9%),BEAR trailing stop (10.9%),BEAR,csi500
002128,电投能源,煤炭开采,20220901,13.9,20220919,13.5,700,-890.7,-2.88%,18,Rank 0.71%,"Rank 0.71%, Score 0.0393, BEAR",BEAR trailing stop (11.5%),BEAR trailing stop (11.5%),BEAR,csi500
002409,雅克科技,半导体,20220902,61.16,20220920,67.5,100,1983.2,10.37%,18,Rank 0.18%,"Rank 0.18%, Score 0.0651, BEAR",BEAR trailing stop (11.2%),BEAR trailing stop (11.2%),BEAR,csi500
002265,建设工业,专用机械,20220913,16.76,20220920,14.61,1900,-4133.4,-12.83%,7,Rank 0.36%,"Rank 0.36%, Score 0.0193, BEAR",BEAR Hard stop (-12.8%),BEAR Hard stop (-12.8%),BEAR,csi500
688065,凯赛生物,化工原料,20220913,65.74,20220921,66.14,300,133.5,0.61%,8,Rank 0.53%,"Rank 0.53%, Score 0.0148, BEAR",BEAR trailing stop (10.9%),BEAR trailing stop (10.9%),BEAR,csi500
603939,益丰药房,医药商业,20220914,50.71,20220922,46.16,100,-1744.2,-8.97%,8,Rank 0.18%,"Rank 0.18%, Score 0.0318, BEAR",BEAR trailing stop (12.6%),BEAR trailing stop (12.6%),BEAR,csi500
603486,科沃斯,家用电器,20220909,73.81,20220926,66.54,300,-3157.3,-9.85%,17,Rank 0.36%,"Rank 0.36%, Score 0.0266, BEAR",BEAR trailing stop (11.2%),BEAR trailing stop (11.2%),BEAR,csi500
600418,江淮汽车,汽车整车,20220919,16.8,20220927,16.43,200,-496.8,-2.20%,8,Rank 0.18%,"Rank 0.18%, Score 0.0430, BEAR",BEAR rank exit (67.0%),BEAR rank exit (67.0%),BEAR,csi500
000629,钒钛股份,小金属,20220920,4.99,20220928,5.04,800,270.7,1.00%,8,Rank 0.36%,"Rank 0.36%, Score 0.0420, BEAR",BEAR rank exit (28.8%),BEAR rank exit (28.8%),BEAR,csi500
688772,珠海冠宇,电气设备,20220920,25.13,20221010,22.39,1200,-3346.2,-10.90%,20,Rank 0.71%,"Rank 0.71%, Score 0.0402, BEAR",BEAR Hard stop (-10.9%),BEAR Hard stop (-10.9%),BEAR,csi500
002436,兴森科技,元器件,20220921,10.17,20221010,9.08,200,-2934.5,-10.72%,19,Rank 0.36%,"Rank 0.36%, Score 0.0331, BEAR",BEAR Hard stop (-10.7%),BEAR Hard stop (-10.7%),BEAR,csi500
000519,中兵红箭,专用机械,20220922,25.4,20221010,22.6,100,-2249.1,-11.02%,18,Rank 0.71%,"Rank 0.71%, Score 0.0246, BEAR",BEAR Hard stop (-11.0%),BEAR Hard stop (-11.0%),BEAR,csi500
002223,鱼跃医疗,医疗保健,20220927,25.25,20221011,28.3,100,2768.2,12.08%,14,Rank 0.18%,"Rank 0.18%, Score 0.0466, BEAR",BEAR rank exit (41.8%),BEAR rank exit (41.8%),BEAR,csi500
688213,思特威-W,半导体,20220928,43.1,20221011,37.5,700,-3954.1,-12.99%,13,Rank 0.36%,"Rank 0.36%, Score 0.0250, BEAR",BEAR Hard stop (-13.0%),BEAR Hard stop (-13.0%),BEAR,csi500
300251,光线传媒,影视音像,20220926,7.26,20221018,7.15,100,-315.8,-1.52%,22,Rank 0.71%,"Rank 0.71%, Score 0.0311, BEAR",BEAR rank exit (32.3%),BEAR rank exit (32.3%),BEAR,csi500
000519,中兵红箭,专用机械,20221010,22.6,20221019,20.13,100,-1984.3,-10.93%,9,Rank 0.35%,"Rank 0.35%, Score 0.0400, BEAR",BEAR Hard stop (-10.9%),BEAR Hard stop (-10.9%),BEAR,csi500
688017,绿的谐波,机械基件,20221011,110.46,20221021,118.7,100,1138.9,7.46%,10,Rank 0.53%,"Rank 0.53%, Score 0.0463, BEAR",BEAR rank exit (81.9%),BEAR rank exit (81.9%),BEAR,csi500
600418,江淮汽车,汽车整车,20221010,13.67,20221024,13.52,300,-319.1,-1.10%,14,Rank 0.18%,"Rank 0.18%, Score 0.0418, BEAR",BEAR trailing stop (11.3%),BEAR trailing stop (11.3%),BEAR,csi500
002157,正邦科技,农业综合,20221010,4.55,20221026,4.4,400,-1013.1,-3.30%,16,Rank 0.53%,"Rank 0.53%, Score 0.0399, BEAR",BEAR trailing stop (12.5%),BEAR trailing stop (12.5%),BEAR,csi500
002850,科达利,电气设备,20221018,95.13,20221026,94.19,200,-328.7,-0.99%,8,Rank 0.18%,"Rank 0.18%, Score 0.0314, BEAR",BEAR rank exit (20.3%),BEAR rank exit (20.3%),BEAR,csi500
688213,思特威-W,半导体,20221011,37.5,20221031,34.08,700,-2425.0,-9.12%,20,Rank 0.88%,"Rank 0.88%, Score 0.0457, BEAR",BEAR trailing stop (13.9%),BEAR trailing stop (13.9%),BEAR,csi500
000519,中兵红箭,专用机械,20221021,19.5,20221101,20.7,100,932.5,6.15%,11,Rank 0.35%,"Rank 0.35%, Score 0.0485, BEAR",BEAR rank exit (31.3%),BEAR rank exit (31.3%),BEAR,csi500
688778,厦钨新能,电气设备,20221019,90.25,20221103,90.44,300,21.9,0.21%,15,Rank 0.18%,"Rank 0.18%, Score 0.0374, BEAR",BEAR rank exit (70.3%),BEAR rank exit (70.3%),BEAR,csi500
603833,欧派家居,家居用品,20221026,89.89,20221103,87.13,200,-841.4,-3.07%,8,Rank 0.35%,"Rank 0.35%, Score 0.0339, BEAR",BEAR rank exit (50.5%),BEAR rank exit (50.5%),BEAR,csi500
300857,协创数据,IT设备,20221026,16.96,20221103,18.49,1700,2574.2,9.02%,8,Rank 0.53%,"Rank 0.53%, Score 0.0327, BEAR",BEAR rank exit (53.5%),BEAR rank exit (53.5%),BEAR,csi500
600418,江淮汽车,汽车整车,20221024,13.52,20221104,14.5,300,1830.0,7.25%,11,Rank 0.18%,"Rank 0.18%, Score 0.0503, BEAR",BEAR rank exit (80.7%),BEAR rank exit (80.7%),BEAR,csi500
603568,伟明环保,环境保护,20221103,19.37,20221111,22.3,400,4241.6,15.13%,8,Rank 0.88%,"Rank 0.88%, Score 0.0238, BEAR",BEAR rank exit (78.1%),BEAR rank exit (78.1%),BEAR,csi500
600801,华新建材,水泥,20221103,13.81,20221111,14.53,200,1516.0,5.21%,8,Rank 1.06%,"Rank 1.06%, Score 0.0236, BEAR",BEAR rank exit (52.6%),BEAR rank exit (52.6%),BEAR,csi500
601636,旗滨集团,玻璃,20221101,7.91,20221114,9.27,1000,4875.5,17.19%,13,Rank 0.35%,"Rank 0.35%, Score 0.0430, BEAR",BEAR rank exit (60.1%),BEAR rank exit (60.1%),BEAR,csi500
000683,博源化工,化工原料,20221104,6.56,20221114,7.45,600,4036.9,13.57%,10,Rank 0.18%,"Rank 0.18%, Score 0.0399, BEAR",BEAR rank exit (61.6%),BEAR rank exit (61.6%),BEAR,csi500
002407,多氟多,化工原料,20221103,32.79,20221121,33.0,100,94.8,0.64%,18,Rank 0.18%,"Rank 0.18%, Score 0.0327, BEAR",BEAR rank exit (27.2%),BEAR rank exit (27.2%),BEAR,csi500
301308,江波龙,半导体,20221111,68.16,20221121,76.39,400,3280.2,12.07%,10,Rank 0.18%,"Rank 0.18%, Score 0.0390, BEAR",BEAR rank exit (95.6%),BEAR rank exit (95.6%),BEAR,csi500
688192,迪哲医药-U,生物制药,20221111,39.55,20221121,36.31,800,-2629.8,-8.19%,10,Rank 0.35%,"Rank 0.35%, Score 0.0313, BEAR",BEAR rank exit (86.4%),BEAR rank exit (86.4%),BEAR,csi500
600418,江淮汽车,汽车整车,20221114,13.73,20221122,14.56,300,1544.3,6.05%,8,Rank 0.35%,"Rank 0.35%, Score 0.0368, BEAR",BEAR rank exit (90.8%),BEAR rank exit (90.8%),BEAR,csi500
000657,中钨高新,小金属,20221121,15.48,20221129,14.92,400,-991.8,-3.62%,8,Rank 0.35%,"Rank 0.35%, Score 0.0261, BEAR",BEAR rank exit (26.1%),BEAR rank exit (26.1%),BEAR,csi500
600348,华阳股份,煤炭开采,20221121,15.5,20221129,16.05,200,1037.2,3.55%,8,Rank 0.53%,"Rank 0.53%, Score 0.0253, BEAR",BEAR rank exit (20.6%),BEAR rank exit (20.6%),BEAR,csi500
003022,联泓新科,化工原料,20221121,30.3,20221130,30.53,800,201.1,0.76%,9,Rank 0.18%,"Rank 0.18%, Score 0.0306, BEAR",BEAR rank exit (59.4%),BEAR rank exit (59.4%),BEAR,csi500
300623,捷捷微电,半导体,20221122,21.72,20221130,20.79,200,-1356.3,-4.28%,8,Rank 0.88%,"Rank 0.88%, Score 0.0171, BEAR",BEAR rank exit (70.0%),BEAR rank exit (70.0%),BEAR,csi500
688349,三一重能,电气设备,20221031,28.75,20221206,32.12,1000,3328.2,11.72%,36,Rank 0.35%,"Rank 0.35%, Score 0.0445, BEAR",BEAR trailing stop (10.2%),BEAR trailing stop (10.2%),BEAR,csi500
688017,绿的谐波,机械基件,20221129,104.25,20221207,105.17,200,220.6,0.88%,8,Rank 0.18%,"Rank 0.18%, Score 0.0352, BEAR",BEAR rank exit (83.4%),BEAR rank exit (83.4%),BEAR,csi500
002432,九安医疗,医疗保健,20221129,59.3,20221207,55.88,100,-1089.8,-5.77%,8,Rank 0.35%,"Rank 0.35%, Score 0.0313, BEAR",BEAR trailing stop (12.3%),BEAR trailing stop (12.3%),BEAR,csi500
688120,华海清科,半导体,20221130,223.89,20221219,239.48,100,1527.9,6.96%,19,Rank 0.53%,"Rank 0.53%, Score 0.0254, BEAR",BULL rank exit (47.7%),BULL rank exit (47.7%),BULL,csi500
002603,以岭药业,中成药,20221114,31.21,20221220,38.8,200,6037.4,24.32%,36,Rank 0.18%,"Rank 0.18%, Score 0.0590, BEAR",BULL trailing stop (25.4%),BULL trailing stop (25.4%),BULL,csi500
000958,电投产融,新型电力,20221208,5.03,20221220,4.5,200,-492.4,-10.54%,12,Rank 1.94%,"Rank 1.94%, Score 0.0137, BULL",BULL Hard stop (-10.5%),BULL Hard stop (-10.5%),BULL,csi500
688234,天岳先进,半导体,20221212,88.6,20221222,78.66,100,-1004.2,-11.22%,10,Rank 2.12%,"Rank 2.12%, Score 0.0178, BULL",BULL Hard stop (-11.2%),BULL Hard stop (-11.2%),BULL,csi500
688072,拓荆科技,半导体,20221130,209.34,20221223,209.55,100,-6.2,0.10%,23,Rank 0.35%,"Rank 0.35%, Score 0.0275, BEAR",BULL trailing stop (18.1%),BULL trailing stop (18.1%),BULL,csi500
688608,恒玄科技,半导体,20221207,129.73,20221223,116.25,200,-2734.4,-10.39%,16,Rank 0.53%,"Rank 0.53%, Score 0.0263, BEAR",BULL Hard stop (-10.4%),BULL Hard stop (-10.4%),BULL,csi500
601168,西部矿业,铜,20221212,11.27,20221223,10.06,600,-857.1,-10.74%,11,Rank 2.30%,"Rank 2.30%, Score 0.0174, BULL",BULL Hard stop (-10.7%),BULL Hard stop (-10.7%),BULL,csi500
688153,唯捷创芯,半导体,20221212,40.43,20221223,37.26,100,-321.8,-7.84%,11,Rank 4.95%,"Rank 4.95%, Score 0.0122, BULL",BULL trailing stop (21.1%),BULL trailing stop (21.1%),BULL,csi500
688037,芯源微,半导体,20221219,184.96,20221223,165.88,100,-1941.1,-10.32%,4,Rank 0.53%,"Rank 0.53%, Score 0.0268, BULL",BULL Hard stop (-10.3%),BULL Hard stop (-10.3%),BULL,csi500
002432,九安医疗,医疗保健,20221207,55.88,20221226,58.47,100,784.5,4.63%,19,Rank 1.06%,"Rank 1.06%, Score 0.0222, BEAR",BULL rank exit (61.1%),BULL rank exit (61.1%),BULL,csi500
603156,养元饮品,软饮料,20221208,21.44,20221226,21.68,100,66.0,1.12%,18,Rank 0.71%,"Rank 0.71%, Score 0.0215, BULL",BULL rank exit (87.1%),BULL rank exit (87.1%),BULL,csi500
000429,粤高速Ａ,路桥,20221208,7.89,20221226,7.53,100,-155.8,-4.56%,18,Rank 1.59%,"Rank 1.59%, Score 0.0143, BULL",BULL rank exit (92.1%),BULL rank exit (92.1%),BULL,csi500
000683,博源化工,化工原料,20221208,7.98,20221226,7.72,100,-206.4,-3.26%,18,Rank 2.12%,"Rank 2.12%, Score 0.0132, BULL",BULL rank exit (42.3%),BULL rank exit (42.3%),BULL,csi500
002266,浙富控股,环境保护,20221208,4.2,20221226,3.91,100,-332.4,-6.90%,18,Rank 3.89%,"Rank 3.89%, Score 0.0109, BULL",BULL rank exit (63.4%),BULL rank exit (63.4%),BULL,csi500
002563,森马服饰,服饰,20221208,5.51,20221226,5.34,100,-109.2,-3.09%,18,Rank 4.59%,"Rank 4.59%, Score 0.0103, BULL",BULL rank exit (64.3%),BULL rank exit (64.3%),BULL,csi500
301308,江波龙,半导体,20221209,67.7,20221226,60.4,100,-744.2,-10.78%,17,Rank 3.53%,"Rank 3.53%, Score 0.0113, BULL",BULL Hard stop (-10.8%),BULL Hard stop (-10.8%),BULL,csi500
688599,天合光能,电气设备,20221208,57.55,20221227,59.11,100,151.2,2.71%,19,Rank 0.35%,"Rank 0.35%, Score 0.0236, BULL",BULL rank exit (58.6%),BULL rank exit (58.6%),BULL,csi500
000932,华菱钢铁,普钢,20221208,4.96,20221227,4.71,500,-299.6,-5.04%,19,Rank 2.47%,"Rank 2.47%, Score 0.0128, BULL",BULL rank exit (48.4%),BULL rank exit (48.4%),BULL,csi500
301236,软通动力,软件服务,20221209,37.2,20221227,35.86,100,-210.7,-3.60%,18,Rank 0.18%,"Rank 0.18%, Score 0.0261, BULL",BULL rank exit (96.5%),BULL rank exit (96.5%),BULL,csi500
300529,健帆生物,医疗保健,20221209,32.26,20221227,30.82,100,-298.0,-4.46%,18,Rank 3.71%,"Rank 3.71%, Score 0.0110, BULL",BULL rank exit (59.9%),BULL rank exit (59.9%),BULL,csi500
603589,口子窖,白酒,20221206,53.86,20221228,59.7,500,3290.6,10.84%,22,Rank 1.06%,"Rank 1.06%, Score 0.0327, BEAR",BULL rank exit (54.4%),BULL rank exit (54.4%),BULL,csi500
600295,鄂尔多斯,特种钢,20221212,16.63,20221230,15.31,100,-676.0,-7.94%,18,Rank 1.06%,"Rank 1.06%, Score 0.0198, BULL",BULL rank exit (48.4%),BULL rank exit (48.4%),BULL,csi500
688295,中复神鹰,化纤,20221212,44.33,20221230,42.95,100,-143.6,-3.11%,18,Rank 2.83%,"Rank 2.83%, Score 0.0164, BULL",BULL rank exit (47.0%),BULL rank exit (47.0%),BULL,csi500
603298,杭叉集团,工程机械,20221212,18.0,20221230,16.99,200,-329.9,-5.61%,18,Rank 3.89%,"Rank 3.89%, Score 0.0133, BULL",BULL rank exit (88.6%),BULL rank exit (88.6%),BULL,csi500
603129,春风动力,摩托车,20221213,113.11,20230103,112.96,100,-31.1,-0.13%,21,Rank 1.59%,"Rank 1.59%, Score 0.0172, BULL",BULL rank exit (84.2%),BULL rank exit (84.2%),BULL,csi500
601000,唐山港,港口,20221213,2.87,20230103,2.75,700,-537.4,-4.18%,21,Rank 1.76%,"Rank 1.76%, Score 0.0170, BULL",BULL rank exit (57.6%),BULL rank exit (57.6%),BULL,csi500
600060,海信视像,家用电器,20221213,13.86,20230103,13.5,100,-226.0,-2.60%,21,Rank 1.94%,"Rank 1.94%, Score 0.0163, BULL",BULL rank exit (85.6%),BULL rank exit (85.6%),BULL,csi500
300972,万辰集团,食品,20221208,12.85,20230103,12.0,400,-351.9,-6.61%,26,Rank 2.83%,"Rank 2.83%, Score 0.0123, BULL",Close all,Close all,END,csi500
002867,周大生,服饰,20221208,14.09,20230103,14.03,100,-20.5,-0.43%,26,Rank 3.71%,"Rank 3.71%, Score 0.0111, BULL",Close all,Close all,END,csi500
603920,世运电路,元器件,20221209,15.0,20230103,14.35,300,-306.3,-4.33%,25,Rank 2.30%,"Rank 2.30%, Score 0.0133, BULL",Close all,Close all,END,csi500
603000,人民网,互联网,20221209,13.78,20230103,16.77,100,1268.4,21.70%,25,Rank 4.06%,"Rank 4.06%, Score 0.0110, BULL",Close all,Close all,END,csi500
688018,乐鑫科技,半导体,20221220,94.64,20230103,90.31,300,-1367.6,-4.58%,14,Rank 0.70%,"Rank 0.70%, Score 0.0237, BULL",Close all,Close all,END,csi500
002531,天顺风能,电气设备,20221220,12.98,20230103,15.08,100,1706.5,16.18%,14,Rank 1.06%,"Rank 1.06%, Score 0.0207, BULL",Close all,Close all,END,csi500
688234,天岳先进,半导体,20221222,78.66,20230103,77.53,300,-369.2,-1.44%,12,Rank 0.35%,"Rank 0.35%, Score 0.0362, BULL",Close all,Close all,END,csi500
601155,新城控股,区域地产,20221223,20.77,20230103,20.48,400,-200.1,-1.40%,11,Rank 0.53%,"Rank 0.53%, Score 0.0371, BULL",Close all,Close all,END,csi500
688248,南网科技,电气设备,20221223,47.29,20230103,56.56,200,1845.2,19.60%,11,Rank 1.06%,"Rank 1.06%, Score 0.0309, BULL",Close all,Close all,END,csi500
600131,国网信通,通信设备,20221223,14.22,20230103,15.02,100,413.8,5.63%,11,Rank 2.12%,"Rank 2.12%, Score 0.0263, BULL",Close all,Close all,END,csi500
002385,大北农,饲料,20221223,8.03,20230103,8.91,100,900.1,10.96%,11,Rank 3.00%,"Rank 3.00%, Score 0.0234, BULL",Close all,Close all,END,csi500
688819,天能股份,电气设备,20221223,34.5,20230103,36.74,200,452.7,6.49%,11,Rank 3.35%,"Rank 3.35%, Score 0.0226, BULL",Close all,Close all,END,csi500
300118,东方日升,电气设备,20221226,22.5,20230103,24.83,100,785.6,10.36%,8,Rank 0.53%,"Rank 0.53%, Score 0.0456, BULL",Close all,Close all,END,csi500
300757,罗博特科,专用机械,20221226,44.27,20230103,52.39,100,1058.0,18.34%,8,Rank 2.99%,"Rank 2.99%, Score 0.0210, BULL",Close all,Close all,END,csi500
688385,复旦微电,半导体,20221226,65.33,20230103,69.96,100,454.4,7.09%,8,Rank 3.17%,"Rank 3.17%, Score 0.0208, BULL",Close all,Close all,END,csi500
603225,新凤鸣,化纤,20221226,10.58,20230103,10.89,300,183.7,2.93%,8,Rank 4.23%,"Rank 4.23%, Score 0.0194, BULL",Close all,Close all,END,csi500
600129,太极集团,中成药,20221227,27.38,20230103,30.18,100,862.7,10.23%,7,Rank 2.82%,"Rank 2.82%, Score 0.0183, BULL",Close all,Close all,END,csi500
600363,联创光电,元器件,20221227,25.3,20230103,23.84,100,-485.3,-5.77%,7,Rank 3.17%,"Rank 3.17%, Score 0.0178, BULL",Close all,Close all,END,csi500
600096,云天化,农药化肥,20221227,22.08,20230103,20.99,100,-275.6,-4.94%,7,Rank 3.52%,"Rank 3.52%, Score 0.0167, BULL",Close all,Close all,END,csi500
688521,芯原股份,半导体,20221227,46.6,20230103,44.03,100,-262.7,-5.52%,7,Rank 3.87%,"Rank 3.87%, Score 0.0163, BULL",Close all,Close all,END,csi500
002373,千方科技,软件服务,20221227,9.04,20230103,8.94,100,-45.8,-1.11%,7,Rank 4.40%,"Rank 4.40%, Score 0.0155, BULL",Close all,Close all,END,csi500
688037,芯源微,半导体,20221228,158.18,20230103,156.0,100,-239.7,-1.38%,6,Rank 0.35%,"Rank 0.35%, Score 0.0376, BULL",Close all,Close all,END,csi500
002603,以岭药业,中成药,20221228,32.51,20230103,29.96,100,-1036.6,-7.84%,6,Rank 0.70%,"Rank 0.70%, Score 0.0207, BULL",Close all,Close all,END,csi500
002436,兴森科技,元器件,20221228,9.96,20230103,9.77,100,-269.9,-1.91%,6,Rank 1.41%,"Rank 1.41%, Score 0.0167, BULL",Close all,Close all,END,csi500
600435,北方导航,专用机械,20221230,11.51,20230103,11.6,100,101.3,0.78%,4,Rank 0.53%,"Rank 0.53%, Score 0.0234, BULL",Close all,Close all,END,csi500
603486,科沃斯,家用电器,20221230,73.66,20230103,72.68,100,-153.7,-1.33%,4,Rank 0.88%,"Rank 0.88%, Score 0.0214, BULL",Close all,Close all,END,csi500
301308,江波龙,半导体,20221230,60.35,20230103,59.56,100,-87.5,-1.31%,4,Rank 1.41%,"Rank 1.41%, Score 0.0196, BULL",Close all,Close all,END,csi500
600418,江淮汽车,汽车整车,20230103,13.04,20230103,13.04,200,-21.5,0.00%,0,Rank 0.53%,"Rank 0.53%, Score 0.0241, BULL",Close all,Close all,END,csi500
601699,潞安环能,煤炭开采,20230103,16.7,20230103,16.7,100,-14.0,0.00%,0,Rank 0.70%,"Rank 0.70%, Score 0.0234, BULL",Close all,Close all,END,csi500
600361,创新新材,铝,20230103,6.08,20230103,6.08,200,-8.7,0.00%,0,Rank 0.88%,"Rank 0.88%, Score 0.0227, BULL",Close all,Close all,END,csi500
