date,portfolio_value,cash,positions,market_regime,cum_return,max_drawdown
2025-01-02,200000.0,154503.3551,10,BULL,0.0,0.0
2025-01-03,198859.3551,154503.3551,10,BEAR,-0.005703224500000048,-0.005703224500000048
2025-01-06,199057.3551,154503.3551,10,BEAR,-0.004713224500000113,-0.004713224500000113
2025-01-07,199267.4878,141699.6048,9,BEAR,-0.003662560999999953,-0.003662560999999953
2025-01-08,198982.341,120700.90889999998,9,BEAR,-0.005088295000000076,-0.005088295000000076
2025-01-09,198610.90889999998,120700.90889999998,9,BEAR,-0.006945455500000142,-0.006945455500000142
2025-01-10,197220.2929,105899.5599,9,BEAR,-0.013898535499999976,-0.013898535499999976
2025-01-13,197364.5812,85450.07549999999,9,BEAR,-0.013177094000000111,-0.013177094000000111
2025-01-14,201116.4535,84739.56749999999,9,BEAR,0.0055822675000001265,0.0
2025-01-15,201444.5675,84739.56749999999,9,BEAR,0.007222837500000079,0.0
2025-01-16,203285.5675,84739.56749999999,9,BEAR,0.016427837499999987,0.0
2025-01-17,201618.7207,70730.02737363864,9,BEAR,0.008093603500000102,-0.008334233999999885
2025-01-20,200769.51158814918,58519.35967363864,9,BEAR,0.0038475579407459826,-0.012580279559254004
2025-01-21,198413.56698144475,58489.71007363864,9,BEAR,-0.007932165092776278,-0.024360002592776264
2025-01-22,197400.9317104029,57520.66837363865,9,BEAR,-0.012995341447985531,-0.029423178947985518
2025-01-23,198171.3274860088,57520.66837363865,9,BEAR,-0.00914336256995596,-0.025571200069955946
2025-01-24,199637.63437930436,57520.66837363865,9,BEAR,-0.0018118281034781303,-0.018239665603478117
2025-01-27,199581.6136527699,55230.85288149206,9,BEAR,-0.0020919317361504097,-0.018519769236150396
2025-02-05,197319.61486414733,55230.85288149206,9,BEAR,-0.013401925679263349,-0.029829763179263336
2025-02-06,198752.6202049474,51112.72288149205,9,BEAR,-0.006236898975263028,-0.022664736475263014
2025-02-07,203252.81593736383,52873.857022853306,9,BEAR,0.0162640796868192,-0.00016375781318078708
2025-02-10,202384.1546306594,52873.857022853306,9,BEAR,0.011920773153297093,-0.004507064346702894
2025-02-11,201193.951766322,52873.857022853306,9,BEAR,0.005969758831609884,-0.010458078668390103
2025-02-12,203021.28336846238,52873.857022853306,9,BEAR,0.015106416842311843,-0.0013214206576881438
2025-02-13,203114.7329084057,56895.04316470139,9,BEAR,0.015573664542028576,-0.0008541729579714108
2025-02-14,202820.4424729851,56895.04316470139,9,BEAR,0.014102212364925482,-0.002325625135074505
2025-02-17,205939.35691618733,56895.04316470139,9,BEAR,0.029696784580936608,0.0
2025-02-18,204073.65734517897,60246.80370841475,9,BEAR,0.02036828672589497,-0.00932849785504164
2025-02-19,203502.12602506566,60246.80370841475,9,BEAR,0.017510630125328275,-0.012186154455608333
2025-02-20,202289.87436500902,60217.61970841476,9,BEAR,0.011449371825045018,-0.01824741275589159
2025-02-21,202149.42707385385,60217.61970841476,9,BEAR,0.01074713536926919,-0.01894964921166742
2025-02-24,203791.7092583046,60217.61970841476,9,BEAR,0.018958546291522937,-0.01073823828941367
2025-02-25,202365.04086044498,60217.61970841476,9,BEAR,0.01182520430222489,-0.01787158027871172
2025-02-26,202866.8874137972,53043.46810841475,12,BULL,0.014334437068985961,-0.015362347511950647
2025-02-27,204541.27547385384,48591.13280841475,14,BULL,0.02270637736926928,-0.006990407211667327
2025-02-28,204059.94017385383,41497.92117212524,18,BULL,0.020299700869269133,-0.009397083711667475
2025-03-03,203067.9386752342,36984.139568514314,20,BULL,0.015339693376171137,-0.01435709120476547
2025-03-04,203329.7901455323,30554.21116851431,23,BULL,0.016648950727661482,-0.013047833853275126
2025-03-05,202273.06846805156,24469.804385344392,25,BULL,0.011365342340257767,-0.01833144224067884
2025-03-06,203229.73200022546,14661.862885344392,28,BULL,0.016148660001127357,-0.013548124579809251
2025-03-07,202532.7160377817,5300.172948246514,30,BULL,0.012663580188908563,-0.017033204392028045
2025-03-10,202308.42229847357,5402.92984397131,30,BULL,0.011542111492367946,-0.018154673088568662
2025-03-11,202501.936959247,9344.824072905696,30,BULL,0.012509684796234932,-0.017187099784701676
2025-03-12,201405.61921039387,2823.0900729056975,30,BULL,0.007028096051969301,-0.022668688528967307
2025-03-13,199497.38996875312,2823.0900729056975,30,BULL,-0.0025130501562343754,-0.032209834737170984
2025-03-14,202515.59722999448,343.0128729056987,30,BULL,0.012577986149972409,-0.0171187984309642
2025-03-17,203223.96395797795,256.46066259079635,30,BULL,0.016119819789889744,-0.013576964791046864
2025-03-18,203499.609873763,921.5760421469818,30,BULL,0.01749804936881505,-0.012198735212121559
2025-03-19,198599.5970118483,2661.9551888591914,30,BULL,-0.007002014940758472,-0.03669879952169508
2025-03-20,197314.66960238124,3874.4298534724703,29,BULL,-0.013426651988093785,-0.04312343656903039
2025-03-21,197144.55772440924,10883.94858855775,29,BULL,-0.014277211377953791,-0.0439739959588904
2025-03-24,196525.85123096255,9049.36658855775,29,BULL,-0.01737074384518722,-0.04706752842612383
2025-03-25,196373.684517889,11052.717148329288,28,BULL,-0.018131577410555044,-0.04782836199149165
2025-03-26,196269.2461849936,4126.639948329288,30,BULL,-0.018653769075032023,-0.04835055365596863
2025-03-27,200358.4695376098,4126.639948329288,30,BULL,0.001792347688049034,-0.027904436892887574
2025-03-28,199395.17757812605,1175.7460483292853,30,BULL,-0.003024112109369703,-0.03272089669030631
2025-03-31,199496.00752757583,5317.552115335357,28,BULL,-0.00251996236212082,-0.03221674694305743
2025-04-01,201171.36070746367,2242.6299153353566,30,BULL,0.0058568035373183225,-0.023839981043618286
2025-04-02,199637.77677110845,12091.47711057345,30,BULL,-0.001811116144457725,-0.03150790072539433
2025-04-03,199438.43745467637,9609.79581057345,30,BULL,-0.0028078127266181196,-0.03250459730755473
