代码,名称,行业,买入日期,买入价,卖出日期,卖出价,股数,盈亏金额,盈亏比例,持有天数,买入信号,买入原因,卖出信号,卖出原因,市场状态,股票池
603806,福斯特,塑料,20250806,14.25,20250827,14.87,200,120.7,4.37%,21,Rank 4.10%,"Rank 4.10%, Score 0.0178, BULL",BULL rank exit (49.8%),BULL rank exit (49.8%),BULL,csi300
600377,宁沪高速,路桥,20250509,15.39,20250828,13.99,1200,-1702.0,-9.10%,111,Rank 0.31%,"Rank 0.31%, Score 0.0755, BEAR",BULL Hard stop (-9.1%),BULL Hard stop (-9.1%),BULL,csi300
002938,鹏鼎控股,元器件,20250819,53.01,20250829,61.8,200,1740.8,16.57%,10,Rank 1.58%,"Rank 1.58%, Score 0.0372, BULL",BULL rank exit (67.5%),BULL rank exit (67.5%),BULL,csi300
002180,纳思达,IT设备,20250822,26.55,20250902,24.32,100,-226.2,-8.40%,11,Rank 4.73%,"Rank 4.73%, Score 0.0197, BULL",BULL Hard stop (-8.4%),BULL Hard stop (-8.4%),BULL,csi300
000617,中油资本,多元金融,20250827,12.59,20250903,11.08,700,-1071.1,-12.04%,7,Rank 1.58%,"Rank 1.58%, Score 0.0397, BULL",BULL Hard stop (-12.0%),BULL Hard stop (-12.0%),BULL,csi300
002600,领益智造,元器件,20250829,15.58,20250903,13.95,800,-1313.7,-10.42%,5,Rank 1.58%,"Rank 1.58%, Score 0.0460, BULL",BULL Hard stop (-10.4%),BULL Hard stop (-10.4%),BULL,csi300
600332,白云山,中成药,20250603,27.65,20250904,27.17,100,-51.5,-1.74%,93,Rank 1.90%,"Rank 1.90%, Score 0.0290, BULL",BULL rank exit (48.4%),BULL rank exit (48.4%),BULL,csi300
600010,包钢股份,普钢,20250714,2.12,20250904,2.44,2400,760.4,15.09%,52,Rank 0.31%,"Rank 0.31%, Score 0.1143, BULL",BULL trailing stop (18.4%),BULL trailing stop (18.4%),BULL,csi300
601607,上海医药,医药商业,20250716,19.21,20250904,18.54,200,-138.7,-3.49%,50,Rank 2.52%,"Rank 2.52%, Score 0.0208, BULL",BULL rank exit (40.2%),BULL rank exit (40.2%),BULL,csi300
688082,盛美上海,半导体,20250813,115.92,20250904,141.74,100,2563.0,22.27%,22,Rank 2.22%,"Rank 2.22%, Score 0.0311, BULL",BULL trailing stop (16.1%),BULL trailing stop (16.1%),BULL,csi300
688187,时代电气,运输设备,20250825,51.33,20250904,46.85,100,-454.1,-8.73%,10,Rank 2.52%,"Rank 2.52%, Score 0.0285, BULL",BULL Hard stop (-8.7%),BULL Hard stop (-8.7%),BULL,csi300
688126,沪硅产业,半导体,20250825,20.64,20250905,20.52,200,-29.3,-0.58%,11,Rank 4.10%,"Rank 4.10%, Score 0.0246, BULL",BULL rank exit (78.8%),BULL rank exit (78.8%),BULL,csi300
600111,北方稀土,小金属,20250826,49.17,20250905,50.67,100,143.6,3.05%,10,Rank 1.26%,"Rank 1.26%, Score 0.0315, BULL",BULL rank exit (93.7%),BULL rank exit (93.7%),BULL,csi300
601058,赛轮轮胎,汽车配件,20250826,14.77,20250908,15.72,400,370.7,6.41%,13,Rank 2.21%,"Rank 2.21%, Score 0.0264, BULL",BULL rank exit (41.8%),BULL rank exit (41.8%),BULL,csi300
601898,中煤能源,煤炭开采,20250828,11.77,20250909,11.65,1400,-195.7,-1.06%,12,Rank 2.52%,"Rank 2.52%, Score 0.0375, BULL",BULL rank exit (44.5%),BULL rank exit (44.5%),BULL,csi300
000876,新希望,饲料,20250821,9.98,20250912,10.38,400,154.9,4.02%,22,Rank 4.42%,"Rank 4.42%, Score 0.0167, BULL",BULL rank exit (51.1%),BULL rank exit (51.1%),BULL,csi300
601059,信达证券,证券,20250902,20.0,20250912,19.22,100,-79.8,-3.87%,10,Rank 3.80%,"Rank 3.80%, Score 0.0284, BULL",BULL rank exit (79.8%),BULL rank exit (79.8%),BULL,csi300
600233,圆通速递,仓储物流,20250822,18.24,20250915,20.15,200,375.3,10.43%,24,Rank 3.79%,"Rank 3.79%, Score 0.0203, BULL",BULL rank exit (78.5%),BULL rank exit (78.5%),BULL,csi300
601865,福莱特,玻璃,20250904,18.39,20250917,18.98,200,113.8,3.23%,13,Rank 4.11%,"Rank 4.11%, Score 0.0228, BULL",BULL rank exit (64.7%),BULL rank exit (64.7%),BULL,csi300
603806,福斯特,塑料,20250905,16.47,20250917,16.65,500,81.1,1.12%,12,Rank 2.22%,"Rank 2.22%, Score 0.0297, BULL",BULL rank exit (61.5%),BULL rank exit (61.5%),BULL,csi300
688303,大全能源,电气设备,20250620,18.43,20250922,28.65,100,1018.3,55.45%,94,Rank 0.31%,"Rank 0.31%, Score 0.0568, BULL",BULL trailing stop (16.7%),BULL trailing stop (16.7%),BULL,csi300
603659,璞泰来,化工原料,20250904,23.38,20250922,27.44,300,1207.8,17.37%,18,Rank 1.58%,"Rank 1.58%, Score 0.0445, BULL",BULL rank exit (43.2%),BULL rank exit (43.2%),BULL,csi300
002074,国轩高科,电气设备,20250904,40.73,20250922,44.71,100,392.5,9.78%,18,Rank 1.90%,"Rank 1.90%, Score 0.0436, BULL",BULL rank exit (76.0%),BULL rank exit (76.0%),BULL,csi300
300014,亿纬锂能,电气设备,20250908,75.79,20250922,72.85,100,-303.3,-3.88%,14,Rank 0.63%,"Rank 0.63%, Score 0.0960, BULL",BULL rank exit (83.6%),BULL rank exit (83.6%),BULL,csi300
300316,晶盛机电,专用机械,20250909,33.74,20250922,40.06,500,3134.3,18.73%,13,Rank 1.89%,"Rank 1.89%, Score 0.0323, BULL",BULL rank exit (50.5%),BULL rank exit (50.5%),BULL,csi300
002709,天赐材料,化工原料,20250912,28.2,20250922,30.41,200,434.5,7.85%,10,Rank 0.63%,"Rank 0.63%, Score 0.0404, BULL",BULL rank exit (70.0%),BULL rank exit (70.0%),BULL,csi300
300413,芒果超媒,影视音像,20250912,29.61,20250922,32.52,100,286.8,9.83%,10,Rank 0.95%,"Rank 0.95%, Score 0.0351, BULL",BULL rank exit (46.7%),BULL rank exit (46.7%),BULL,csi300
600089,特变电工,电气设备,20250905,15.38,20250924,16.53,400,452.7,7.50%,19,Rank 4.75%,"Rank 4.75%, Score 0.0224, BULL",BULL rank exit (53.6%),BULL rank exit (53.6%),BULL,csi300
002938,鹏鼎控股,元器件,20250923,64.77,20250926,57.77,100,-708.2,-10.82%,3,Rank 3.47%,"Rank 3.47%, Score 0.0206, BULL",BULL Hard stop (-10.8%),BULL Hard stop (-10.8%),BULL,csi300
300498,温氏股份,农业综合,20250917,20.07,20250929,19.11,100,-98.4,-4.78%,12,Rank 2.21%,"Rank 2.21%, Score 0.0229, BULL",BULL rank exit (66.6%),BULL rank exit (66.6%),BULL,csi300
600026,中远海能,水运,20250917,13.22,20250930,12.59,400,-260.0,-4.79%,13,Rank 0.95%,"Rank 0.95%, Score 0.0339, BULL",BULL rank exit (50.8%),BULL rank exit (50.8%),BULL,csi300
600741,华域汽车,汽车配件,20250903,21.72,20251009,22.23,200,94.5,2.31%,36,Rank 0.95%,"Rank 0.95%, Score 0.0494, BULL",BULL rank exit (40.5%),BULL rank exit (40.5%),BULL,csi300
601818,光大银行,银行,20250922,3.61,20251009,3.52,1700,-167.9,-2.61%,17,Rank 3.47%,"Rank 3.47%, Score 0.0176, BULL",BULL rank exit (57.9%),BULL rank exit (57.9%),BULL,csi300
002555,三七互娱,互联网,20250922,23.67,20251009,22.98,200,-144.3,-2.92%,17,Rank 4.10%,"Rank 4.10%, Score 0.0164, BULL",BULL rank exit (68.4%),BULL rank exit (68.4%),BULL,csi300
300450,先导智能,专用机械,20250903,44.07,20251010,54.92,200,2157.0,24.64%,37,Rank 0.63%,"Rank 0.63%, Score 0.1121, BULL",BULL trailing stop (19.3%),BULL trailing stop (19.3%),BULL,csi300
688036,传音控股,通信设备,20250923,102.89,20251010,91.74,100,-1127.4,-10.84%,17,Rank 0.95%,"Rank 0.95%, Score 0.0345, BULL",BULL Hard stop (-10.8%),BULL Hard stop (-10.8%),BULL,csi300
603659,璞泰来,化工原料,20250930,31.24,20251010,28.0,100,-328.0,-10.38%,10,Rank 0.63%,"Rank 0.63%, Score 0.0536, BULL",BULL Hard stop (-10.4%),BULL Hard stop (-10.4%),BULL,csi300
600233,圆通速递,仓储物流,20250922,19.88,20251013,18.2,300,-510.0,-8.43%,21,Rank 2.21%,"Rank 2.21%, Score 0.0201, BULL",BULL Hard stop (-8.4%),BULL Hard stop (-8.4%),BULL,csi300
600176,中国巨石,玻璃,20250926,17.14,20251013,17.03,300,-40.3,-0.65%,17,Rank 2.84%,"Rank 2.84%, Score 0.0264, BULL",BULL rank exit (55.5%),BULL rank exit (55.5%),BULL,csi300
600061,国投资本,证券,20250709,7.69,20251014,7.99,800,235.7,3.97%,97,Rank 3.46%,"Rank 3.46%, Score 0.0166, BULL",BULL rank exit (57.1%),BULL rank exit (57.1%),BULL,csi300
300413,芒果超媒,影视音像,20251009,33.72,20251014,30.92,100,-283.9,-8.30%,5,Rank 4.43%,"Rank 4.43%, Score 0.0271, BULL",BULL Hard stop (-8.3%),BULL Hard stop (-8.3%),BULL,csi300
002475,立讯精密,元器件,20251010,61.14,20251014,55.32,100,-589.4,-9.52%,4,Rank 1.27%,"Rank 1.27%, Score 0.0477, BULL",BULL Hard stop (-9.5%),BULL Hard stop (-9.5%),BULL,csi300
601877,正泰电器,电气设备,20251009,33.04,20251017,29.46,100,-361.3,-10.82%,8,Rank 2.53%,"Rank 2.53%, Score 0.0320, BULL",BULL Hard stop (-10.8%),BULL Hard stop (-10.8%),BULL,csi300
688126,沪硅产业,半导体,20251009,27.92,20251017,24.65,100,-330.2,-11.71%,8,Rank 3.80%,"Rank 3.80%, Score 0.0280, BULL",BULL Hard stop (-11.7%),BULL Hard stop (-11.7%),BULL,csi300
002460,赣锋锂业,小金属,20251010,64.21,20251020,60.96,100,-333.4,-5.07%,10,Rank 2.53%,"Rank 2.53%, Score 0.0368, BULL",BULL rank exit (63.2%),BULL rank exit (63.2%),BULL,csi300
002812,恩捷股份,电气设备,20251010,44.79,20251020,40.91,100,-393.3,-8.66%,10,Rank 2.85%,"Rank 2.85%, Score 0.0355, BULL",BULL Hard stop (-8.7%),BULL Hard stop (-8.7%),BULL,csi300
688472,阿特斯,电气设备,20250904,10.66,20251022,12.01,400,531.0,12.59%,48,Rank 3.48%,"Rank 3.48%, Score 0.0233, BULL",BULL trailing stop (15.0%),BULL trailing stop (15.0%),BULL,csi300
600489,中金黄金,黄金,20251013,26.19,20251022,23.52,400,-1080.3,-10.20%,9,Rank 1.89%,"Rank 1.89%, Score 0.0378, BULL",BULL Hard stop (-10.2%),BULL Hard stop (-10.2%),BULL,csi300
000975,山金国际,黄金,20251013,25.14,20251022,22.8,200,-474.5,-9.32%,9,Rank 2.21%,"Rank 2.21%, Score 0.0374, BULL",BULL Hard stop (-9.3%),BULL Hard stop (-9.3%),BULL,csi300
600362,江西铜业,铜,20251014,39.72,20251024,40.25,100,47.3,1.32%,10,Rank 0.95%,"Rank 0.95%, Score 0.0644, BULL",BULL rank exit (77.7%),BULL rank exit (77.7%),BULL,csi300
603799,华友钴业,小金属,20251015,66.3,20251027,65.63,200,-151.0,-1.01%,12,Rank 0.95%,"Rank 0.95%, Score 0.0503, BULL",BULL rank exit (91.2%),BULL rank exit (91.2%),BULL,csi300
601018,宁波港,港口,20250923,3.93,20251029,3.97,1400,50.5,1.05%,36,Rank 3.79%,"Rank 3.79%, Score 0.0206, BULL",BULL rank exit (50.9%),BULL rank exit (50.9%),BULL,csi300
688126,沪硅产业,半导体,20251017,24.65,20251029,25.19,100,50.7,2.19%,12,Rank 2.20%,"Rank 2.20%, Score 0.0370, BULL",BULL rank exit (40.9%),BULL rank exit (40.9%),BULL,csi300
600089,特变电工,电气设备,20251020,19.66,20251030,21.17,100,148.3,7.68%,10,Rank 2.52%,"Rank 2.52%, Score 0.0248, BULL",BULL rank exit (81.1%),BULL rank exit (81.1%),BULL,csi300
601618,中国中冶,建筑工程,20251014,4.02,20251031,3.56,1600,-741.7,-11.42%,17,Rank 2.52%,"Rank 2.52%, Score 0.0438, BULL",BULL Hard stop (-11.4%),BULL Hard stop (-11.4%),BULL,csi300
600460,士兰微,半导体,20251022,31.24,20251103,31.29,100,0.9,0.16%,12,Rank 1.89%,"Rank 1.89%, Score 0.0272, BULL",BULL rank exit (76.1%),BULL rank exit (76.1%),BULL,csi300
002736,国信证券,证券,20250929,14.11,20251104,14.24,200,21.1,0.88%,36,Rank 4.42%,"Rank 4.42%, Score 0.0147, BULL",BULL rank exit (56.6%),BULL rank exit (56.6%),BULL,csi300
600010,包钢股份,普钢,20251024,2.63,20251104,2.8,5500,915.0,6.46%,11,Rank 1.89%,"Rank 1.89%, Score 0.0242, BULL",BULL rank exit (76.1%),BULL rank exit (76.1%),BULL,csi300
000630,铜陵有色,铜,20251030,5.7,20251104,5.2,900,-451.8,-8.70%,5,Rank 0.94%,"Rank 0.94%, Score 0.0508, BULL",BULL Hard stop (-8.7%),BULL Hard stop (-8.7%),BULL,csi300
688223,晶科能源,电气设备,20250915,5.5,20251106,6.27,1400,1066.6,14.00%,52,Rank 0.95%,"Rank 0.95%, Score 0.0507, BULL",BULL rank exit (43.1%),BULL rank exit (43.1%),BULL,csi300
300316,晶盛机电,专用机械,20251027,40.73,20251106,39.99,300,-237.8,-1.82%,10,Rank 1.26%,"Rank 1.26%, Score 0.0330, BULL",BULL rank exit (67.9%),BULL rank exit (67.9%),BULL,csi300
600011,华能国际,火力发电,20251029,8.57,20251110,8.58,500,-0.4,0.12%,12,Rank 3.14%,"Rank 3.14%, Score 0.0237, BULL",BULL rank exit (41.8%),BULL rank exit (41.8%),BULL,csi300
600362,江西铜业,铜,20251103,41.09,20251113,41.67,100,52.2,1.40%,10,Rank 1.57%,"Rank 1.57%, Score 0.0393, BULL",BULL rank exit (54.1%),BULL rank exit (54.1%),BULL,csi300
688472,阿特斯,电气设备,20251031,15.65,20251114,20.51,300,1449.2,31.03%,14,Rank 0.63%,"Rank 0.63%, Score 0.0560, BULL",BULL trailing stop (15.4%),BULL trailing stop (15.4%),BULL,csi300
601877,正泰电器,电气设备,20251110,34.73,20251114,31.71,300,-918.4,-8.70%,4,Rank 1.89%,"Rank 1.89%, Score 0.0341, BULL",BULL Hard stop (-8.7%),BULL Hard stop (-8.7%),BULL,csi300
600089,特变电工,电气设备,20251106,25.96,20251117,23.68,200,-463.3,-8.81%,11,Rank 2.20%,"Rank 2.20%, Score 0.0268, BULL",BULL Hard stop (-8.8%),BULL Hard stop (-8.8%),BULL,csi300
601699,潞安环能,煤炭开采,20250723,13.73,20251118,14.53,400,312.5,5.83%,118,Rank 2.20%,"Rank 2.20%, Score 0.0461, BULL",BULL trailing stop (15.1%),BULL trailing stop (15.1%),BULL,csi300
600875,东方电气,电气设备,20251113,24.74,20251118,21.98,300,-834.9,-11.13%,5,Rank 1.57%,"Rank 1.57%, Score 0.0410, BULL",BULL Hard stop (-11.1%),BULL Hard stop (-11.1%),BULL,csi300
002709,天赐材料,化工原料,20251114,46.87,20251118,43.07,100,-385.7,-8.11%,4,Rank 1.26%,"Rank 1.26%, Score 0.0500, BULL",BULL Hard stop (-8.1%),BULL Hard stop (-8.1%),BULL,csi300
688472,阿特斯,电气设备,20251114,20.51,20251118,18.8,200,-346.2,-8.32%,4,Rank 2.20%,"Rank 2.20%, Score 0.0395, BULL",BULL Hard stop (-8.3%),BULL Hard stop (-8.3%),BULL,csi300
300413,芒果超媒,影视音像,20251022,29.26,20251119,26.3,100,-299.5,-10.12%,28,Rank 1.57%,"Rank 1.57%, Score 0.0299, BULL",BULL Hard stop (-10.1%),BULL Hard stop (-10.1%),BULL,csi300
600515,海南机场,机场,20251106,5.44,20251119,4.99,2500,-1141.2,-8.27%,13,Rank 1.89%,"Rank 1.89%, Score 0.0280, BULL",BULL Hard stop (-8.3%),BULL Hard stop (-8.3%),BULL,csi300
600115,中国东航,空运,20251020,4.78,20251120,5.26,900,425.8,10.04%,31,Rank 1.57%,"Rank 1.57%, Score 0.0313, BULL",BULL rank exit (42.7%),BULL rank exit (42.7%),BULL,csi300
688303,大全能源,电气设备,20250922,28.65,20251121,27.35,200,-267.1,-4.54%,60,Rank 0.63%,"Rank 0.63%, Score 0.0511, BULL",BULL trailing stop (16.1%),BULL trailing stop (16.1%),BULL,csi300
600233,圆通速递,仓储物流,20251020,17.33,20251121,17.29,100,-6.4,-0.24%,32,Rank 3.77%,"Rank 3.77%, Score 0.0194, BULL",BULL rank exit (40.5%),BULL rank exit (40.5%),BULL,csi300
601865,福莱特,玻璃,20251029,18.82,20251121,16.37,100,-247.6,-13.04%,23,Rank 3.77%,"Rank 3.77%, Score 0.0200, BULL",BULL Hard stop (-13.0%),BULL Hard stop (-13.0%),BULL,csi300
601618,中国中冶,建筑工程,20251104,3.55,20251121,3.25,1000,-300.0,-8.33%,17,Rank 2.83%,"Rank 2.83%, Score 0.0298, BULL",BULL Hard stop (-8.3%),BULL Hard stop (-8.3%),BULL,csi300
601877,正泰电器,电气设备,20251117,31.54,20251121,28.3,300,-981.8,-10.26%,4,Rank 0.94%,"Rank 0.94%, Score 0.0471, BULL",BULL Hard stop (-10.3%),BULL Hard stop (-10.3%),BULL,csi300
688472,阿特斯,电气设备,20251118,18.8,20251121,16.56,200,-452.7,-11.92%,3,Rank 0.94%,"Rank 0.94%, Score 0.0609, BULL",BULL Hard stop (-11.9%),BULL Hard stop (-11.9%),BULL,csi300
688599,天合光能,电气设备,20251118,20.73,20251121,18.15,200,-520.7,-12.45%,3,Rank 1.26%,"Rank 1.26%, Score 0.0558, BULL",BULL Hard stop (-12.4%),BULL Hard stop (-12.4%),BULL,csi300
688223,晶科能源,电气设备,20251118,6.31,20251121,5.57,500,-373.6,-11.73%,3,Rank 3.14%,"Rank 3.14%, Score 0.0309, BULL",BULL Hard stop (-11.7%),BULL Hard stop (-11.7%),BULL,csi300
002812,恩捷股份,电气设备,20251119,61.85,20251121,55.7,100,-622.2,-9.94%,2,Rank 1.26%,"Rank 1.26%, Score 0.0438, BULL",BULL Hard stop (-9.9%),BULL Hard stop (-9.9%),BULL,csi300
002709,天赐材料,化工原料,20251119,45.1,20251121,40.13,100,-502.0,-11.01%,2,Rank 1.89%,"Rank 1.89%, Score 0.0386, BULL",BULL Hard stop (-11.0%),BULL Hard stop (-11.0%),BULL,csi300
000792,盐湖股份,农药化肥,20251120,28.06,20251124,25.38,600,-1627.8,-9.55%,4,Rank 0.95%,"Rank 0.95%, Score 0.0567, BULL",BULL Hard stop (-9.6%),BULL Hard stop (-9.6%),BULL,csi300
300979,华利集团,服饰,20251104,63.36,20251128,64.99,100,155.4,2.59%,24,Rank 1.57%,"Rank 1.57%, Score 0.0385, BULL",BULL rank exit (72.2%),BULL rank exit (72.2%),BULL,csi300
002600,领益智造,元器件,20251118,13.43,20251201,14.53,200,217.0,8.22%,13,Rank 3.46%,"Rank 3.46%, Score 0.0293, BULL",BULL rank exit (87.6%),BULL rank exit (87.6%),BULL,csi300
600089,特变电工,电气设备,20251121,21.86,20251201,22.69,100,79.7,3.78%,10,Rank 3.48%,"Rank 3.48%, Score 0.0382, BULL",BULL rank exit (97.8%),BULL rank exit (97.8%),BULL,csi300
688599,天合光能,电气设备,20251121,18.15,20251201,17.68,100,-49.3,-2.59%,10,Rank 4.43%,"Rank 4.43%, Score 0.0334, BULL",BULL rank exit (66.0%),BULL rank exit (66.0%),BULL,csi300
600026,中远海能,水运,20251201,13.39,20251202,12.26,300,-344.5,-8.46%,1,Rank 1.59%,"Rank 1.59%, Score 0.0174, BULL",BULL Hard stop (-8.5%),BULL Hard stop (-8.5%),BULL,csi300
000301,东方盛虹,化纤,20250407,7.47,20251204,9.38,500,948.9,25.57%,241,Rank 0.94%,"Rank 0.94%, Score 0.1038, BULL",BEAR trailing stop (9.1%),BEAR trailing stop (9.1%),BEAR,csi300
001289,龙源电力,新型电力,20250429,16.78,20251204,15.91,1100,-981.3,-5.19%,219,Rank 1.26%,"Rank 1.26%, Score 0.0440, BEAR",BEAR trailing stop (13.6%),BEAR trailing stop (13.6%),BEAR,csi300
600918,中泰证券,证券,20250605,6.31,20251204,6.69,700,260.9,6.04%,182,Rank 3.16%,"Rank 3.16%, Score 0.0193, BULL",BEAR trailing stop (9.4%),BEAR trailing stop (9.4%),BEAR,csi300
002493,荣盛石化,化纤,20250616,8.45,20251204,9.71,1100,1375.4,14.95%,171,Rank 0.94%,"Rank 0.94%, Score 0.0306, BULL",BEAR trailing stop (13.1%),BEAR trailing stop (13.1%),BEAR,csi300
600377,宁沪高速,路桥,20250908,13.75,20251204,13.04,400,-292.2,-5.19%,87,Rank 0.95%,"Rank 0.95%, Score 0.0662, BULL",BEAR trailing stop (9.3%),BEAR trailing stop (9.3%),BEAR,csi300
601872,招商轮船,水运,20250924,9.32,20251204,9.27,1900,-115.4,-0.52%,71,Rank 1.58%,"Rank 1.58%, Score 0.0328, BULL",BEAR trailing stop (8.5%),BEAR trailing stop (8.5%),BEAR,csi300
001391,国货航,仓储物流,20251022,6.61,20251204,6.32,1100,-319.7,-4.27%,43,Rank 0.63%,"Rank 0.63%, Score 0.0509, BULL",BEAR rank exit (33.3%),BEAR rank exit (33.3%),BEAR,csi300
600219,南山铝业,铝,20251104,4.88,20251204,5.19,1100,329.5,6.28%,30,Rank 2.20%,"Rank 2.20%, Score 0.0333, BULL",BEAR trailing stop (8.2%),BEAR trailing stop (8.2%),BEAR,csi300
688472,阿特斯,电气设备,20251121,16.56,20251204,15.53,200,-210.1,-6.22%,13,Rank 1.27%,"Rank 1.27%, Score 0.0497, BULL",BEAR trailing stop (11.7%),BEAR trailing stop (11.7%),BEAR,csi300
002459,晶澳科技,电气设备,20251121,12.21,20251204,11.2,200,-204.9,-8.27%,13,Rank 1.58%,"Rank 1.58%, Score 0.0464, BULL",BEAR Hard stop (-8.3%),BEAR Hard stop (-8.3%),BEAR,csi300
600183,生益科技,元器件,20251124,54.25,20251204,58.91,100,458.9,8.60%,10,Rank 1.90%,"Rank 1.90%, Score 0.0312, BULL",BEAR rank exit (87.6%),BEAR rank exit (87.6%),BEAR,csi300
000792,盐湖股份,农药化肥,20251124,25.38,20251205,25.31,100,-10.3,-0.28%,11,Rank 3.80%,"Rank 3.80%, Score 0.0236, BULL",BEAR rank exit (28.9%),BEAR rank exit (28.9%),BEAR,csi300
601865,福莱特,玻璃,20251121,16.37,20251208,15.88,200,-100.7,-2.95%,17,Rank 2.53%,"Rank 2.53%, Score 0.0431, BULL",BEAR rank exit (26.0%),BEAR rank exit (26.0%),BEAR,csi300
688303,大全能源,电气设备,20251121,27.35,20251208,27.51,100,12.4,0.59%,17,Rank 3.80%,"Rank 3.80%, Score 0.0354, BULL",BEAR rank exit (37.1%),BEAR rank exit (37.1%),BEAR,csi300
002271,东方雨虹,其他建材,20251201,15.23,20251208,15.24,100,-0.8,0.08%,7,Rank 1.90%,"Rank 1.90%, Score 0.0171, BULL",BEAR rank exit (26.3%),BEAR rank exit (26.3%),BEAR,csi300
603260,合盛硅业,化工原料,20251202,56.04,20251208,53.84,100,-226.9,-3.92%,6,Rank 1.27%,"Rank 1.27%, Score 0.0372, BULL",BEAR rank exit (33.0%),BEAR rank exit (33.0%),BEAR,csi300
000800,一汽解放,汽车整车,20250407,7.13,20251209,7.04,600,-59.2,-1.26%,246,Rank 0.31%,"Rank 0.31%, Score 0.4495, BULL",BEAR trailing stop (8.3%),BEAR trailing stop (8.3%),BEAR,csi300
601238,广汽集团,汽车整车,20250825,8.18,20251209,8.53,400,132.5,4.18%,106,Rank 4.42%,"Rank 4.42%, Score 0.0238, BULL",BEAR trailing stop (8.4%),BEAR trailing stop (8.4%),BEAR,csi300
300316,晶盛机电,专用机械,20251124,34.93,20251209,36.82,100,183.9,5.40%,15,Rank 4.11%,"Rank 4.11%, Score 0.0235, BULL",BEAR rank exit (22.2%),BEAR rank exit (22.2%),BEAR,csi300
600515,海南机场,机场,20251124,4.79,20251210,5.15,1200,424.0,7.52%,16,Rank 2.22%,"Rank 2.22%, Score 0.0310, BULL",BEAR rank exit (46.0%),BEAR rank exit (46.0%),BEAR,csi300
601808,中海油服,石油开采,20250613,14.5,20251211,13.97,400,-218.8,-3.65%,181,Rank 1.89%,"Rank 1.89%, Score 0.0239, BULL",BEAR trailing stop (8.1%),BEAR trailing stop (8.1%),BEAR,csi300
002812,恩捷股份,电气设备,20251124,52.45,20251215,49.82,100,-269.5,-5.01%,21,Rank 0.95%,"Rank 0.95%, Score 0.0496, BULL",BEAR trailing stop (10.0%),BEAR trailing stop (10.0%),BEAR,csi300
601018,宁波港,港口,20251201,3.92,20251217,3.86,600,-40.3,-1.59%,16,Rank 4.44%,"Rank 4.44%, Score 0.0135, BULL",BEAR rank exit (28.2%),BEAR rank exit (28.2%),BEAR,csi300
600803,新奥股份,供气供热,20250522,19.41,20251223,22.09,1000,2653.6,13.82%,215,Rank 0.94%,"Rank 0.94%, Score 0.0335, BEAR",BEAR trailing stop (8.7%),BEAR trailing stop (8.7%),BEAR,csi300
300979,华利集团,服饰,20251217,59.84,20251229,54.6,300,-1591.4,-8.75%,12,Rank 0.32%,"Rank 0.32%, Score 0.1191, BEAR",BEAR Hard stop (-8.7%),BEAR Hard stop (-8.7%),BEAR,csi300
601298,青岛港,港口,20250528,8.8,20251231,8.8,200,-2.8,-0.03%,217,Rank 4.43%,"Rank 4.43%, Score 0.0183, BULL",Close all,Close all,END,csi300
000708,中信特钢,特种钢,20250701,12.26,20251231,17.35,200,1012.7,41.47%,183,Rank 3.46%,"Rank 3.46%, Score 0.0142, BULL",Close all,Close all,END,csi300
688009,中国通号,运输设备,20250704,5.21,20251231,5.64,900,380.1,8.25%,180,Rank 1.57%,"Rank 1.57%, Score 0.0254, BULL",Close all,Close all,END,csi300
000408,藏格矿业,农药化肥,20250812,50.51,20251231,86.01,100,3538.4,70.28%,141,Rank 2.84%,"Rank 2.84%, Score 0.0219, BULL",Close all,Close all,END,csi300
601825,沪农商行,银行,20251128,9.87,20251231,9.74,1900,-283.0,-1.38%,33,Rank 1.27%,"Rank 1.27%, Score 0.0182, BULL",Close all,Close all,END,csi300
001289,龙源电力,新型电力,20251215,15.44,20251231,15.35,1200,-133.8,-0.59%,16,Rank 0.32%,"Rank 0.32%, Score 0.0635, BEAR",Close all,Close all,END,csi300
000002,万科Ａ,全国地产,20251223,4.79,20251231,4.65,3900,-569.6,-2.92%,8,Rank 0.32%,"Rank 0.32%, Score 0.0497, BEAR",Close all,Close all,END,csi300
600362,江西铜业,铜,20251229,50.98,20251231,57.16,300,1829.1,12.10%,2,Rank 0.95%,"Rank 0.95%, Score 0.0390, BEAR",Close all,Close all,END,csi300
