date,portfolio_value,cash,positions,market_regime,cum_return,max_drawdown
2024-03-13,232914.82766189997,39341.679661899994,13,BULL,0.16457413830949985,-0.016672664999999975
2024-03-14,232682.06166190002,39341.679661899994,13,BULL,0.1634103083095002,-0.01783649499999962
2024-03-15,237089.1006619,39341.679661899994,13,BULL,0.18544550330950016,0.0
2024-03-18,241084.9303619,39052.872237899996,13,BULL,0.20542465180949998,0.0
2024-03-19,243532.47623789994,39052.872237899996,13,BULL,0.21766238118949977,0.0
2024-03-20,245098.74423789998,39052.872237899996,13,BULL,0.22549372118949984,0.0
2024-03-21,250442.1562379,39052.872237899996,13,BULL,0.2522107811895,0.0
2024-03-22,250730.47163790005,40283.270637899994,12,BULL,0.25365235818950027,0.0
2024-03-25,242929.9176379,40283.270637899994,12,BULL,0.21464958818950008,-0.039002770000000186
2024-03-26,243541.97083309997,41605.245833099994,11,BULL,0.21770985416549982,-0.035942504024000455
2024-03-27,237080.89783310005,41605.245833099994,11,BULL,0.18540448916550023,-0.06824786902400004
2024-03-28,245666.9598203,43236.977820299995,10,BULL,0.2283347991014999,-0.025317559088000374
2024-03-29,254486.82982030002,42023.6659359,11,BULL,0.2724341491015001,0.0
2024-04-01,250059.24793589997,42023.6659359,11,BULL,0.2502962396794999,-0.022137909422000224
2024-04-02,239269.9312559,71789.4107559,11,BULL,0.19634965627949996,-0.07608449282200014
2024-04-03,236021.87668239998,98073.86508240002,12,BULL,0.18010938341199978,-0.09232476568950032
2024-04-08,234216.1007344,91817.24950350003,17,BULL,0.171080503672,-0.1013536454295001
2024-04-09,235556.42750350002,75565.18834740004,20,BULL,0.17778213751750016,-0.09465201158399994
2024-04-10,230233.90234740003,63549.96286080003,22,BULL,0.15116951173700022,-0.12126463736449988
2024-04-11,231822.3468608,56494.90697880003,23,BULL,0.15911173430400005,-0.11332241479750005
2024-04-12,234009.69097880003,39020.223145900025,26,BULL,0.17004845489400022,-0.10238569420749988
2024-04-15,228945.79649890005,42420.65217690002,27,BULL,0.14472898249450017,-0.12770516660699993
2024-04-16,225261.8811769,19485.42947600002,30,BULL,0.12630940588450001,-0.14612474321700009
2024-04-17,234685.5044760001,19485.42947600002,30,BULL,0.17342752238000037,-0.09900662672149974
2024-04-18,237822.80147600005,19485.42947600002,30,BULL,0.18911400738000017,-0.08332014172149993
2024-04-19,232806.54898160006,11395.907816600018,30,BULL,0.16403274490800035,-0.10840140419349975
2024-04-22,236941.7088166,11395.907816600018,30,BULL,0.18470854408300008,-0.08772560501850002
2024-04-23,238791.87781660003,11395.907816600018,30,BULL,0.19395938908300003,-0.07847476001850007
2024-04-24,242064.7008166,11395.907816600018,30,BULL,0.21032350408300005,-0.062110645018500055
2024-04-25,246939.6736349,781.4859873000187,30,BULL,0.23469836817450007,-0.03773578092700003
2024-04-26,259085.11905130002,1135.2084753000186,30,BULL,0.29542559525650014,0.0
2024-04-29,263385.0499394,1365.419939400018,30,BULL,0.31692524969699987,0.0
2024-04-30,266334.08374960005,5666.490813600017,30,BULL,0.3316704187480002,0.0
2024-05-06,268730.9412556,9402.843149600016,30,BULL,0.343654706278,0.0
2024-05-07,266037.7235496,9402.843149600016,30,BULL,0.330188617748,-0.013466088529999976
2024-05-08,264856.38294960005,9402.843149600016,30,BULL,0.3242819147480003,-0.01937279152999971
2024-05-09,267313.4071952999,6966.785782200014,30,BULL,0.3365670359764996,-0.007087670301500371
2024-05-10,260238.77058220003,6966.785782200014,30,BULL,0.3011938529110001,-0.042460853366999896
2024-05-13,260024.3629822,6966.785782200014,30,BULL,0.3001218149109999,-0.043532891367000115
2024-05-14,258888.3735822,6966.785782200014,30,BULL,0.2944418679109999,-0.04921283836700008
2024-05-15,261528.19878220005,6966.785782200014,30,BULL,0.3076409939110003,-0.036013712366999684
2024-05-16,262723.4248563,5952.591456300015,30,BULL,0.3136171242815,-0.030037581996499974
2024-05-17,267657.03965630004,5952.591456300015,30,BULL,0.3382851982815003,-0.005369507996499712
2024-05-20,274478.29535629996,5952.591456300015,30,BULL,0.37239147678149975,0.0
2024-05-21,273359.06525630003,5952.591456300015,30,BULL,0.36679532628150024,-0.005596150499999508
2024-05-22,273143.8281963,12416.284912800014,30,BULL,0.36571914098150016,-0.006672335799999596
2024-05-23,273596.39381280006,12416.284912800014,30,BULL,0.36798196906400027,-0.0044095077174994834
2024-05-24,267842.9816355,11826.166263500016,30,BULL,0.3392149081775,-0.033176568603999756
2024-05-27,272086.7717922999,9864.084034400017,30,BULL,0.3604338589614997,-0.011957617820000044
2024-05-28,270500.0325375001,9760.094497100019,30,BULL,0.3525001626875004,-0.019891314093999357
2024-05-29,266861.10169710004,8604.933427100023,30,BULL,0.3343055084855002,-0.03808596829599953
2024-05-30,271116.40222429996,2481.739121900022,30,BULL,0.3555820111214998,-0.016809465659999967
2024-05-31,275081.5884723,3466.138794770022,30,BULL,0.3754079423615,0.0
2024-06-03,282551.14549476997,3466.138794770022,30,BULL,0.4127557274738498,0.0
2024-06-04,283678.59059477,3466.138794770022,30,BULL,0.41839295297384993,0.0
2024-06-05,282898.3674947701,3466.138794770022,30,BULL,0.41449183747385043,-0.003901115499999497
2024-06-06,280871.82929476997,3466.138794770022,30,BULL,0.40435914647384985,-0.014033806500000079
2024-06-07,276067.30430777004,4647.329412270026,30,BULL,0.3803365215388501,-0.038056431434999816
2024-06-11,284596.07461227005,4647.329412270026,30,BULL,0.42298037306135017,0.0
2024-06-12,293373.74739947007,901.6142327700272,30,BULL,0.4668687369973503,0.0
